GENE	COVERAGE	STRAIN	GROUP
QG37_06616	0.5068	CDC_B11201	India
QG37_06616	0.5348	CDC_B11205	India
QG37_06616	0.5861	CDC_B11206	India
QG37_06616	0.5678	CDC_B11207	India
QG37_06616	0.4662	CDC_B11208	India
QG37_06616	0.4345	CDC_B11209	India
QG37_06616	0.6311	CDC_B11210	India
QG37_06616	0.5841	CDC_B11212	India
QG37_06616	0.4470	CDC_B11213	India
QG37_06616	0.4579	CDC_B11214	India
QG37_06616	0.4423	CDC_B11215	India
QG37_06616	0.4685	CDC_B11216	India
QG37_06616	0.3286	CDC_B11217	India
QG37_06616	0.4820	CDC_B11218	India
QG37_06616	0.4915	CDC_B11219	India
QG37_06616	0.0015	CDC_B11220	Japan
QG37_06616	0.4883	CDC_B11221	South Africa
QG37_06616	0.5423	CDC_B11222	South Africa
QG37_06616	0.5172	CDC_B11223	South Africa
QG37_06616	0.4571	CDC_B11224	South Africa
QG37_06616	0.4559	CDC_B11225	South Africa
QG37_06616	0.5185	CDC_B11226	South Africa
QG37_06616	0.5136	CDC_B11227	South Africa
QG37_06616	0.5103	CDC_B11228	South Africa
QG37_06616	0.5632	CDC_B11229	South Africa
QG37_06616	0.5556	CDC_B11230	South Africa
QG37_06616	0.4542	CDC_B11243	Venezuela
QG37_06616	0.4662	CDC_B11244	Venezuela
QG37_06616	0.4755	CDC_B11245	Venezuela
QG37_06616	0.5283	CDC_B11246	Venezuela
QG37_06616	0.4985	CDC_B11247	Venezuela
QG37_06617	0.7180	CDC_B11096	Pakistan
QG37_06617	0.7992	CDC_B11097	Pakistan
QG37_06617	0.8638	CDC_B11098	Pakistan
QG37_06617	0.7631	CDC_B11099	Pakistan
QG37_06617	0.7712	CDC_B11101	Pakistan
QG37_06617	0.6878	CDC_B11102	Pakistan
QG37_06617	0.8001	CDC_B11103	Pakistan
QG37_06617	0.7680	CDC_B11105	Pakistan
QG37_06617	0.8729	CDC_B11112	Pakistan
QG37_06617	0.8579	CDC_B11113	Pakistan
QG37_06617	0.7410	CDC_B11114	Pakistan
QG37_06617	0.7368	CDC_B11115	Pakistan
QG37_06617	0.6583	CDC_B11116	Pakistan
QG37_06617	0.6739	CDC_B11117	Pakistan
QG37_06617	0.7087	CDC_B11118	Pakistan
QG37_06617	0.7474	CDC_B11119	Pakistan
QG37_06617	0.7170	CDC_B11200	India
QG37_06617	0.8648	CDC_B11201	India
QG37_06617	0.8987	CDC_B11205	India
QG37_06617	0.7622	CDC_B11206	India
QG37_06617	0.8761	CDC_B11207	India
QG37_06617	0.8323	CDC_B11208	India
QG37_06617	0.7205	CDC_B11209	India
QG37_06617	0.8820	CDC_B11210	India
QG37_06617	0.8819	CDC_B11212	India
QG37_06617	0.7580	CDC_B11213	India
QG37_06617	0.8265	CDC_B11214	India
QG37_06617	0.7377	CDC_B11215	India
QG37_06617	0.7050	CDC_B11216	India
QG37_06617	0.6075	CDC_B11217	India
QG37_06617	0.6115	CDC_B11218	India
QG37_06617	0.6916	CDC_B11219	India
QG37_06617	0.0000	CDC_B11220	Japan
QG37_06617	0.8374	CDC_B11221	South Africa
QG37_06617	0.7308	CDC_B11222	South Africa
QG37_06617	0.9386	CDC_B11223	South Africa
QG37_06617	0.7618	CDC_B11224	South Africa
QG37_06617	0.7384	CDC_B11225	South Africa
QG37_06617	0.6992	CDC_B11226	South Africa
QG37_06617	0.7981	CDC_B11227	South Africa
QG37_06617	0.9161	CDC_B11228	South Africa
QG37_06617	0.7886	CDC_B11229	South Africa
QG37_06617	0.7575	CDC_B11230	South Africa
QG37_06617	0.7147	CDC_B11243	Venezuela
QG37_06617	0.7684	CDC_B11244	Venezuela
QG37_06617	0.7013	CDC_B11245	Venezuela
QG37_06617	0.7315	CDC_B11246	Venezuela
QG37_06617	0.6865	CDC_B11247	Venezuela
QG37_06618	1.0100	CDC_B11096	Pakistan
QG37_06618	0.9437	CDC_B11097	Pakistan
QG37_06618	0.8957	CDC_B11098	Pakistan
QG37_06618	0.9014	CDC_B11099	Pakistan
QG37_06618	0.8534	CDC_B11101	Pakistan
QG37_06618	0.8992	CDC_B11102	Pakistan
QG37_06618	0.9327	CDC_B11103	Pakistan
QG37_06618	0.9311	CDC_B11105	Pakistan
QG37_06618	0.9592	CDC_B11112	Pakistan
QG37_06618	0.8791	CDC_B11113	Pakistan
QG37_06618	0.9968	CDC_B11114	Pakistan
QG37_06618	0.8265	CDC_B11115	Pakistan
QG37_06618	0.9615	CDC_B11116	Pakistan
QG37_06618	0.9919	CDC_B11117	Pakistan
QG37_06618	0.9118	CDC_B11118	Pakistan
QG37_06618	1.0053	CDC_B11119	Pakistan
QG37_06618	0.9012	CDC_B11200	India
QG37_06618	0.8801	CDC_B11201	India
QG37_06618	1.0175	CDC_B11205	India
QG37_06618	0.9293	CDC_B11206	India
QG37_06618	0.9088	CDC_B11207	India
QG37_06618	0.9438	CDC_B11208	India
QG37_06618	0.9838	CDC_B11209	India
QG37_06618	0.9091	CDC_B11210	India
QG37_06618	1.0016	CDC_B11212	India
QG37_06618	0.9303	CDC_B11213	India
QG37_06618	1.0665	CDC_B11214	India
QG37_06618	0.9174	CDC_B11215	India
QG37_06618	0.8610	CDC_B11216	India
QG37_06618	0.7242	CDC_B11217	India
QG37_06618	0.8622	CDC_B11218	India
QG37_06618	0.9625	CDC_B11219	India
QG37_06618	0.0024	CDC_B11220	Japan
QG37_06618	0.9451	CDC_B11221	South Africa
QG37_06618	1.0566	CDC_B11222	South Africa
QG37_06618	0.9604	CDC_B11223	South Africa
QG37_06618	0.9292	CDC_B11224	South Africa
QG37_06618	0.9416	CDC_B11225	South Africa
QG37_06618	1.0110	CDC_B11226	South Africa
QG37_06618	0.9542	CDC_B11227	South Africa
QG37_06618	1.0320	CDC_B11228	South Africa
QG37_06618	0.9146	CDC_B11229	South Africa
QG37_06618	0.9390	CDC_B11230	South Africa
QG37_06618	0.9982	CDC_B11243	Venezuela
QG37_06618	0.8918	CDC_B11244	Venezuela
QG37_06618	0.9915	CDC_B11245	Venezuela
QG37_06618	0.9553	CDC_B11246	Venezuela
QG37_06618	0.9420	CDC_B11247	Venezuela
QG37_06619	0.6153	CDC_B11096	Pakistan
QG37_06619	0.7716	CDC_B11097	Pakistan
QG37_06619	0.7415	CDC_B11098	Pakistan
QG37_06619	0.8004	CDC_B11099	Pakistan
QG37_06619	0.7737	CDC_B11101	Pakistan
QG37_06619	0.8172	CDC_B11102	Pakistan
QG37_06619	0.6973	CDC_B11103	Pakistan
QG37_06619	0.7918	CDC_B11105	Pakistan
QG37_06619	0.7875	CDC_B11112	Pakistan
QG37_06619	0.7765	CDC_B11113	Pakistan
QG37_06619	0.6972	CDC_B11114	Pakistan
QG37_06619	0.6767	CDC_B11115	Pakistan
QG37_06619	0.8120	CDC_B11116	Pakistan
QG37_06619	0.7955	CDC_B11117	Pakistan
QG37_06619	0.8560	CDC_B11118	Pakistan
QG37_06619	0.8767	CDC_B11119	Pakistan
QG37_06619	0.7595	CDC_B11200	India
QG37_06619	0.7536	CDC_B11201	India
QG37_06619	0.7048	CDC_B11205	India
QG37_06619	0.8558	CDC_B11206	India
QG37_06619	0.6935	CDC_B11207	India
QG37_06619	0.6922	CDC_B11208	India
QG37_06619	0.7419	CDC_B11209	India
QG37_06619	0.7527	CDC_B11210	India
QG37_06619	0.7679	CDC_B11212	India
QG37_06619	0.8325	CDC_B11213	India
QG37_06619	0.7675	CDC_B11214	India
QG37_06619	0.6949	CDC_B11215	India
QG37_06619	0.7828	CDC_B11216	India
QG37_06619	0.8130	CDC_B11217	India
QG37_06619	0.7488	CDC_B11218	India
QG37_06619	0.7612	CDC_B11219	India
QG37_06619	0.0019	CDC_B11220	Japan
QG37_06619	0.9075	CDC_B11221	South Africa
QG37_06619	0.8002	CDC_B11222	South Africa
QG37_06619	0.6758	CDC_B11223	South Africa
QG37_06619	0.7504	CDC_B11224	South Africa
QG37_06619	0.7068	CDC_B11225	South Africa
QG37_06619	0.8002	CDC_B11226	South Africa
QG37_06619	0.7685	CDC_B11227	South Africa
QG37_06619	0.7825	CDC_B11228	South Africa
QG37_06619	0.7693	CDC_B11229	South Africa
QG37_06619	0.6945	CDC_B11230	South Africa
QG37_06619	0.7112	CDC_B11243	Venezuela
QG37_06619	0.6928	CDC_B11244	Venezuela
QG37_06619	0.6782	CDC_B11245	Venezuela
QG37_06619	0.7374	CDC_B11246	Venezuela
QG37_06619	0.6763	CDC_B11247	Venezuela
QG37_06620	0.6273	CDC_B11096	Pakistan
QG37_06620	0.7550	CDC_B11097	Pakistan
QG37_06620	0.8066	CDC_B11098	Pakistan
QG37_06620	0.9042	CDC_B11099	Pakistan
QG37_06620	0.7790	CDC_B11101	Pakistan
QG37_06620	0.8594	CDC_B11102	Pakistan
QG37_06620	0.8709	CDC_B11103	Pakistan
QG37_06620	0.9016	CDC_B11105	Pakistan
QG37_06620	0.9144	CDC_B11112	Pakistan
QG37_06620	0.8307	CDC_B11113	Pakistan
QG37_06620	0.9326	CDC_B11114	Pakistan
QG37_06620	0.7066	CDC_B11115	Pakistan
QG37_06620	0.8390	CDC_B11116	Pakistan
QG37_06620	0.8967	CDC_B11117	Pakistan
QG37_06620	0.8233	CDC_B11118	Pakistan
QG37_06620	0.7043	CDC_B11119	Pakistan
QG37_06620	0.7675	CDC_B11200	India
QG37_06620	0.8349	CDC_B11201	India
QG37_06620	0.9469	CDC_B11205	India
QG37_06620	0.8437	CDC_B11206	India
QG37_06620	0.7263	CDC_B11207	India
QG37_06620	0.8518	CDC_B11208	India
QG37_06620	0.8547	CDC_B11209	India
QG37_06620	0.7977	CDC_B11210	India
QG37_06620	0.9516	CDC_B11212	India
QG37_06620	0.6783	CDC_B11213	India
QG37_06620	0.7844	CDC_B11214	India
QG37_06620	0.8697	CDC_B11215	India
QG37_06620	0.8987	CDC_B11216	India
QG37_06620	0.7857	CDC_B11217	India
QG37_06620	0.7884	CDC_B11218	India
QG37_06620	0.6751	CDC_B11219	India
QG37_06620	0.0000	CDC_B11220	Japan
QG37_06620	0.7919	CDC_B11221	South Africa
QG37_06620	0.7811	CDC_B11222	South Africa
QG37_06620	0.7878	CDC_B11223	South Africa
QG37_06620	0.7083	CDC_B11224	South Africa
QG37_06620	0.8493	CDC_B11225	South Africa
QG37_06620	0.7517	CDC_B11226	South Africa
QG37_06620	0.6801	CDC_B11227	South Africa
QG37_06620	0.8213	CDC_B11228	South Africa
QG37_06620	0.8995	CDC_B11229	South Africa
QG37_06620	0.7282	CDC_B11230	South Africa
QG37_06620	0.6683	CDC_B11243	Venezuela
QG37_06620	0.8183	CDC_B11244	Venezuela
QG37_06620	0.7550	CDC_B11245	Venezuela
QG37_06620	0.8438	CDC_B11246	Venezuela
QG37_06620	0.8413	CDC_B11247	Venezuela
QG37_06621	0.8204	CDC_B11096	Pakistan
QG37_06621	0.7738	CDC_B11097	Pakistan
QG37_06621	0.6484	CDC_B11098	Pakistan
QG37_06621	0.6808	CDC_B11099	Pakistan
QG37_06621	0.8049	CDC_B11101	Pakistan
QG37_06621	0.8435	CDC_B11102	Pakistan
QG37_06621	0.9000	CDC_B11103	Pakistan
QG37_06621	0.7647	CDC_B11105	Pakistan
QG37_06621	0.9082	CDC_B11112	Pakistan
QG37_06621	0.7662	CDC_B11113	Pakistan
QG37_06621	0.8781	CDC_B11114	Pakistan
QG37_06621	0.6796	CDC_B11115	Pakistan
QG37_06621	0.6789	CDC_B11116	Pakistan
QG37_06621	0.8116	CDC_B11117	Pakistan
QG37_06621	0.8733	CDC_B11118	Pakistan
QG37_06621	0.6516	CDC_B11119	Pakistan
QG37_06621	0.7981	CDC_B11200	India
QG37_06621	0.7348	CDC_B11201	India
QG37_06621	0.7705	CDC_B11205	India
QG37_06621	0.5864	CDC_B11206	India
QG37_06621	0.7854	CDC_B11207	India
QG37_06621	0.6540	CDC_B11208	India
QG37_06621	0.8691	CDC_B11209	India
QG37_06621	0.8339	CDC_B11210	India
QG37_06621	0.8804	CDC_B11212	India
QG37_06621	0.6315	CDC_B11213	India
QG37_06621	0.8236	CDC_B11214	India
QG37_06621	0.8005	CDC_B11215	India
QG37_06621	0.6486	CDC_B11216	India
QG37_06621	0.8518	CDC_B11217	India
QG37_06621	0.6664	CDC_B11218	India
QG37_06621	0.6830	CDC_B11219	India
QG37_06621	0.0000	CDC_B11220	Japan
QG37_06621	0.7061	CDC_B11221	South Africa
QG37_06621	0.9425	CDC_B11222	South Africa
QG37_06621	0.8207	CDC_B11223	South Africa
QG37_06621	0.7217	CDC_B11224	South Africa
QG37_06621	0.7480	CDC_B11225	South Africa
QG37_06621	0.8010	CDC_B11226	South Africa
QG37_06621	0.8518	CDC_B11227	South Africa
QG37_06621	0.8449	CDC_B11228	South Africa
QG37_06621	0.8286	CDC_B11229	South Africa
QG37_06621	0.6870	CDC_B11230	South Africa
QG37_06621	0.7638	CDC_B11243	Venezuela
QG37_06621	0.6874	CDC_B11244	Venezuela
QG37_06621	0.8132	CDC_B11245	Venezuela
QG37_06621	0.7534	CDC_B11246	Venezuela
QG37_06621	0.8355	CDC_B11247	Venezuela
QG37_06622	0.7116	CDC_B11096	Pakistan
QG37_06622	0.8565	CDC_B11097	Pakistan
QG37_06622	0.7414	CDC_B11098	Pakistan
QG37_06622	0.7834	CDC_B11099	Pakistan
QG37_06622	0.7318	CDC_B11101	Pakistan
QG37_06622	0.7862	CDC_B11102	Pakistan
QG37_06622	0.9805	CDC_B11103	Pakistan
QG37_06622	0.8990	CDC_B11105	Pakistan
QG37_06622	0.7895	CDC_B11112	Pakistan
QG37_06622	0.8321	CDC_B11113	Pakistan
QG37_06622	0.8919	CDC_B11114	Pakistan
QG37_06622	0.8744	CDC_B11115	Pakistan
QG37_06622	0.8178	CDC_B11116	Pakistan
QG37_06622	0.8312	CDC_B11117	Pakistan
QG37_06622	0.6467	CDC_B11118	Pakistan
QG37_06622	0.8561	CDC_B11119	Pakistan
QG37_06622	0.6997	CDC_B11200	India
QG37_06622	0.8093	CDC_B11201	India
QG37_06622	0.8787	CDC_B11205	India
QG37_06622	0.6428	CDC_B11206	India
QG37_06622	0.8308	CDC_B11207	India
QG37_06622	0.9214	CDC_B11208	India
QG37_06622	0.8559	CDC_B11209	India
QG37_06622	0.7014	CDC_B11210	India
QG37_06622	0.7789	CDC_B11212	India
QG37_06622	0.9186	CDC_B11213	India
QG37_06622	0.7328	CDC_B11214	India
QG37_06622	0.7630	CDC_B11215	India
QG37_06622	0.7110	CDC_B11216	India
QG37_06622	0.5796	CDC_B11217	India
QG37_06622	0.8468	CDC_B11218	India
QG37_06622	0.8283	CDC_B11219	India
QG37_06622	0.0045	CDC_B11220	Japan
QG37_06622	0.7514	CDC_B11221	South Africa
QG37_06622	0.8691	CDC_B11222	South Africa
QG37_06622	0.8826	CDC_B11223	South Africa
QG37_06622	0.8545	CDC_B11224	South Africa
QG37_06622	0.8012	CDC_B11225	South Africa
QG37_06622	0.9431	CDC_B11226	South Africa
QG37_06622	0.8417	CDC_B11227	South Africa
QG37_06622	0.8904	CDC_B11228	South Africa
QG37_06622	0.7274	CDC_B11229	South Africa
QG37_06622	0.6723	CDC_B11230	South Africa
