GENE	COVERAGE	STRAIN	GROUP
QG37_06713	1.0050	CDC_B11207	India
QG37_06713	0.9564	CDC_B11208	India
QG37_06713	0.9527	CDC_B11209	India
QG37_06713	0.9540	CDC_B11210	India
QG37_06713	0.9703	CDC_B11212	India
QG37_06713	0.9286	CDC_B11213	India
QG37_06713	0.9351	CDC_B11214	India
QG37_06713	0.9055	CDC_B11215	India
QG37_06713	0.8925	CDC_B11216	India
QG37_06713	0.8536	CDC_B11217	India
QG37_06713	1.0220	CDC_B11218	India
QG37_06713	0.9097	CDC_B11219	India
QG37_06713	1.6209	CDC_B11220	Japan
QG37_06713	0.9295	CDC_B11221	South Africa
QG37_06713	0.9071	CDC_B11222	South Africa
QG37_06713	0.9806	CDC_B11223	South Africa
QG37_06713	0.9687	CDC_B11224	South Africa
QG37_06713	0.9482	CDC_B11225	South Africa
QG37_06713	1.0096	CDC_B11226	South Africa
QG37_06713	0.9614	CDC_B11227	South Africa
QG37_06713	0.9349	CDC_B11228	South Africa
QG37_06713	0.8931	CDC_B11229	South Africa
QG37_06713	0.8938	CDC_B11230	South Africa
QG37_06713	0.9180	CDC_B11243	Venezuela
QG37_06713	0.8896	CDC_B11244	Venezuela
QG37_06713	0.9579	CDC_B11245	Venezuela
QG37_06713	0.9877	CDC_B11246	Venezuela
QG37_06713	0.9631	CDC_B11247	Venezuela
QG37_06714	0.7858	CDC_B11096	Pakistan
QG37_06714	0.8952	CDC_B11097	Pakistan
QG37_06714	0.6421	CDC_B11098	Pakistan
QG37_06714	0.8397	CDC_B11099	Pakistan
QG37_06714	0.9150	CDC_B11101	Pakistan
QG37_06714	0.8804	CDC_B11102	Pakistan
QG37_06714	0.8178	CDC_B11103	Pakistan
QG37_06714	0.8666	CDC_B11105	Pakistan
QG37_06714	0.8176	CDC_B11112	Pakistan
QG37_06714	0.9095	CDC_B11113	Pakistan
QG37_06714	0.7985	CDC_B11114	Pakistan
QG37_06714	0.7411	CDC_B11115	Pakistan
QG37_06714	0.8755	CDC_B11116	Pakistan
QG37_06714	0.9136	CDC_B11117	Pakistan
QG37_06714	0.8111	CDC_B11118	Pakistan
QG37_06714	1.0718	CDC_B11119	Pakistan
QG37_06714	0.8905	CDC_B11200	India
QG37_06714	0.9196	CDC_B11201	India
QG37_06714	0.8097	CDC_B11205	India
QG37_06714	0.7614	CDC_B11206	India
QG37_06714	0.8748	CDC_B11207	India
QG37_06714	0.8801	CDC_B11208	India
QG37_06714	0.8195	CDC_B11209	India
QG37_06714	0.8946	CDC_B11210	India
QG37_06714	0.8193	CDC_B11212	India
QG37_06714	0.8928	CDC_B11213	India
QG37_06714	0.8426	CDC_B11214	India
QG37_06714	0.8302	CDC_B11215	India
QG37_06714	0.7942	CDC_B11216	India
QG37_06714	0.8569	CDC_B11217	India
QG37_06714	0.6471	CDC_B11218	India
QG37_06714	0.7586	CDC_B11219	India
QG37_06714	0.8236	CDC_B11220	Japan
QG37_06714	0.8038	CDC_B11221	South Africa
QG37_06714	0.9568	CDC_B11222	South Africa
QG37_06714	0.8346	CDC_B11223	South Africa
QG37_06714	0.8592	CDC_B11224	South Africa
QG37_06714	0.8606	CDC_B11225	South Africa
QG37_06714	0.8789	CDC_B11226	South Africa
QG37_06714	0.8167	CDC_B11227	South Africa
QG37_06714	0.8169	CDC_B11228	South Africa
QG37_06714	0.7809	CDC_B11229	South Africa
QG37_06714	0.8782	CDC_B11230	South Africa
QG37_06714	0.9782	CDC_B11243	Venezuela
QG37_06714	0.8008	CDC_B11244	Venezuela
QG37_06714	0.9528	CDC_B11245	Venezuela
QG37_06714	0.9237	CDC_B11246	Venezuela
QG37_06714	0.8065	CDC_B11247	Venezuela
QG37_06715	1.1726	CDC_B11096	Pakistan
QG37_06715	0.9698	CDC_B11097	Pakistan
QG37_06715	1.0616	CDC_B11098	Pakistan
QG37_06715	0.9761	CDC_B11099	Pakistan
QG37_06715	0.9658	CDC_B11101	Pakistan
QG37_06715	0.9383	CDC_B11102	Pakistan
QG37_06715	0.9463	CDC_B11103	Pakistan
QG37_06715	1.0268	CDC_B11105	Pakistan
QG37_06715	0.8364	CDC_B11112	Pakistan
QG37_06715	0.9671	CDC_B11113	Pakistan
QG37_06715	0.9497	CDC_B11114	Pakistan
QG37_06715	1.0412	CDC_B11115	Pakistan
QG37_06715	0.9445	CDC_B11116	Pakistan
QG37_06715	0.8930	CDC_B11117	Pakistan
QG37_06715	0.9560	CDC_B11118	Pakistan
QG37_06715	0.9427	CDC_B11119	Pakistan
QG37_06715	0.9946	CDC_B11200	India
QG37_06715	0.9432	CDC_B11201	India
QG37_06715	0.9220	CDC_B11205	India
QG37_06715	0.8929	CDC_B11206	India
QG37_06715	0.9376	CDC_B11207	India
QG37_06715	0.8850	CDC_B11208	India
QG37_06715	0.8751	CDC_B11209	India
QG37_06715	0.9877	CDC_B11210	India
QG37_06715	0.9748	CDC_B11212	India
QG37_06715	0.9554	CDC_B11213	India
QG37_06715	0.9648	CDC_B11214	India
QG37_06715	0.9725	CDC_B11215	India
QG37_06715	0.9032	CDC_B11216	India
QG37_06715	0.6011	CDC_B11217	India
QG37_06715	0.9817	CDC_B11218	India
QG37_06715	0.8937	CDC_B11219	India
QG37_06715	0.9267	CDC_B11220	Japan
QG37_06715	0.8850	CDC_B11221	South Africa
QG37_06715	0.9304	CDC_B11222	South Africa
QG37_06715	1.0388	CDC_B11223	South Africa
QG37_06715	0.9821	CDC_B11224	South Africa
QG37_06715	0.8936	CDC_B11225	South Africa
QG37_06715	1.0470	CDC_B11226	South Africa
QG37_06715	0.9955	CDC_B11227	South Africa
QG37_06715	0.9053	CDC_B11228	South Africa
QG37_06715	0.8791	CDC_B11229	South Africa
QG37_06715	0.9687	CDC_B11230	South Africa
QG37_06715	0.7238	CDC_B11243	Venezuela
QG37_06715	0.9270	CDC_B11244	Venezuela
QG37_06715	0.9092	CDC_B11245	Venezuela
QG37_06715	0.8991	CDC_B11246	Venezuela
QG37_06715	1.0325	CDC_B11247	Venezuela
QG37_06716	1.1131	CDC_B11096	Pakistan
QG37_06716	0.9210	CDC_B11097	Pakistan
QG37_06716	1.0993	CDC_B11098	Pakistan
QG37_06716	0.9845	CDC_B11099	Pakistan
QG37_06716	1.0495	CDC_B11101	Pakistan
QG37_06716	0.9445	CDC_B11102	Pakistan
QG37_06716	1.0516	CDC_B11103	Pakistan
QG37_06716	0.9106	CDC_B11105	Pakistan
QG37_06716	1.0578	CDC_B11112	Pakistan
QG37_06716	0.9835	CDC_B11113	Pakistan
QG37_06716	1.0067	CDC_B11114	Pakistan
QG37_06716	0.9605	CDC_B11115	Pakistan
QG37_06716	1.1008	CDC_B11116	Pakistan
QG37_06716	1.0516	CDC_B11117	Pakistan
QG37_06716	1.0707	CDC_B11118	Pakistan
QG37_06716	1.0390	CDC_B11119	Pakistan
QG37_06716	0.9675	CDC_B11200	India
QG37_06716	1.0457	CDC_B11201	India
QG37_06716	0.9619	CDC_B11205	India
QG37_06716	1.0129	CDC_B11206	India
QG37_06716	0.9765	CDC_B11207	India
QG37_06716	0.9510	CDC_B11208	India
QG37_06716	0.8848	CDC_B11209	India
QG37_06716	1.0317	CDC_B11210	India
QG37_06716	0.9273	CDC_B11212	India
QG37_06716	0.9476	CDC_B11213	India
QG37_06716	0.9283	CDC_B11214	India
QG37_06716	0.8764	CDC_B11215	India
QG37_06716	0.9615	CDC_B11216	India
QG37_06716	0.9430	CDC_B11217	India
QG37_06716	0.8960	CDC_B11218	India
QG37_06716	0.9734	CDC_B11219	India
QG37_06716	1.0128	CDC_B11220	Japan
QG37_06716	1.0308	CDC_B11221	South Africa
QG37_06716	1.0275	CDC_B11222	South Africa
QG37_06716	1.0166	CDC_B11223	South Africa
QG37_06716	0.9259	CDC_B11224	South Africa
QG37_06716	0.9729	CDC_B11225	South Africa
QG37_06716	0.9051	CDC_B11226	South Africa
QG37_06716	1.0783	CDC_B11227	South Africa
QG37_06716	1.0019	CDC_B11228	South Africa
QG37_06716	0.9667	CDC_B11229	South Africa
QG37_06716	0.9040	CDC_B11230	South Africa
QG37_06716	1.0051	CDC_B11243	Venezuela
QG37_06716	0.9984	CDC_B11244	Venezuela
QG37_06716	1.0344	CDC_B11245	Venezuela
QG37_06716	1.0622	CDC_B11246	Venezuela
QG37_06716	1.0177	CDC_B11247	Venezuela
QG37_06717	1.0508	CDC_B11096	Pakistan
QG37_06717	1.0438	CDC_B11097	Pakistan
QG37_06717	0.9848	CDC_B11098	Pakistan
QG37_06717	1.0543	CDC_B11099	Pakistan
QG37_06717	0.8262	CDC_B11101	Pakistan
QG37_06717	0.9302	CDC_B11102	Pakistan
QG37_06717	0.8491	CDC_B11103	Pakistan
QG37_06717	0.8171	CDC_B11105	Pakistan
QG37_06717	0.8993	CDC_B11112	Pakistan
QG37_06717	0.8804	CDC_B11113	Pakistan
QG37_06717	1.1248	CDC_B11114	Pakistan
QG37_06717	0.9609	CDC_B11115	Pakistan
QG37_06717	0.9116	CDC_B11116	Pakistan
QG37_06717	1.1645	CDC_B11117	Pakistan
QG37_06717	0.9128	CDC_B11118	Pakistan
QG37_06717	0.8218	CDC_B11119	Pakistan
QG37_06717	0.9619	CDC_B11200	India
QG37_06717	0.8829	CDC_B11201	India
QG37_06717	0.7607	CDC_B11205	India
QG37_06717	0.9619	CDC_B11206	India
QG37_06717	0.9550	CDC_B11207	India
QG37_06717	0.8531	CDC_B11208	India
QG37_06717	0.8890	CDC_B11209	India
QG37_06717	0.9262	CDC_B11210	India
QG37_06717	0.8698	CDC_B11212	India
QG37_06717	0.9554	CDC_B11213	India
QG37_06717	1.0257	CDC_B11214	India
QG37_06717	0.8775	CDC_B11215	India
QG37_06717	0.8641	CDC_B11216	India
QG37_06717	0.9785	CDC_B11217	India
QG37_06717	0.8468	CDC_B11218	India
QG37_06717	0.9115	CDC_B11219	India
QG37_06717	0.8473	CDC_B11220	Japan
QG37_06717	0.9605	CDC_B11221	South Africa
QG37_06717	0.8881	CDC_B11222	South Africa
QG37_06717	0.9077	CDC_B11223	South Africa
QG37_06717	0.8440	CDC_B11224	South Africa
QG37_06717	0.8458	CDC_B11225	South Africa
QG37_06717	0.8153	CDC_B11226	South Africa
QG37_06717	0.9208	CDC_B11227	South Africa
QG37_06717	0.8664	CDC_B11228	South Africa
QG37_06717	0.8848	CDC_B11229	South Africa
QG37_06717	0.8635	CDC_B11230	South Africa
QG37_06717	0.8454	CDC_B11243	Venezuela
QG37_06717	0.8905	CDC_B11244	Venezuela
QG37_06717	1.0051	CDC_B11245	Venezuela
QG37_06717	0.9172	CDC_B11246	Venezuela
QG37_06717	0.9474	CDC_B11247	Venezuela
QG37_06718	0.5572	CDC_B11096	Pakistan
QG37_06718	0.5809	CDC_B11097	Pakistan
QG37_06718	0.5906	CDC_B11098	Pakistan
QG37_06718	0.5541	CDC_B11099	Pakistan
QG37_06718	0.5355	CDC_B11101	Pakistan
QG37_06718	0.5560	CDC_B11102	Pakistan
QG37_06718	0.5841	CDC_B11103	Pakistan
QG37_06718	0.5044	CDC_B11105	Pakistan
QG37_06718	0.5368	CDC_B11112	Pakistan
QG37_06718	0.5387	CDC_B11113	Pakistan
QG37_06718	0.6386	CDC_B11114	Pakistan
QG37_06718	0.5980	CDC_B11115	Pakistan
QG37_06718	0.6142	CDC_B11116	Pakistan
QG37_06718	0.5811	CDC_B11117	Pakistan
QG37_06718	0.5484	CDC_B11118	Pakistan
QG37_06718	0.5217	CDC_B11119	Pakistan
QG37_06718	0.5432	CDC_B11200	India
QG37_06718	0.5365	CDC_B11201	India
QG37_06718	0.6196	CDC_B11205	India
QG37_06718	0.5778	CDC_B11206	India
QG37_06718	0.5188	CDC_B11207	India
QG37_06718	0.5698	CDC_B11208	India
QG37_06718	0.5150	CDC_B11209	India
QG37_06718	0.4288	CDC_B11210	India
QG37_06718	0.4870	CDC_B11212	India
QG37_06718	0.5359	CDC_B11213	India
QG37_06718	0.6199	CDC_B11214	India
QG37_06718	0.5721	CDC_B11215	India
QG37_06718	0.4556	CDC_B11216	India
QG37_06718	0.4041	CDC_B11217	India
QG37_06718	0.4241	CDC_B11218	India
QG37_06718	0.5944	CDC_B11219	India
QG37_06718	0.5177	CDC_B11220	Japan
QG37_06718	0.5314	CDC_B11221	South Africa
QG37_06718	0.5694	CDC_B11222	South Africa
QG37_06718	0.5782	CDC_B11223	South Africa
QG37_06718	0.5594	CDC_B11224	South Africa
QG37_06718	0.4762	CDC_B11225	South Africa
QG37_06718	0.4596	CDC_B11226	South Africa
QG37_06718	0.5176	CDC_B11227	South Africa
QG37_06718	0.6079	CDC_B11228	South Africa
QG37_06718	0.5531	CDC_B11229	South Africa
QG37_06718	0.6143	CDC_B11230	South Africa
QG37_06718	0.3717	CDC_B11243	Venezuela
QG37_06718	0.5206	CDC_B11244	Venezuela
QG37_06718	0.5240	CDC_B11245	Venezuela
QG37_06718	0.4812	CDC_B11246	Venezuela
QG37_06718	0.4427	CDC_B11247	Venezuela
QG37_06719	0.8796	CDC_B11096	Pakistan
QG37_06719	1.1001	CDC_B11097	Pakistan
QG37_06719	1.1415	CDC_B11098	Pakistan
QG37_06719	1.2026	CDC_B11099	Pakistan
QG37_06719	1.0714	CDC_B11101	Pakistan
QG37_06719	1.0777	CDC_B11102	Pakistan
QG37_06719	1.1815	CDC_B11103	Pakistan
QG37_06719	1.0417	CDC_B11105	Pakistan
QG37_06719	0.9282	CDC_B11112	Pakistan
QG37_06719	0.9794	CDC_B11113	Pakistan
QG37_06719	0.9141	CDC_B11114	Pakistan
QG37_06719	0.8805	CDC_B11115	Pakistan
QG37_06719	1.0715	CDC_B11116	Pakistan
QG37_06719	0.9913	CDC_B11117	Pakistan
QG37_06719	1.0823	CDC_B11118	Pakistan
QG37_06719	0.8590	CDC_B11119	Pakistan
QG37_06719	0.9141	CDC_B11200	India
QG37_06719	0.9939	CDC_B11201	India
QG37_06719	0.9963	CDC_B11205	India
QG37_06719	1.0441	CDC_B11206	India
QG37_06719	1.0101	CDC_B11207	India
QG37_06719	1.0780	CDC_B11208	India
QG37_06719	0.8846	CDC_B11209	India
QG37_06719	0.9179	CDC_B11210	India
QG37_06719	1.0329	CDC_B11212	India
QG37_06719	0.8984	CDC_B11213	India
QG37_06719	0.9363	CDC_B11214	India
QG37_06719	0.9011	CDC_B11215	India
QG37_06719	0.7893	CDC_B11216	India
QG37_06719	0.5480	CDC_B11217	India
QG37_06719	0.8855	CDC_B11218	India
QG37_06719	0.9092	CDC_B11219	India
QG37_06719	1.0284	CDC_B11220	Japan
QG37_06719	0.9057	CDC_B11221	South Africa
QG37_06719	0.8553	CDC_B11222	South Africa
QG37_06719	0.9235	CDC_B11223	South Africa
QG37_06719	1.0984	CDC_B11224	South Africa
QG37_06719	1.1081	CDC_B11225	South Africa
QG37_06719	0.9103	CDC_B11226	South Africa
QG37_06719	0.9758	CDC_B11227	South Africa
QG37_06719	0.9414	CDC_B11228	South Africa
QG37_06719	0.8128	CDC_B11229	South Africa
QG37_06719	0.8332	CDC_B11230	South Africa
QG37_06719	0.9349	CDC_B11243	Venezuela
QG37_06719	0.9411	CDC_B11244	Venezuela
QG37_06719	0.9682	CDC_B11245	Venezuela
QG37_06719	0.9912	CDC_B11246	Venezuela
QG37_06719	0.9425	CDC_B11247	Venezuela
QG37_06720	1.0102	CDC_B11096	Pakistan
QG37_06720	0.9486	CDC_B11097	Pakistan
QG37_06720	1.0508	CDC_B11098	Pakistan
QG37_06720	0.9446	CDC_B11099	Pakistan
QG37_06720	0.9679	CDC_B11101	Pakistan
QG37_06720	1.1213	CDC_B11102	Pakistan
QG37_06720	1.0027	CDC_B11103	Pakistan
QG37_06720	0.9552	CDC_B11105	Pakistan
QG37_06720	0.9681	CDC_B11112	Pakistan
QG37_06720	0.8969	CDC_B11113	Pakistan
QG37_06720	0.9856	CDC_B11114	Pakistan
QG37_06720	0.8986	CDC_B11115	Pakistan
QG37_06720	1.0104	CDC_B11116	Pakistan
QG37_06720	1.0411	CDC_B11117	Pakistan
QG37_06720	1.0840	CDC_B11118	Pakistan
QG37_06720	0.8449	CDC_B11119	Pakistan
QG37_06720	0.9526	CDC_B11200	India
QG37_06720	0.9610	CDC_B11201	India
QG37_06720	1.0269	CDC_B11205	India
QG37_06720	1.0164	CDC_B11206	India
QG37_06720	0.9410	CDC_B11207	India
QG37_06720	0.9468	CDC_B11208	India
QG37_06720	0.8443	CDC_B11209	India
QG37_06720	0.8569	CDC_B11210	India
QG37_06720	0.9700	CDC_B11212	India
QG37_06720	0.9267	CDC_B11213	India
QG37_06720	0.9007	CDC_B11214	India
QG37_06720	0.9308	CDC_B11215	India
QG37_06720	0.8673	CDC_B11216	India
QG37_06720	0.8636	CDC_B11217	India
QG37_06720	1.0269	CDC_B11218	India
QG37_06720	0.8732	CDC_B11219	India
QG37_06720	1.0987	CDC_B11220	Japan
QG37_06720	0.8961	CDC_B11221	South Africa
QG37_06720	0.9741	CDC_B11222	South Africa
QG37_06720	0.7872	CDC_B11223	South Africa
QG37_06720	1.0613	CDC_B11224	South Africa
QG37_06720	1.0618	CDC_B11225	South Africa
QG37_06720	0.9979	CDC_B11226	South Africa
QG37_06720	0.8839	CDC_B11227	South Africa
QG37_06720	0.9523	CDC_B11228	South Africa
QG37_06720	0.8680	CDC_B11229	South Africa
QG37_06720	0.8758	CDC_B11230	South Africa
QG37_06720	0.7443	CDC_B11243	Venezuela
QG37_06720	0.8227	CDC_B11244	Venezuela
QG37_06720	0.8535	CDC_B11245	Venezuela
QG37_06720	0.8849	CDC_B11246	Venezuela
QG37_06720	0.9014	CDC_B11247	Venezuela
QG37_06721	0.9326	CDC_B11096	Pakistan
QG37_06721	0.6975	CDC_B11097	Pakistan
QG37_06721	0.4812	CDC_B11098	Pakistan
QG37_06721	0.6467	CDC_B11099	Pakistan
QG37_06721	0.6154	CDC_B11101	Pakistan
QG37_06721	0.6690	CDC_B11102	Pakistan
QG37_06721	0.6391	CDC_B11103	Pakistan
QG37_06721	0.5781	CDC_B11105	Pakistan
QG37_06721	0.6489	CDC_B11112	Pakistan
QG37_06721	0.6627	CDC_B11113	Pakistan
QG37_06721	0.5531	CDC_B11114	Pakistan
QG37_06721	0.5569	CDC_B11115	Pakistan
QG37_06721	0.6682	CDC_B11116	Pakistan
QG37_06721	0.6366	CDC_B11117	Pakistan
QG37_06721	0.5640	CDC_B11118	Pakistan
QG37_06721	0.6102	CDC_B11119	Pakistan
QG37_06721	0.6742	CDC_B11200	India
QG37_06721	0.6062	CDC_B11201	India
QG37_06721	0.6107	CDC_B11205	India
QG37_06721	0.6161	CDC_B11206	India
QG37_06721	0.5036	CDC_B11207	India
QG37_06721	0.5555	CDC_B11208	India
QG37_06721	0.6378	CDC_B11209	India
QG37_06721	0.5854	CDC_B11210	India
QG37_06721	0.6101	CDC_B11212	India
QG37_06721	0.5020	CDC_B11213	India
QG37_06721	0.6525	CDC_B11214	India
QG37_06721	0.6057	CDC_B11215	India
QG37_06721	0.5007	CDC_B11216	India
QG37_06721	0.7654	CDC_B11217	India
QG37_06721	0.5596	CDC_B11218	India
QG37_06721	0.4836	CDC_B11219	India
QG37_06721	0.5643	CDC_B11220	Japan
QG37_06721	0.5500	CDC_B11221	South Africa
QG37_06721	0.5794	CDC_B11222	South Africa
QG37_06721	0.4743	CDC_B11223	South Africa
QG37_06721	0.5327	CDC_B11224	South Africa
QG37_06721	0.4840	CDC_B11225	South Africa
QG37_06721	0.5278	CDC_B11226	South Africa
QG37_06721	0.5817	CDC_B11227	South Africa
QG37_06721	0.5322	CDC_B11228	South Africa
QG37_06721	0.5852	CDC_B11229	South Africa
QG37_06721	0.4416	CDC_B11230	South Africa
QG37_06721	0.6543	CDC_B11243	Venezuela
QG37_06721	0.8003	CDC_B11244	Venezuela
QG37_06721	0.8416	CDC_B11245	Venezuela
QG37_06721	0.6948	CDC_B11246	Venezuela
QG37_06721	0.7943	CDC_B11247	Venezuela
QG37_06722	1.1125	CDC_B11096	Pakistan
QG37_06722	1.1118	CDC_B11097	Pakistan
QG37_06722	1.0703	CDC_B11098	Pakistan
QG37_06722	1.0658	CDC_B11099	Pakistan
QG37_06722	1.1418	CDC_B11101	Pakistan
QG37_06722	1.0712	CDC_B11102	Pakistan
QG37_06722	1.0919	CDC_B11103	Pakistan
QG37_06722	1.1378	CDC_B11105	Pakistan
QG37_06722	1.0946	CDC_B11112	Pakistan
QG37_06722	1.1368	CDC_B11113	Pakistan
QG37_06722	1.1208	CDC_B11114	Pakistan
QG37_06722	1.0382	CDC_B11115	Pakistan
QG37_06722	1.0374	CDC_B11116	Pakistan
QG37_06722	1.0698	CDC_B11117	Pakistan
QG37_06722	1.0062	CDC_B11118	Pakistan
QG37_06722	1.1016	CDC_B11119	Pakistan
QG37_06722	1.0715	CDC_B11200	India
QG37_06722	1.0926	CDC_B11201	India
QG37_06722	1.0860	CDC_B11205	India
QG37_06722	1.1541	CDC_B11206	India
QG37_06722	1.0859	CDC_B11207	India
QG37_06722	1.1033	CDC_B11208	India
QG37_06722	1.0354	CDC_B11209	India
QG37_06722	1.0941	CDC_B11210	India
QG37_06722	1.0335	CDC_B11212	India
QG37_06722	1.0998	CDC_B11213	India
QG37_06722	1.0563	CDC_B11214	India
QG37_06722	1.1508	CDC_B11215	India
QG37_06722	1.0539	CDC_B11216	India
QG37_06722	0.9945	CDC_B11217	India
QG37_06722	1.0704	CDC_B11218	India
QG37_06722	1.1171	CDC_B11219	India
QG37_06722	1.1542	CDC_B11220	Japan
QG37_06722	1.0399	CDC_B11221	South Africa
QG37_06722	1.1215	CDC_B11222	South Africa
QG37_06722	1.0572	CDC_B11223	South Africa
QG37_06722	1.0992	CDC_B11224	South Africa
QG37_06722	1.0439	CDC_B11225	South Africa
QG37_06722	1.1456	CDC_B11226	South Africa
QG37_06722	1.0858	CDC_B11227	South Africa
QG37_06722	1.1641	CDC_B11228	South Africa
QG37_06722	1.1378	CDC_B11229	South Africa
QG37_06722	1.0586	CDC_B11230	South Africa
