GENE	COVERAGE	STRAIN	GROUP
QG37_01610	1.0081	CDC_B11118	Pakistan
QG37_01610	1.1695	CDC_B11119	Pakistan
QG37_01610	0.9897	CDC_B11200	India
QG37_01610	1.0519	CDC_B11201	India
QG37_01610	0.8307	CDC_B11205	India
QG37_01610	1.1039	CDC_B11206	India
QG37_01610	0.9894	CDC_B11207	India
QG37_01610	0.8929	CDC_B11208	India
QG37_01610	0.9760	CDC_B11209	India
QG37_01610	0.8789	CDC_B11210	India
QG37_01610	1.0165	CDC_B11212	India
QG37_01610	0.9553	CDC_B11213	India
QG37_01610	1.0252	CDC_B11214	India
QG37_01610	0.7677	CDC_B11215	India
QG37_01610	0.8483	CDC_B11216	India
QG37_01610	0.8660	CDC_B11217	India
QG37_01610	0.8192	CDC_B11218	India
QG37_01610	0.9894	CDC_B11219	India
QG37_01610	1.1153	CDC_B11220	Japan
QG37_01610	1.0644	CDC_B11221	South Africa
QG37_01610	0.8652	CDC_B11222	South Africa
QG37_01610	1.1251	CDC_B11223	South Africa
QG37_01610	0.9782	CDC_B11224	South Africa
QG37_01610	1.2484	CDC_B11225	South Africa
QG37_01610	1.0202	CDC_B11226	South Africa
QG37_01610	0.9176	CDC_B11227	South Africa
QG37_01610	0.7760	CDC_B11228	South Africa
QG37_01610	0.9674	CDC_B11229	South Africa
QG37_01610	0.8780	CDC_B11230	South Africa
QG37_01610	1.0956	CDC_B11243	Venezuela
QG37_01610	1.0197	CDC_B11244	Venezuela
QG37_01610	0.9566	CDC_B11245	Venezuela
QG37_01610	0.9675	CDC_B11246	Venezuela
QG37_01610	1.0295	CDC_B11247	Venezuela
QG37_01611	1.0044	CDC_B11096	Pakistan
QG37_01611	0.9607	CDC_B11097	Pakistan
QG37_01611	0.9732	CDC_B11098	Pakistan
QG37_01611	0.9798	CDC_B11099	Pakistan
QG37_01611	0.9908	CDC_B11101	Pakistan
QG37_01611	0.9929	CDC_B11102	Pakistan
QG37_01611	0.9891	CDC_B11103	Pakistan
QG37_01611	0.9450	CDC_B11105	Pakistan
QG37_01611	1.0436	CDC_B11112	Pakistan
QG37_01611	1.1461	CDC_B11113	Pakistan
QG37_01611	1.0092	CDC_B11114	Pakistan
QG37_01611	0.7807	CDC_B11115	Pakistan
QG37_01611	1.1138	CDC_B11116	Pakistan
QG37_01611	1.0495	CDC_B11117	Pakistan
QG37_01611	1.0550	CDC_B11118	Pakistan
QG37_01611	0.9416	CDC_B11119	Pakistan
QG37_01611	0.9380	CDC_B11200	India
QG37_01611	1.0890	CDC_B11201	India
QG37_01611	0.9702	CDC_B11205	India
QG37_01611	1.0184	CDC_B11206	India
QG37_01611	0.9892	CDC_B11207	India
QG37_01611	0.9534	CDC_B11208	India
QG37_01611	0.9541	CDC_B11209	India
QG37_01611	0.9271	CDC_B11210	India
QG37_01611	0.9419	CDC_B11212	India
QG37_01611	0.9452	CDC_B11213	India
QG37_01611	0.9775	CDC_B11214	India
QG37_01611	0.8791	CDC_B11215	India
QG37_01611	1.0509	CDC_B11216	India
QG37_01611	1.0461	CDC_B11217	India
QG37_01611	0.9126	CDC_B11218	India
QG37_01611	0.9485	CDC_B11219	India
QG37_01611	0.8485	CDC_B11220	Japan
QG37_01611	1.0882	CDC_B11221	South Africa
QG37_01611	1.0578	CDC_B11222	South Africa
QG37_01611	0.8977	CDC_B11223	South Africa
QG37_01611	1.1115	CDC_B11224	South Africa
QG37_01611	1.0667	CDC_B11225	South Africa
QG37_01611	1.1117	CDC_B11226	South Africa
QG37_01611	1.0566	CDC_B11227	South Africa
QG37_01611	1.0455	CDC_B11228	South Africa
QG37_01611	1.0112	CDC_B11229	South Africa
QG37_01611	1.0257	CDC_B11230	South Africa
QG37_01611	1.1124	CDC_B11243	Venezuela
QG37_01611	1.0041	CDC_B11244	Venezuela
QG37_01611	1.0304	CDC_B11245	Venezuela
QG37_01611	1.0969	CDC_B11246	Venezuela
QG37_01611	0.9970	CDC_B11247	Venezuela
QG37_01612	1.0565	CDC_B11096	Pakistan
QG37_01612	0.9483	CDC_B11097	Pakistan
QG37_01612	0.9163	CDC_B11098	Pakistan
QG37_01612	0.9015	CDC_B11099	Pakistan
QG37_01612	0.8927	CDC_B11101	Pakistan
QG37_01612	0.9367	CDC_B11102	Pakistan
QG37_01612	0.9488	CDC_B11103	Pakistan
QG37_01612	1.0037	CDC_B11105	Pakistan
QG37_01612	0.8930	CDC_B11112	Pakistan
QG37_01612	0.9479	CDC_B11113	Pakistan
QG37_01612	0.9589	CDC_B11114	Pakistan
QG37_01612	0.8460	CDC_B11115	Pakistan
QG37_01612	0.9384	CDC_B11116	Pakistan
QG37_01612	0.8906	CDC_B11117	Pakistan
QG37_01612	0.9241	CDC_B11118	Pakistan
QG37_01612	0.9895	CDC_B11119	Pakistan
QG37_01612	0.9470	CDC_B11200	India
QG37_01612	0.9395	CDC_B11201	India
QG37_01612	0.9527	CDC_B11205	India
QG37_01612	0.9550	CDC_B11206	India
QG37_01612	0.8941	CDC_B11207	India
QG37_01612	0.9422	CDC_B11208	India
QG37_01612	0.9393	CDC_B11209	India
QG37_01612	0.8244	CDC_B11210	India
QG37_01612	0.9209	CDC_B11212	India
QG37_01612	0.8767	CDC_B11213	India
QG37_01612	0.8978	CDC_B11214	India
QG37_01612	0.8929	CDC_B11215	India
QG37_01612	0.8330	CDC_B11216	India
QG37_01612	0.7302	CDC_B11217	India
QG37_01612	1.0180	CDC_B11218	India
QG37_01612	0.8362	CDC_B11219	India
QG37_01612	0.9155	CDC_B11220	Japan
QG37_01612	0.9075	CDC_B11221	South Africa
QG37_01612	0.9189	CDC_B11222	South Africa
QG37_01612	1.0204	CDC_B11223	South Africa
QG37_01612	0.8668	CDC_B11224	South Africa
QG37_01612	1.0047	CDC_B11225	South Africa
QG37_01612	0.9031	CDC_B11226	South Africa
QG37_01612	0.8633	CDC_B11227	South Africa
QG37_01612	0.9211	CDC_B11228	South Africa
QG37_01612	0.8960	CDC_B11229	South Africa
QG37_01612	0.8422	CDC_B11230	South Africa
QG37_01612	0.8947	CDC_B11243	Venezuela
QG37_01612	0.8801	CDC_B11244	Venezuela
QG37_01612	0.9640	CDC_B11245	Venezuela
QG37_01612	1.0356	CDC_B11246	Venezuela
QG37_01612	0.8577	CDC_B11247	Venezuela
QG37_01613	0.7472	CDC_B11096	Pakistan
QG37_01613	0.8674	CDC_B11097	Pakistan
QG37_01613	0.8486	CDC_B11098	Pakistan
QG37_01613	0.8978	CDC_B11099	Pakistan
QG37_01613	0.8577	CDC_B11101	Pakistan
QG37_01613	0.8419	CDC_B11102	Pakistan
QG37_01613	0.7897	CDC_B11103	Pakistan
QG37_01613	0.7956	CDC_B11105	Pakistan
QG37_01613	0.8747	CDC_B11112	Pakistan
QG37_01613	0.8186	CDC_B11113	Pakistan
QG37_01613	0.8241	CDC_B11114	Pakistan
QG37_01613	0.7578	CDC_B11115	Pakistan
QG37_01613	0.8088	CDC_B11116	Pakistan
QG37_01613	0.7992	CDC_B11117	Pakistan
QG37_01613	0.7832	CDC_B11118	Pakistan
QG37_01613	0.8340	CDC_B11119	Pakistan
QG37_01613	0.7877	CDC_B11200	India
QG37_01613	0.8367	CDC_B11201	India
QG37_01613	0.8710	CDC_B11205	India
QG37_01613	0.8574	CDC_B11206	India
QG37_01613	0.8423	CDC_B11207	India
QG37_01613	0.7789	CDC_B11208	India
QG37_01613	0.7846	CDC_B11209	India
QG37_01613	0.8239	CDC_B11210	India
QG37_01613	0.8528	CDC_B11212	India
QG37_01613	0.7488	CDC_B11213	India
QG37_01613	0.8127	CDC_B11214	India
QG37_01613	0.8697	CDC_B11215	India
QG37_01613	0.7937	CDC_B11216	India
QG37_01613	0.7830	CDC_B11217	India
QG37_01613	0.8043	CDC_B11218	India
QG37_01613	0.7960	CDC_B11219	India
QG37_01613	0.7837	CDC_B11220	Japan
QG37_01613	0.8689	CDC_B11221	South Africa
QG37_01613	0.8993	CDC_B11222	South Africa
QG37_01613	0.8996	CDC_B11223	South Africa
QG37_01613	0.8832	CDC_B11224	South Africa
QG37_01613	0.9024	CDC_B11225	South Africa
QG37_01613	0.8194	CDC_B11226	South Africa
QG37_01613	0.8022	CDC_B11227	South Africa
QG37_01613	0.8113	CDC_B11228	South Africa
QG37_01613	0.7577	CDC_B11229	South Africa
QG37_01613	0.7767	CDC_B11230	South Africa
QG37_01613	0.9756	CDC_B11243	Venezuela
QG37_01613	0.8696	CDC_B11244	Venezuela
QG37_01613	0.8393	CDC_B11245	Venezuela
QG37_01613	0.8416	CDC_B11246	Venezuela
QG37_01613	0.8995	CDC_B11247	Venezuela
QG37_01614	0.9198	CDC_B11096	Pakistan
QG37_01614	0.8921	CDC_B11097	Pakistan
QG37_01614	1.0684	CDC_B11098	Pakistan
QG37_01614	0.9960	CDC_B11099	Pakistan
QG37_01614	0.8236	CDC_B11101	Pakistan
QG37_01614	0.6922	CDC_B11102	Pakistan
QG37_01614	0.9304	CDC_B11103	Pakistan
QG37_01614	0.8412	CDC_B11105	Pakistan
QG37_01614	0.9132	CDC_B11112	Pakistan
QG37_01614	0.7528	CDC_B11113	Pakistan
QG37_01614	0.6789	CDC_B11114	Pakistan
QG37_01614	0.7786	CDC_B11115	Pakistan
QG37_01614	0.8920	CDC_B11116	Pakistan
QG37_01614	0.9207	CDC_B11117	Pakistan
QG37_01614	0.7430	CDC_B11118	Pakistan
QG37_01614	0.8771	CDC_B11119	Pakistan
QG37_01614	0.9429	CDC_B11200	India
QG37_01614	0.8649	CDC_B11201	India
QG37_01614	0.9724	CDC_B11205	India
QG37_01614	0.7919	CDC_B11206	India
QG37_01614	0.8369	CDC_B11207	India
QG37_01614	0.8765	CDC_B11208	India
QG37_01614	0.8775	CDC_B11209	India
QG37_01614	0.9402	CDC_B11210	India
QG37_01614	0.9024	CDC_B11212	India
QG37_01614	0.7753	CDC_B11213	India
QG37_01614	0.8160	CDC_B11214	India
QG37_01614	0.9205	CDC_B11215	India
QG37_01614	0.9700	CDC_B11216	India
QG37_01614	0.8736	CDC_B11217	India
QG37_01614	0.7312	CDC_B11218	India
QG37_01614	0.7198	CDC_B11219	India
QG37_01614	0.9025	CDC_B11220	Japan
QG37_01614	0.8527	CDC_B11221	South Africa
QG37_01614	0.9639	CDC_B11222	South Africa
QG37_01614	0.9676	CDC_B11223	South Africa
QG37_01614	0.8691	CDC_B11224	South Africa
QG37_01614	0.9594	CDC_B11225	South Africa
QG37_01614	0.8520	CDC_B11226	South Africa
QG37_01614	0.9488	CDC_B11227	South Africa
QG37_01614	1.0426	CDC_B11228	South Africa
QG37_01614	0.8814	CDC_B11229	South Africa
QG37_01614	0.8215	CDC_B11230	South Africa
