GENE	COVERAGE	STRAIN	GROUP
QG37_07021	0.3651	CDC_B11117	Pakistan
QG37_07021	0.3305	CDC_B11118	Pakistan
QG37_07021	0.3506	CDC_B11119	Pakistan
QG37_07021	0.3542	CDC_B11200	India
QG37_07021	0.3533	CDC_B11201	India
QG37_07021	0.3439	CDC_B11205	India
QG37_07021	0.3650	CDC_B11206	India
QG37_07021	0.2649	CDC_B11207	India
QG37_07021	0.3240	CDC_B11208	India
QG37_07021	0.3661	CDC_B11209	India
QG37_07021	0.3493	CDC_B11210	India
QG37_07021	0.4000	CDC_B11212	India
QG37_07021	0.4085	CDC_B11213	India
QG37_07021	0.4238	CDC_B11214	India
QG37_07021	0.3660	CDC_B11215	India
QG37_07021	0.3879	CDC_B11216	India
QG37_07021	0.3431	CDC_B11217	India
QG37_07021	0.3549	CDC_B11218	India
QG37_07021	0.3422	CDC_B11219	India
QG37_07021	0.3672	CDC_B11220	Japan
QG37_07021	0.3181	CDC_B11221	South Africa
QG37_07021	0.3321	CDC_B11222	South Africa
QG37_07021	0.3020	CDC_B11223	South Africa
QG37_07021	0.2991	CDC_B11224	South Africa
QG37_07021	0.4186	CDC_B11225	South Africa
QG37_07021	0.3705	CDC_B11226	South Africa
QG37_07021	0.3707	CDC_B11227	South Africa
QG37_07021	0.3511	CDC_B11228	South Africa
QG37_07021	0.3710	CDC_B11229	South Africa
QG37_07021	0.3218	CDC_B11230	South Africa
QG37_07021	0.3202	CDC_B11243	Venezuela
QG37_07021	0.4172	CDC_B11244	Venezuela
QG37_07021	0.4092	CDC_B11245	Venezuela
QG37_07021	0.3995	CDC_B11246	Venezuela
QG37_07021	0.4138	CDC_B11247	Venezuela
QG37_07022	1.1354	CDC_B11096	Pakistan
QG37_07022	1.0188	CDC_B11097	Pakistan
QG37_07022	1.0610	CDC_B11098	Pakistan
QG37_07022	1.0540	CDC_B11099	Pakistan
QG37_07022	0.9658	CDC_B11101	Pakistan
QG37_07022	1.0245	CDC_B11102	Pakistan
QG37_07022	1.0564	CDC_B11103	Pakistan
QG37_07022	0.9574	CDC_B11105	Pakistan
QG37_07022	0.9995	CDC_B11112	Pakistan
QG37_07022	1.0362	CDC_B11113	Pakistan
QG37_07022	1.0536	CDC_B11114	Pakistan
QG37_07022	0.9960	CDC_B11115	Pakistan
QG37_07022	1.1280	CDC_B11116	Pakistan
QG37_07022	0.9995	CDC_B11117	Pakistan
QG37_07022	0.9083	CDC_B11118	Pakistan
QG37_07022	0.9718	CDC_B11119	Pakistan
QG37_07022	0.9795	CDC_B11200	India
QG37_07022	0.9744	CDC_B11201	India
QG37_07022	1.0086	CDC_B11205	India
QG37_07022	1.1893	CDC_B11206	India
QG37_07022	1.0118	CDC_B11207	India
QG37_07022	1.0998	CDC_B11208	India
QG37_07022	1.1369	CDC_B11209	India
QG37_07022	0.9953	CDC_B11210	India
QG37_07022	1.0258	CDC_B11212	India
QG37_07022	1.0526	CDC_B11213	India
QG37_07022	1.0004	CDC_B11214	India
QG37_07022	1.0206	CDC_B11215	India
QG37_07022	0.9267	CDC_B11216	India
QG37_07022	1.1895	CDC_B11217	India
QG37_07022	1.1017	CDC_B11218	India
QG37_07022	0.9673	CDC_B11219	India
QG37_07022	1.0988	CDC_B11220	Japan
QG37_07022	1.0488	CDC_B11221	South Africa
QG37_07022	1.1235	CDC_B11222	South Africa
QG37_07022	0.9682	CDC_B11223	South Africa
QG37_07022	0.9780	CDC_B11224	South Africa
QG37_07022	1.0261	CDC_B11225	South Africa
QG37_07022	0.9641	CDC_B11226	South Africa
QG37_07022	1.0413	CDC_B11227	South Africa
QG37_07022	0.9911	CDC_B11228	South Africa
QG37_07022	0.9500	CDC_B11229	South Africa
QG37_07022	0.9490	CDC_B11230	South Africa
