GENE	COVERAGE	STRAIN	GROUP
QG37_00465	0.8161	CDC_B11220	Japan
QG37_00465	0.8939	CDC_B11221	South Africa
QG37_00465	0.8670	CDC_B11222	South Africa
QG37_00465	0.7143	CDC_B11223	South Africa
QG37_00465	0.7291	CDC_B11224	South Africa
QG37_00465	0.8636	CDC_B11225	South Africa
QG37_00465	0.7761	CDC_B11226	South Africa
QG37_00465	0.8115	CDC_B11227	South Africa
QG37_00465	0.6259	CDC_B11228	South Africa
QG37_00465	0.7442	CDC_B11229	South Africa
QG37_00465	0.7316	CDC_B11230	South Africa
QG37_00465	0.9253	CDC_B11243	Venezuela
QG37_00465	0.9347	CDC_B11244	Venezuela
QG37_00465	0.8644	CDC_B11245	Venezuela
QG37_00465	0.7500	CDC_B11246	Venezuela
QG37_00465	0.8129	CDC_B11247	Venezuela
QG37_00466	1.0212	CDC_B11096	Pakistan
QG37_00466	1.0234	CDC_B11097	Pakistan
QG37_00466	1.1383	CDC_B11098	Pakistan
QG37_00466	1.0617	CDC_B11099	Pakistan
QG37_00466	1.0827	CDC_B11101	Pakistan
QG37_00466	1.1507	CDC_B11102	Pakistan
QG37_00466	1.1148	CDC_B11103	Pakistan
QG37_00466	0.9572	CDC_B11105	Pakistan
QG37_00466	0.9915	CDC_B11112	Pakistan
QG37_00466	1.1825	CDC_B11113	Pakistan
QG37_00466	0.9070	CDC_B11114	Pakistan
QG37_00466	0.9295	CDC_B11115	Pakistan
QG37_00466	0.9287	CDC_B11116	Pakistan
QG37_00466	1.0325	CDC_B11117	Pakistan
QG37_00466	0.9003	CDC_B11118	Pakistan
QG37_00466	1.0537	CDC_B11119	Pakistan
QG37_00466	1.0327	CDC_B11200	India
QG37_00466	1.1150	CDC_B11201	India
QG37_00466	0.9635	CDC_B11205	India
QG37_00466	0.9278	CDC_B11206	India
QG37_00466	1.0141	CDC_B11207	India
QG37_00466	1.0049	CDC_B11208	India
QG37_00466	0.9616	CDC_B11209	India
QG37_00466	0.8421	CDC_B11210	India
QG37_00466	1.0041	CDC_B11212	India
QG37_00466	1.0108	CDC_B11213	India
QG37_00466	1.0490	CDC_B11214	India
QG37_00466	1.0427	CDC_B11215	India
QG37_00466	1.3232	CDC_B11216	India
QG37_00466	0.8151	CDC_B11217	India
QG37_00466	0.8357	CDC_B11218	India
QG37_00466	1.1884	CDC_B11219	India
QG37_00466	0.9402	CDC_B11220	Japan
QG37_00466	1.0333	CDC_B11221	South Africa
QG37_00466	1.0428	CDC_B11222	South Africa
QG37_00466	1.1321	CDC_B11223	South Africa
QG37_00466	0.8626	CDC_B11224	South Africa
QG37_00466	0.8998	CDC_B11225	South Africa
QG37_00466	1.0537	CDC_B11226	South Africa
QG37_00466	0.9138	CDC_B11227	South Africa
QG37_00466	1.1553	CDC_B11228	South Africa
QG37_00466	1.1142	CDC_B11229	South Africa
QG37_00466	0.8892	CDC_B11230	South Africa
QG37_00466	1.2848	CDC_B11243	Venezuela
QG37_00466	1.0244	CDC_B11244	Venezuela
QG37_00466	1.2157	CDC_B11245	Venezuela
QG37_00466	1.1013	CDC_B11246	Venezuela
QG37_00466	0.9160	CDC_B11247	Venezuela
QG37_00467	1.0253	CDC_B11096	Pakistan
QG37_00467	0.9373	CDC_B11097	Pakistan
QG37_00467	0.9726	CDC_B11098	Pakistan
QG37_00467	0.8500	CDC_B11099	Pakistan
QG37_00467	0.9481	CDC_B11101	Pakistan
QG37_00467	0.9600	CDC_B11102	Pakistan
QG37_00467	0.9562	CDC_B11103	Pakistan
QG37_00467	1.0017	CDC_B11105	Pakistan
QG37_00467	0.9389	CDC_B11112	Pakistan
QG37_00467	1.0093	CDC_B11113	Pakistan
QG37_00467	0.9815	CDC_B11114	Pakistan
QG37_00467	0.8770	CDC_B11115	Pakistan
QG37_00467	0.9582	CDC_B11116	Pakistan
QG37_00467	0.9875	CDC_B11117	Pakistan
QG37_00467	0.8983	CDC_B11118	Pakistan
QG37_00467	0.9193	CDC_B11119	Pakistan
QG37_00467	0.9117	CDC_B11200	India
QG37_00467	0.9239	CDC_B11201	India
QG37_00467	0.9887	CDC_B11205	India
QG37_00467	1.0626	CDC_B11206	India
QG37_00467	0.9571	CDC_B11207	India
QG37_00467	0.9085	CDC_B11208	India
QG37_00467	0.8477	CDC_B11209	India
QG37_00467	0.9112	CDC_B11210	India
QG37_00467	0.9055	CDC_B11212	India
QG37_00467	0.9112	CDC_B11213	India
QG37_00467	0.9931	CDC_B11214	India
QG37_00467	0.9316	CDC_B11215	India
QG37_00467	0.9608	CDC_B11216	India
QG37_00467	0.8472	CDC_B11217	India
QG37_00467	0.8548	CDC_B11218	India
QG37_00467	0.9210	CDC_B11219	India
QG37_00467	0.9435	CDC_B11220	Japan
QG37_00467	0.9696	CDC_B11221	South Africa
QG37_00467	0.9234	CDC_B11222	South Africa
QG37_00467	0.9998	CDC_B11223	South Africa
QG37_00467	0.9150	CDC_B11224	South Africa
QG37_00467	0.9138	CDC_B11225	South Africa
QG37_00467	0.8913	CDC_B11226	South Africa
QG37_00467	0.9474	CDC_B11227	South Africa
QG37_00467	1.0081	CDC_B11228	South Africa
QG37_00467	0.9943	CDC_B11229	South Africa
QG37_00467	0.8908	CDC_B11230	South Africa
QG37_00467	1.0026	CDC_B11243	Venezuela
QG37_00467	0.9285	CDC_B11244	Venezuela
QG37_00467	0.9645	CDC_B11245	Venezuela
QG37_00467	0.8982	CDC_B11246	Venezuela
QG37_00467	0.9142	CDC_B11247	Venezuela
QG37_00468	1.1923	CDC_B11096	Pakistan
QG37_00468	1.2836	CDC_B11097	Pakistan
QG37_00468	1.1825	CDC_B11098	Pakistan
QG37_00468	1.1131	CDC_B11099	Pakistan
QG37_00468	1.2011	CDC_B11101	Pakistan
QG37_00468	1.1760	CDC_B11102	Pakistan
QG37_00468	1.0773	CDC_B11103	Pakistan
QG37_00468	1.2342	CDC_B11105	Pakistan
QG37_00468	1.1842	CDC_B11112	Pakistan
QG37_00468	1.1964	CDC_B11113	Pakistan
QG37_00468	1.1455	CDC_B11114	Pakistan
QG37_00468	1.1234	CDC_B11115	Pakistan
QG37_00468	1.2595	CDC_B11116	Pakistan
QG37_00468	1.0634	CDC_B11117	Pakistan
QG37_00468	1.1748	CDC_B11118	Pakistan
QG37_00468	1.1741	CDC_B11119	Pakistan
QG37_00468	1.0676	CDC_B11200	India
QG37_00468	1.0913	CDC_B11201	India
QG37_00468	1.1759	CDC_B11205	India
QG37_00468	1.1957	CDC_B11206	India
QG37_00468	1.0542	CDC_B11207	India
QG37_00468	1.1729	CDC_B11208	India
QG37_00468	1.0927	CDC_B11209	India
QG37_00468	0.9755	CDC_B11210	India
QG37_00468	1.1135	CDC_B11212	India
QG37_00468	1.0748	CDC_B11213	India
QG37_00468	1.0582	CDC_B11214	India
QG37_00468	1.1401	CDC_B11215	India
QG37_00468	1.2932	CDC_B11216	India
QG37_00468	1.0388	CDC_B11217	India
QG37_00468	1.0033	CDC_B11218	India
QG37_00468	1.0870	CDC_B11219	India
QG37_00468	1.1552	CDC_B11220	Japan
QG37_00468	1.1116	CDC_B11221	South Africa
QG37_00468	1.1493	CDC_B11222	South Africa
QG37_00468	1.1722	CDC_B11223	South Africa
QG37_00468	1.0662	CDC_B11224	South Africa
QG37_00468	1.1409	CDC_B11225	South Africa
QG37_00468	1.0646	CDC_B11226	South Africa
QG37_00468	1.0514	CDC_B11227	South Africa
QG37_00468	1.1841	CDC_B11228	South Africa
QG37_00468	1.1174	CDC_B11229	South Africa
QG37_00468	1.0164	CDC_B11230	South Africa
QG37_00468	1.0676	CDC_B11243	Venezuela
QG37_00468	1.1821	CDC_B11244	Venezuela
QG37_00468	1.1894	CDC_B11245	Venezuela
QG37_00468	1.0950	CDC_B11246	Venezuela
QG37_00468	1.1100	CDC_B11247	Venezuela
QG37_00469	0.9202	CDC_B11096	Pakistan
QG37_00469	0.7720	CDC_B11097	Pakistan
QG37_00469	0.7558	CDC_B11098	Pakistan
QG37_00469	0.8127	CDC_B11099	Pakistan
QG37_00469	0.7834	CDC_B11101	Pakistan
QG37_00469	0.8574	CDC_B11102	Pakistan
QG37_00469	0.7875	CDC_B11103	Pakistan
QG37_00469	0.8189	CDC_B11105	Pakistan
QG37_00469	0.8589	CDC_B11112	Pakistan
QG37_00469	0.7759	CDC_B11113	Pakistan
QG37_00469	0.8801	CDC_B11114	Pakistan
QG37_00469	0.7543	CDC_B11115	Pakistan
QG37_00469	0.8022	CDC_B11116	Pakistan
QG37_00469	0.7666	CDC_B11117	Pakistan
QG37_00469	0.7992	CDC_B11118	Pakistan
QG37_00469	0.7769	CDC_B11119	Pakistan
QG37_00469	0.8627	CDC_B11200	India
QG37_00469	0.7858	CDC_B11201	India
QG37_00469	0.7813	CDC_B11205	India
QG37_00469	0.8903	CDC_B11206	India
QG37_00469	0.7374	CDC_B11207	India
QG37_00469	0.7806	CDC_B11208	India
QG37_00469	0.8103	CDC_B11209	India
QG37_00469	0.7683	CDC_B11210	India
QG37_00469	0.7627	CDC_B11212	India
QG37_00469	0.7691	CDC_B11213	India
QG37_00469	0.8300	CDC_B11214	India
QG37_00469	0.7820	CDC_B11215	India
QG37_00469	0.7705	CDC_B11216	India
QG37_00469	0.6717	CDC_B11217	India
QG37_00469	0.8317	CDC_B11218	India
QG37_00469	0.7489	CDC_B11219	India
QG37_00469	0.8106	CDC_B11220	Japan
QG37_00469	0.8060	CDC_B11221	South Africa
QG37_00469	0.8240	CDC_B11222	South Africa
QG37_00469	0.8021	CDC_B11223	South Africa
QG37_00469	0.8198	CDC_B11224	South Africa
QG37_00469	0.8354	CDC_B11225	South Africa
QG37_00469	0.8994	CDC_B11226	South Africa
QG37_00469	0.7742	CDC_B11227	South Africa
QG37_00469	0.8168	CDC_B11228	South Africa
QG37_00469	0.7167	CDC_B11229	South Africa
QG37_00469	0.8125	CDC_B11230	South Africa
QG37_00469	0.7982	CDC_B11243	Venezuela
QG37_00469	0.7758	CDC_B11244	Venezuela
QG37_00469	0.7551	CDC_B11245	Venezuela
QG37_00469	0.8775	CDC_B11246	Venezuela
QG37_00469	0.7762	CDC_B11247	Venezuela
QG37_00471	1.1788	CDC_B11096	Pakistan
QG37_00471	1.1178	CDC_B11097	Pakistan
QG37_00471	1.1444	CDC_B11098	Pakistan
QG37_00471	1.0381	CDC_B11099	Pakistan
QG37_00471	1.0540	CDC_B11101	Pakistan
QG37_00471	1.1676	CDC_B11102	Pakistan
QG37_00471	1.1473	CDC_B11103	Pakistan
QG37_00471	1.0541	CDC_B11105	Pakistan
QG37_00471	1.0374	CDC_B11112	Pakistan
QG37_00471	1.1509	CDC_B11113	Pakistan
QG37_00471	1.1046	CDC_B11114	Pakistan
QG37_00471	1.0837	CDC_B11115	Pakistan
QG37_00471	1.1512	CDC_B11116	Pakistan
QG37_00471	1.0128	CDC_B11117	Pakistan
QG37_00471	0.9994	CDC_B11118	Pakistan
QG37_00471	1.0428	CDC_B11119	Pakistan
QG37_00471	1.0436	CDC_B11200	India
QG37_00471	1.0449	CDC_B11201	India
QG37_00471	1.0551	CDC_B11205	India
QG37_00471	1.1866	CDC_B11206	India
QG37_00471	1.0099	CDC_B11207	India
QG37_00471	1.0702	CDC_B11208	India
QG37_00471	1.0557	CDC_B11209	India
QG37_00471	0.9790	CDC_B11210	India
QG37_00471	1.0912	CDC_B11212	India
QG37_00471	1.1072	CDC_B11213	India
QG37_00471	1.0794	CDC_B11214	India
QG37_00471	1.1165	CDC_B11215	India
QG37_00471	1.1197	CDC_B11216	India
QG37_00471	1.0130	CDC_B11217	India
QG37_00471	1.0348	CDC_B11218	India
QG37_00471	1.0723	CDC_B11219	India
QG37_00471	1.0755	CDC_B11220	Japan
QG37_00471	1.0591	CDC_B11221	South Africa
QG37_00471	1.0355	CDC_B11222	South Africa
QG37_00471	1.1232	CDC_B11223	South Africa
QG37_00471	1.0982	CDC_B11224	South Africa
QG37_00471	1.0708	CDC_B11225	South Africa
QG37_00471	1.1010	CDC_B11226	South Africa
QG37_00471	1.0959	CDC_B11227	South Africa
QG37_00471	1.0798	CDC_B11228	South Africa
QG37_00471	1.0362	CDC_B11229	South Africa
QG37_00471	1.0203	CDC_B11230	South Africa
QG37_00471	1.0637	CDC_B11243	Venezuela
QG37_00471	1.0901	CDC_B11244	Venezuela
QG37_00471	1.0386	CDC_B11245	Venezuela
QG37_00471	1.1101	CDC_B11246	Venezuela
QG37_00471	1.0720	CDC_B11247	Venezuela
QG37_00472	0.8539	CDC_B11096	Pakistan
QG37_00472	1.0716	CDC_B11097	Pakistan
QG37_00472	0.9449	CDC_B11098	Pakistan
QG37_00472	1.1168	CDC_B11099	Pakistan
QG37_00472	0.9236	CDC_B11101	Pakistan
QG37_00472	1.0632	CDC_B11102	Pakistan
QG37_00472	1.1146	CDC_B11103	Pakistan
QG37_00472	1.0998	CDC_B11105	Pakistan
QG37_00472	1.0889	CDC_B11112	Pakistan
QG37_00472	1.1106	CDC_B11113	Pakistan
QG37_00472	1.0950	CDC_B11114	Pakistan
QG37_00472	0.8726	CDC_B11115	Pakistan
QG37_00472	1.1617	CDC_B11116	Pakistan
QG37_00472	1.1283	CDC_B11117	Pakistan
QG37_00472	1.0730	CDC_B11118	Pakistan
QG37_00472	1.2011	CDC_B11119	Pakistan
QG37_00472	1.0024	CDC_B11200	India
QG37_00472	0.9035	CDC_B11201	India
QG37_00472	0.9065	CDC_B11205	India
QG37_00472	0.9198	CDC_B11206	India
QG37_00472	0.9266	CDC_B11207	India
QG37_00472	0.8740	CDC_B11208	India
QG37_00472	0.9718	CDC_B11209	India
QG37_00472	0.8919	CDC_B11210	India
QG37_00472	0.9875	CDC_B11212	India
QG37_00472	0.9979	CDC_B11213	India
QG37_00472	0.8700	CDC_B11214	India
QG37_00472	1.1594	CDC_B11215	India
QG37_00472	0.9844	CDC_B11216	India
QG37_00472	0.8821	CDC_B11217	India
QG37_00472	0.8834	CDC_B11218	India
QG37_00472	1.0857	CDC_B11219	India
QG37_00472	0.9348	CDC_B11220	Japan
QG37_00472	0.9470	CDC_B11221	South Africa
QG37_00472	1.1703	CDC_B11222	South Africa
QG37_00472	1.1011	CDC_B11223	South Africa
QG37_00472	0.9987	CDC_B11224	South Africa
QG37_00472	1.0445	CDC_B11225	South Africa
QG37_00472	0.8687	CDC_B11226	South Africa
QG37_00472	0.9507	CDC_B11227	South Africa
QG37_00472	0.9303	CDC_B11228	South Africa
QG37_00472	0.8170	CDC_B11229	South Africa
QG37_00472	0.9403	CDC_B11230	South Africa
QG37_00472	1.0682	CDC_B11243	Venezuela
QG37_00472	0.9411	CDC_B11244	Venezuela
QG37_00472	0.9515	CDC_B11245	Venezuela
QG37_00472	0.9658	CDC_B11246	Venezuela
QG37_00472	1.0295	CDC_B11247	Venezuela
QG37_00473	0.9286	CDC_B11096	Pakistan
QG37_00473	0.8859	CDC_B11097	Pakistan
QG37_00473	1.1309	CDC_B11098	Pakistan
QG37_00473	0.9564	CDC_B11099	Pakistan
QG37_00473	1.1432	CDC_B11101	Pakistan
QG37_00473	1.0924	CDC_B11102	Pakistan
QG37_00473	0.9696	CDC_B11103	Pakistan
QG37_00473	1.0856	CDC_B11105	Pakistan
QG37_00473	1.0028	CDC_B11112	Pakistan
QG37_00473	0.9087	CDC_B11113	Pakistan
QG37_00473	0.8869	CDC_B11114	Pakistan
QG37_00473	0.9196	CDC_B11115	Pakistan
QG37_00473	0.9090	CDC_B11116	Pakistan
QG37_00473	0.9385	CDC_B11117	Pakistan
QG37_00473	0.9502	CDC_B11118	Pakistan
QG37_00473	1.0131	CDC_B11119	Pakistan
QG37_00473	0.9273	CDC_B11200	India
QG37_00473	0.9381	CDC_B11201	India
QG37_00473	1.0181	CDC_B11205	India
QG37_00473	1.1604	CDC_B11206	India
QG37_00473	0.8674	CDC_B11207	India
QG37_00473	1.0352	CDC_B11208	India
QG37_00473	0.8807	CDC_B11209	India
QG37_00473	0.8896	CDC_B11210	India
QG37_00473	0.9873	CDC_B11212	India
QG37_00473	0.9640	CDC_B11213	India
QG37_00473	0.9897	CDC_B11214	India
QG37_00473	1.1278	CDC_B11215	India
QG37_00473	1.0265	CDC_B11216	India
QG37_00473	1.2774	CDC_B11217	India
QG37_00473	0.8425	CDC_B11218	India
QG37_00473	1.0040	CDC_B11219	India
QG37_00473	1.0560	CDC_B11220	Japan
QG37_00473	0.7872	CDC_B11221	South Africa
QG37_00473	1.0004	CDC_B11222	South Africa
QG37_00473	0.9571	CDC_B11223	South Africa
QG37_00473	1.0143	CDC_B11224	South Africa
QG37_00473	0.8588	CDC_B11225	South Africa
QG37_00473	0.8933	CDC_B11226	South Africa
QG37_00473	0.9429	CDC_B11227	South Africa
QG37_00473	0.9359	CDC_B11228	South Africa
QG37_00473	0.9252	CDC_B11229	South Africa
QG37_00473	0.8512	CDC_B11230	South Africa
QG37_00473	1.0205	CDC_B11243	Venezuela
QG37_00473	1.0417	CDC_B11244	Venezuela
QG37_00473	0.8649	CDC_B11245	Venezuela
QG37_00473	1.2103	CDC_B11246	Venezuela
QG37_00473	0.8410	CDC_B11247	Venezuela
QG37_00474	1.0639	CDC_B11096	Pakistan
QG37_00474	0.9266	CDC_B11097	Pakistan
QG37_00474	0.9794	CDC_B11098	Pakistan
QG37_00474	0.8604	CDC_B11099	Pakistan
QG37_00474	1.0388	CDC_B11101	Pakistan
QG37_00474	1.0226	CDC_B11102	Pakistan
QG37_00474	1.0284	CDC_B11103	Pakistan
QG37_00474	0.9389	CDC_B11105	Pakistan
QG37_00474	0.8899	CDC_B11112	Pakistan
QG37_00474	0.9996	CDC_B11113	Pakistan
QG37_00474	0.9870	CDC_B11114	Pakistan
QG37_00474	0.9422	CDC_B11115	Pakistan
QG37_00474	1.0264	CDC_B11116	Pakistan
QG37_00474	1.0350	CDC_B11117	Pakistan
QG37_00474	0.8949	CDC_B11118	Pakistan
QG37_00474	1.0074	CDC_B11119	Pakistan
QG37_00474	0.8944	CDC_B11200	India
QG37_00474	0.9357	CDC_B11201	India
QG37_00474	0.9679	CDC_B11205	India
QG37_00474	0.9235	CDC_B11206	India
QG37_00474	1.0162	CDC_B11207	India
QG37_00474	0.9895	CDC_B11208	India
QG37_00474	0.8708	CDC_B11209	India
QG37_00474	0.9463	CDC_B11210	India
QG37_00474	0.9641	CDC_B11212	India
QG37_00474	0.9997	CDC_B11213	India
QG37_00474	0.9257	CDC_B11214	India
QG37_00474	1.0359	CDC_B11215	India
QG37_00474	0.9126	CDC_B11216	India
QG37_00474	0.8675	CDC_B11217	India
QG37_00474	0.8044	CDC_B11218	India
QG37_00474	0.9702	CDC_B11219	India
QG37_00474	1.0523	CDC_B11220	Japan
QG37_00474	0.9478	CDC_B11221	South Africa
QG37_00474	0.9626	CDC_B11222	South Africa
QG37_00474	1.0131	CDC_B11223	South Africa
QG37_00474	1.0404	CDC_B11224	South Africa
QG37_00474	0.8664	CDC_B11225	South Africa
QG37_00474	1.0243	CDC_B11226	South Africa
QG37_00474	0.9180	CDC_B11227	South Africa
QG37_00474	0.9326	CDC_B11228	South Africa
QG37_00474	0.9689	CDC_B11229	South Africa
QG37_00474	0.9381	CDC_B11230	South Africa
QG37_00474	0.9678	CDC_B11243	Venezuela
QG37_00474	1.0631	CDC_B11244	Venezuela
QG37_00474	0.9782	CDC_B11245	Venezuela
QG37_00474	1.0037	CDC_B11246	Venezuela
QG37_00474	0.9583	CDC_B11247	Venezuela
QG37_00475	1.0511	CDC_B11096	Pakistan
QG37_00475	0.8989	CDC_B11097	Pakistan
QG37_00475	0.9545	CDC_B11098	Pakistan
QG37_00475	0.9705	CDC_B11099	Pakistan
QG37_00475	0.8678	CDC_B11101	Pakistan
QG37_00475	0.9249	CDC_B11102	Pakistan
QG37_00475	1.0358	CDC_B11103	Pakistan
QG37_00475	0.9513	CDC_B11105	Pakistan
QG37_00475	0.9041	CDC_B11112	Pakistan
QG37_00475	0.9110	CDC_B11113	Pakistan
QG37_00475	0.9210	CDC_B11114	Pakistan
QG37_00475	0.8049	CDC_B11115	Pakistan
QG37_00475	1.0040	CDC_B11116	Pakistan
QG37_00475	0.9024	CDC_B11117	Pakistan
QG37_00475	0.8329	CDC_B11118	Pakistan
QG37_00475	0.9156	CDC_B11119	Pakistan
QG37_00475	0.9559	CDC_B11200	India
QG37_00475	1.0102	CDC_B11201	India
QG37_00475	1.0117	CDC_B11205	India
QG37_00475	1.0573	CDC_B11206	India
QG37_00475	0.9967	CDC_B11207	India
QG37_00475	0.9053	CDC_B11208	India
QG37_00475	0.8943	CDC_B11209	India
QG37_00475	0.9767	CDC_B11210	India
QG37_00475	0.9504	CDC_B11212	India
QG37_00475	0.9390	CDC_B11213	India
QG37_00475	0.9555	CDC_B11214	India
QG37_00475	0.9297	CDC_B11215	India
QG37_00475	0.8391	CDC_B11216	India
QG37_00475	0.8457	CDC_B11217	India
QG37_00475	1.0068	CDC_B11218	India
QG37_00475	0.9024	CDC_B11219	India
QG37_00475	0.9391	CDC_B11220	Japan
QG37_00475	0.9451	CDC_B11221	South Africa
QG37_00475	0.8653	CDC_B11222	South Africa
QG37_00475	0.9184	CDC_B11223	South Africa
QG37_00475	1.0447	CDC_B11224	South Africa
QG37_00475	1.0140	CDC_B11225	South Africa
QG37_00475	0.8659	CDC_B11226	South Africa
QG37_00475	0.9495	CDC_B11227	South Africa
QG37_00475	0.9986	CDC_B11228	South Africa
QG37_00475	1.0259	CDC_B11229	South Africa
QG37_00475	0.8678	CDC_B11230	South Africa
QG37_00475	0.8495	CDC_B11243	Venezuela
QG37_00475	1.0498	CDC_B11244	Venezuela
QG37_00475	1.0556	CDC_B11245	Venezuela
QG37_00475	0.9360	CDC_B11246	Venezuela
QG37_00475	0.9233	CDC_B11247	Venezuela
QG37_00476	0.9253	CDC_B11096	Pakistan
QG37_00476	0.9437	CDC_B11097	Pakistan
QG37_00476	0.8551	CDC_B11098	Pakistan
QG37_00476	0.9577	CDC_B11099	Pakistan
QG37_00476	0.9716	CDC_B11101	Pakistan
QG37_00476	0.9332	CDC_B11102	Pakistan
QG37_00476	0.9480	CDC_B11103	Pakistan
QG37_00476	0.9236	CDC_B11105	Pakistan
QG37_00476	0.9624	CDC_B11112	Pakistan
QG37_00476	0.9146	CDC_B11113	Pakistan
QG37_00476	0.9372	CDC_B11114	Pakistan
QG37_00476	0.9151	CDC_B11115	Pakistan
QG37_00476	0.8763	CDC_B11116	Pakistan
QG37_00476	0.9633	CDC_B11117	Pakistan
QG37_00476	0.9964	CDC_B11118	Pakistan
QG37_00476	0.9410	CDC_B11119	Pakistan
QG37_00476	0.8446	CDC_B11200	India
QG37_00476	0.9041	CDC_B11201	India
QG37_00476	0.9579	CDC_B11205	India
QG37_00476	0.9142	CDC_B11206	India
QG37_00476	0.9889	CDC_B11207	India
QG37_00476	0.9250	CDC_B11208	India
QG37_00476	0.9076	CDC_B11209	India
QG37_00476	0.9488	CDC_B11210	India
QG37_00476	0.9851	CDC_B11212	India
QG37_00476	0.9383	CDC_B11213	India
QG37_00476	0.9460	CDC_B11214	India
QG37_00476	0.8910	CDC_B11215	India
QG37_00476	0.9175	CDC_B11216	India
QG37_00476	0.8866	CDC_B11217	India
QG37_00476	0.8900	CDC_B11218	India
QG37_00476	0.9330	CDC_B11219	India
QG37_00476	0.9197	CDC_B11220	Japan
QG37_00476	0.9119	CDC_B11221	South Africa
QG37_00476	0.9443	CDC_B11222	South Africa
QG37_00476	0.9883	CDC_B11223	South Africa
QG37_00476	0.9605	CDC_B11224	South Africa
QG37_00476	0.9619	CDC_B11225	South Africa
QG37_00476	0.8955	CDC_B11226	South Africa
QG37_00476	0.9582	CDC_B11227	South Africa
QG37_00476	0.9727	CDC_B11228	South Africa
QG37_00476	0.9453	CDC_B11229	South Africa
QG37_00476	0.8717	CDC_B11230	South Africa
