GENE	COVERAGE	STRAIN	GROUP
QG37_03117	0.9434	CDC_B11226	South Africa
QG37_03117	0.9405	CDC_B11227	South Africa
QG37_03117	1.0261	CDC_B11228	South Africa
QG37_03117	0.9363	CDC_B11229	South Africa
QG37_03117	0.9142	CDC_B11230	South Africa
QG37_03117	1.0314	CDC_B11243	Venezuela
QG37_03117	0.9594	CDC_B11244	Venezuela
QG37_03117	0.9578	CDC_B11245	Venezuela
QG37_03117	0.8065	CDC_B11246	Venezuela
QG37_03117	0.9501	CDC_B11247	Venezuela
QG37_03118	0.8941	CDC_B11096	Pakistan
QG37_03118	1.0112	CDC_B11097	Pakistan
QG37_03118	1.0149	CDC_B11098	Pakistan
QG37_03118	1.0110	CDC_B11099	Pakistan
QG37_03118	1.0709	CDC_B11101	Pakistan
QG37_03118	0.8931	CDC_B11102	Pakistan
QG37_03118	1.0325	CDC_B11103	Pakistan
QG37_03118	0.9208	CDC_B11105	Pakistan
QG37_03118	0.9960	CDC_B11112	Pakistan
QG37_03118	0.9742	CDC_B11113	Pakistan
QG37_03118	1.1979	CDC_B11114	Pakistan
QG37_03118	1.3200	CDC_B11115	Pakistan
QG37_03118	0.9319	CDC_B11116	Pakistan
QG37_03118	0.9092	CDC_B11117	Pakistan
QG37_03118	1.1089	CDC_B11118	Pakistan
QG37_03118	1.0317	CDC_B11119	Pakistan
QG37_03118	1.0252	CDC_B11200	India
QG37_03118	1.0880	CDC_B11201	India
QG37_03118	1.1073	CDC_B11205	India
QG37_03118	0.8616	CDC_B11206	India
QG37_03118	0.9677	CDC_B11207	India
QG37_03118	0.9547	CDC_B11208	India
QG37_03118	0.9792	CDC_B11209	India
QG37_03118	0.9932	CDC_B11210	India
QG37_03118	1.0757	CDC_B11212	India
QG37_03118	0.8746	CDC_B11213	India
QG37_03118	1.0074	CDC_B11214	India
QG37_03118	1.0173	CDC_B11215	India
QG37_03118	0.9657	CDC_B11216	India
QG37_03118	1.0779	CDC_B11217	India
QG37_03118	1.0023	CDC_B11218	India
QG37_03118	0.9273	CDC_B11219	India
QG37_03118	0.9001	CDC_B11220	Japan
QG37_03118	0.9405	CDC_B11221	South Africa
QG37_03118	0.9310	CDC_B11222	South Africa
QG37_03118	0.8402	CDC_B11223	South Africa
QG37_03118	0.9695	CDC_B11224	South Africa
QG37_03118	0.9009	CDC_B11225	South Africa
QG37_03118	0.9243	CDC_B11226	South Africa
QG37_03118	1.1883	CDC_B11227	South Africa
QG37_03118	1.1763	CDC_B11228	South Africa
QG37_03118	1.1397	CDC_B11229	South Africa
QG37_03118	0.9645	CDC_B11230	South Africa
QG37_03118	0.9740	CDC_B11243	Venezuela
QG37_03118	0.9329	CDC_B11244	Venezuela
QG37_03118	0.8787	CDC_B11245	Venezuela
QG37_03118	0.9647	CDC_B11246	Venezuela
QG37_03118	0.9941	CDC_B11247	Venezuela
QG37_03119	1.0119	CDC_B11096	Pakistan
QG37_03119	1.0175	CDC_B11097	Pakistan
QG37_03119	0.9708	CDC_B11098	Pakistan
QG37_03119	0.9538	CDC_B11099	Pakistan
QG37_03119	1.0097	CDC_B11101	Pakistan
QG37_03119	0.8706	CDC_B11102	Pakistan
QG37_03119	0.9130	CDC_B11103	Pakistan
QG37_03119	1.0836	CDC_B11105	Pakistan
QG37_03119	1.0475	CDC_B11112	Pakistan
QG37_03119	0.9427	CDC_B11113	Pakistan
QG37_03119	1.0679	CDC_B11114	Pakistan
QG37_03119	1.0665	CDC_B11115	Pakistan
QG37_03119	0.9416	CDC_B11116	Pakistan
QG37_03119	1.0035	CDC_B11117	Pakistan
QG37_03119	1.0473	CDC_B11118	Pakistan
QG37_03119	0.9700	CDC_B11119	Pakistan
QG37_03119	1.0119	CDC_B11200	India
QG37_03119	1.0578	CDC_B11201	India
QG37_03119	1.1115	CDC_B11205	India
QG37_03119	0.9823	CDC_B11206	India
QG37_03119	1.1350	CDC_B11207	India
QG37_03119	1.1419	CDC_B11208	India
QG37_03119	0.9744	CDC_B11209	India
QG37_03119	0.9346	CDC_B11210	India
QG37_03119	0.9420	CDC_B11212	India
QG37_03119	1.0388	CDC_B11213	India
QG37_03119	1.1543	CDC_B11214	India
QG37_03119	0.9895	CDC_B11215	India
QG37_03119	0.8198	CDC_B11216	India
QG37_03119	1.0294	CDC_B11217	India
QG37_03119	1.0220	CDC_B11218	India
QG37_03119	0.8856	CDC_B11219	India
QG37_03119	1.0032	CDC_B11220	Japan
QG37_03119	1.1565	CDC_B11221	South Africa
QG37_03119	0.8259	CDC_B11222	South Africa
QG37_03119	1.0706	CDC_B11223	South Africa
QG37_03119	1.0338	CDC_B11224	South Africa
QG37_03119	1.1136	CDC_B11225	South Africa
QG37_03119	0.9486	CDC_B11226	South Africa
QG37_03119	1.1140	CDC_B11227	South Africa
QG37_03119	1.1159	CDC_B11228	South Africa
QG37_03119	1.1478	CDC_B11229	South Africa
QG37_03119	1.1083	CDC_B11230	South Africa
QG37_03119	0.9576	CDC_B11243	Venezuela
QG37_03119	0.9408	CDC_B11244	Venezuela
QG37_03119	0.9201	CDC_B11245	Venezuela
QG37_03119	0.9865	CDC_B11246	Venezuela
QG37_03119	0.8378	CDC_B11247	Venezuela
QG37_03120	1.0528	CDC_B11096	Pakistan
QG37_03120	0.9666	CDC_B11097	Pakistan
QG37_03120	0.9226	CDC_B11098	Pakistan
QG37_03120	1.0335	CDC_B11099	Pakistan
QG37_03120	1.0345	CDC_B11101	Pakistan
QG37_03120	0.9558	CDC_B11102	Pakistan
QG37_03120	0.9613	CDC_B11103	Pakistan
QG37_03120	1.0282	CDC_B11105	Pakistan
QG37_03120	0.9925	CDC_B11112	Pakistan
QG37_03120	1.0150	CDC_B11113	Pakistan
QG37_03120	0.9876	CDC_B11114	Pakistan
QG37_03120	0.9692	CDC_B11115	Pakistan
QG37_03120	0.9866	CDC_B11116	Pakistan
QG37_03120	0.9820	CDC_B11117	Pakistan
QG37_03120	1.0675	CDC_B11118	Pakistan
QG37_03120	1.0506	CDC_B11119	Pakistan
QG37_03120	1.0020	CDC_B11200	India
QG37_03120	1.0251	CDC_B11201	India
QG37_03120	1.0369	CDC_B11205	India
QG37_03120	0.9910	CDC_B11206	India
QG37_03120	1.0429	CDC_B11207	India
QG37_03120	1.0721	CDC_B11208	India
QG37_03120	0.9598	CDC_B11209	India
QG37_03120	1.0730	CDC_B11210	India
QG37_03120	1.0483	CDC_B11212	India
QG37_03120	1.0139	CDC_B11213	India
QG37_03120	1.0041	CDC_B11214	India
QG37_03120	1.0139	CDC_B11215	India
QG37_03120	1.0039	CDC_B11216	India
QG37_03120	0.9088	CDC_B11217	India
QG37_03120	1.0309	CDC_B11218	India
QG37_03120	0.9110	CDC_B11219	India
QG37_03120	1.0414	CDC_B11220	Japan
QG37_03120	1.0590	CDC_B11221	South Africa
QG37_03120	0.9488	CDC_B11222	South Africa
QG37_03120	1.0564	CDC_B11223	South Africa
QG37_03120	1.0488	CDC_B11224	South Africa
QG37_03120	1.0378	CDC_B11225	South Africa
QG37_03120	1.0559	CDC_B11226	South Africa
QG37_03120	1.0092	CDC_B11227	South Africa
QG37_03120	1.0871	CDC_B11228	South Africa
QG37_03120	0.9589	CDC_B11229	South Africa
QG37_03120	0.9781	CDC_B11230	South Africa
QG37_03120	1.1039	CDC_B11243	Venezuela
QG37_03120	1.0672	CDC_B11244	Venezuela
QG37_03120	1.0738	CDC_B11245	Venezuela
QG37_03120	1.0250	CDC_B11246	Venezuela
QG37_03120	1.0648	CDC_B11247	Venezuela
QG37_03121	0.9453	CDC_B11096	Pakistan
QG37_03121	0.9466	CDC_B11097	Pakistan
QG37_03121	0.9089	CDC_B11098	Pakistan
QG37_03121	0.8489	CDC_B11099	Pakistan
QG37_03121	0.9634	CDC_B11101	Pakistan
QG37_03121	1.0033	CDC_B11102	Pakistan
QG37_03121	0.8935	CDC_B11103	Pakistan
QG37_03121	0.9994	CDC_B11105	Pakistan
QG37_03121	0.9492	CDC_B11112	Pakistan
QG37_03121	0.9204	CDC_B11113	Pakistan
QG37_03121	0.9804	CDC_B11114	Pakistan
QG37_03121	0.9612	CDC_B11115	Pakistan
QG37_03121	0.9536	CDC_B11116	Pakistan
QG37_03121	0.9417	CDC_B11117	Pakistan
QG37_03121	0.9637	CDC_B11118	Pakistan
QG37_03121	0.9634	CDC_B11119	Pakistan
QG37_03121	0.9181	CDC_B11200	India
QG37_03121	1.0017	CDC_B11201	India
QG37_03121	0.9880	CDC_B11205	India
QG37_03121	0.9380	CDC_B11206	India
QG37_03121	1.0082	CDC_B11207	India
QG37_03121	0.9897	CDC_B11208	India
QG37_03121	0.9249	CDC_B11209	India
QG37_03121	0.9114	CDC_B11210	India
QG37_03121	1.0171	CDC_B11212	India
QG37_03121	0.9434	CDC_B11213	India
QG37_03121	0.9415	CDC_B11214	India
QG37_03121	0.9448	CDC_B11215	India
QG37_03121	0.8881	CDC_B11216	India
QG37_03121	0.8885	CDC_B11217	India
QG37_03121	0.9554	CDC_B11218	India
QG37_03121	0.8646	CDC_B11219	India
QG37_03121	0.9751	CDC_B11220	Japan
QG37_03121	0.9937	CDC_B11221	South Africa
QG37_03121	1.0056	CDC_B11222	South Africa
QG37_03121	0.9491	CDC_B11223	South Africa
QG37_03121	0.9282	CDC_B11224	South Africa
QG37_03121	0.9865	CDC_B11225	South Africa
QG37_03121	1.1109	CDC_B11226	South Africa
QG37_03121	0.9579	CDC_B11227	South Africa
QG37_03121	1.0433	CDC_B11228	South Africa
QG37_03121	0.9407	CDC_B11229	South Africa
QG37_03121	0.9534	CDC_B11230	South Africa
QG37_03121	1.0522	CDC_B11243	Venezuela
QG37_03121	0.9990	CDC_B11244	Venezuela
QG37_03121	1.0109	CDC_B11245	Venezuela
QG37_03121	1.0488	CDC_B11246	Venezuela
QG37_03121	0.9405	CDC_B11247	Venezuela
QG37_03122	0.8638	CDC_B11096	Pakistan
QG37_03122	1.0020	CDC_B11097	Pakistan
QG37_03122	0.9249	CDC_B11098	Pakistan
QG37_03122	1.0065	CDC_B11099	Pakistan
QG37_03122	0.8057	CDC_B11101	Pakistan
QG37_03122	0.9473	CDC_B11102	Pakistan
QG37_03122	0.8808	CDC_B11103	Pakistan
QG37_03122	0.9290	CDC_B11105	Pakistan
QG37_03122	0.9093	CDC_B11112	Pakistan
QG37_03122	0.9411	CDC_B11113	Pakistan
QG37_03122	0.8964	CDC_B11114	Pakistan
QG37_03122	0.8698	CDC_B11115	Pakistan
QG37_03122	0.8807	CDC_B11116	Pakistan
QG37_03122	0.8022	CDC_B11117	Pakistan
QG37_03122	0.9938	CDC_B11118	Pakistan
QG37_03122	1.0072	CDC_B11119	Pakistan
QG37_03122	0.9098	CDC_B11200	India
QG37_03122	0.9691	CDC_B11201	India
QG37_03122	1.0052	CDC_B11205	India
QG37_03122	0.9194	CDC_B11206	India
QG37_03122	0.8489	CDC_B11207	India
QG37_03122	0.9303	CDC_B11208	India
QG37_03122	0.8543	CDC_B11209	India
QG37_03122	0.9837	CDC_B11210	India
QG37_03122	0.9230	CDC_B11212	India
QG37_03122	0.8573	CDC_B11213	India
QG37_03122	0.9497	CDC_B11214	India
QG37_03122	0.9453	CDC_B11215	India
QG37_03122	0.9766	CDC_B11216	India
QG37_03122	0.8718	CDC_B11217	India
QG37_03122	0.8516	CDC_B11218	India
QG37_03122	0.8476	CDC_B11219	India
QG37_03122	0.8925	CDC_B11220	Japan
QG37_03122	0.9803	CDC_B11221	South Africa
QG37_03122	0.9727	CDC_B11222	South Africa
QG37_03122	0.8695	CDC_B11223	South Africa
QG37_03122	0.9775	CDC_B11224	South Africa
QG37_03122	1.0005	CDC_B11225	South Africa
QG37_03122	1.0787	CDC_B11226	South Africa
QG37_03122	0.8821	CDC_B11227	South Africa
QG37_03122	0.9478	CDC_B11228	South Africa
QG37_03122	1.0701	CDC_B11229	South Africa
QG37_03122	0.9650	CDC_B11230	South Africa
QG37_03122	1.0265	CDC_B11243	Venezuela
QG37_03122	1.0046	CDC_B11244	Venezuela
QG37_03122	0.9611	CDC_B11245	Venezuela
QG37_03122	0.9815	CDC_B11246	Venezuela
QG37_03122	1.0150	CDC_B11247	Venezuela
QG37_03123	1.1374	CDC_B11096	Pakistan
QG37_03123	1.0358	CDC_B11097	Pakistan
QG37_03123	1.2511	CDC_B11098	Pakistan
QG37_03123	1.0689	CDC_B11099	Pakistan
QG37_03123	1.0817	CDC_B11101	Pakistan
QG37_03123	1.1588	CDC_B11102	Pakistan
QG37_03123	0.9588	CDC_B11103	Pakistan
QG37_03123	0.9701	CDC_B11105	Pakistan
QG37_03123	1.2704	CDC_B11112	Pakistan
QG37_03123	1.0998	CDC_B11113	Pakistan
QG37_03123	0.9064	CDC_B11114	Pakistan
QG37_03123	1.3748	CDC_B11115	Pakistan
QG37_03123	1.2729	CDC_B11116	Pakistan
QG37_03123	1.1315	CDC_B11117	Pakistan
QG37_03123	0.9589	CDC_B11118	Pakistan
QG37_03123	1.1069	CDC_B11119	Pakistan
QG37_03123	0.9385	CDC_B11200	India
QG37_03123	0.9797	CDC_B11201	India
QG37_03123	1.1237	CDC_B11205	India
QG37_03123	1.0237	CDC_B11206	India
QG37_03123	1.0804	CDC_B11207	India
QG37_03123	1.2745	CDC_B11208	India
QG37_03123	0.9704	CDC_B11209	India
QG37_03123	1.1490	CDC_B11210	India
QG37_03123	1.0720	CDC_B11212	India
QG37_03123	1.2045	CDC_B11213	India
QG37_03123	1.2836	CDC_B11214	India
QG37_03123	1.2456	CDC_B11215	India
QG37_03123	1.2287	CDC_B11216	India
QG37_03123	1.0355	CDC_B11217	India
QG37_03123	0.9851	CDC_B11218	India
QG37_03123	1.0571	CDC_B11219	India
QG37_03123	1.0087	CDC_B11220	Japan
QG37_03123	1.0544	CDC_B11221	South Africa
QG37_03123	1.1964	CDC_B11222	South Africa
QG37_03123	0.9654	CDC_B11223	South Africa
QG37_03123	1.1216	CDC_B11224	South Africa
QG37_03123	1.0304	CDC_B11225	South Africa
QG37_03123	0.9867	CDC_B11226	South Africa
QG37_03123	1.0116	CDC_B11227	South Africa
QG37_03123	1.1406	CDC_B11228	South Africa
QG37_03123	0.9279	CDC_B11229	South Africa
QG37_03123	1.0868	CDC_B11230	South Africa
QG37_03123	0.9598	CDC_B11243	Venezuela
QG37_03123	1.1699	CDC_B11244	Venezuela
QG37_03123	0.9990	CDC_B11245	Venezuela
QG37_03123	1.1217	CDC_B11246	Venezuela
QG37_03123	1.1052	CDC_B11247	Venezuela
QG37_03124	0.8021	CDC_B11096	Pakistan
QG37_03124	0.8656	CDC_B11097	Pakistan
QG37_03124	0.8152	CDC_B11098	Pakistan
QG37_03124	0.8436	CDC_B11099	Pakistan
QG37_03124	0.8274	CDC_B11101	Pakistan
QG37_03124	0.7733	CDC_B11102	Pakistan
QG37_03124	0.9368	CDC_B11103	Pakistan
QG37_03124	0.8919	CDC_B11105	Pakistan
QG37_03124	0.8512	CDC_B11112	Pakistan
QG37_03124	0.7420	CDC_B11113	Pakistan
QG37_03124	0.8262	CDC_B11114	Pakistan
QG37_03124	0.7735	CDC_B11115	Pakistan
QG37_03124	0.8308	CDC_B11116	Pakistan
QG37_03124	0.8998	CDC_B11117	Pakistan
QG37_03124	0.9297	CDC_B11118	Pakistan
QG37_03124	0.9679	CDC_B11119	Pakistan
QG37_03124	0.7910	CDC_B11200	India
QG37_03124	0.8942	CDC_B11201	India
QG37_03124	0.8386	CDC_B11205	India
QG37_03124	0.7415	CDC_B11206	India
QG37_03124	0.9401	CDC_B11207	India
QG37_03124	0.9135	CDC_B11208	India
QG37_03124	0.8391	CDC_B11209	India
QG37_03124	0.8709	CDC_B11210	India
QG37_03124	0.7810	CDC_B11212	India
QG37_03124	0.7715	CDC_B11213	India
QG37_03124	0.9312	CDC_B11214	India
QG37_03124	0.8126	CDC_B11215	India
QG37_03124	0.7034	CDC_B11216	India
QG37_03124	0.6114	CDC_B11217	India
QG37_03124	0.7572	CDC_B11218	India
QG37_03124	0.8921	CDC_B11219	India
QG37_03124	0.8604	CDC_B11220	Japan
QG37_03124	0.8296	CDC_B11221	South Africa
QG37_03124	0.9361	CDC_B11222	South Africa
QG37_03124	0.8403	CDC_B11223	South Africa
QG37_03124	0.8789	CDC_B11224	South Africa
QG37_03124	0.9287	CDC_B11225	South Africa
QG37_03124	0.8569	CDC_B11226	South Africa
QG37_03124	0.8646	CDC_B11227	South Africa
QG37_03124	0.8965	CDC_B11228	South Africa
QG37_03124	0.8384	CDC_B11229	South Africa
QG37_03124	0.8404	CDC_B11230	South Africa
QG37_03124	0.8857	CDC_B11243	Venezuela
QG37_03124	0.8655	CDC_B11244	Venezuela
QG37_03124	0.7957	CDC_B11245	Venezuela
QG37_03124	0.8939	CDC_B11246	Venezuela
QG37_03124	0.9827	CDC_B11247	Venezuela
QG37_03125	0.8104	CDC_B11096	Pakistan
QG37_03125	1.0157	CDC_B11097	Pakistan
QG37_03125	0.9851	CDC_B11098	Pakistan
QG37_03125	0.8053	CDC_B11099	Pakistan
QG37_03125	0.9806	CDC_B11101	Pakistan
QG37_03125	1.1233	CDC_B11102	Pakistan
QG37_03125	0.8706	CDC_B11103	Pakistan
QG37_03125	0.8712	CDC_B11105	Pakistan
QG37_03125	0.7931	CDC_B11112	Pakistan
QG37_03125	0.7537	CDC_B11113	Pakistan
QG37_03125	0.9164	CDC_B11114	Pakistan
QG37_03125	0.8825	CDC_B11115	Pakistan
QG37_03125	0.9216	CDC_B11116	Pakistan
QG37_03125	0.9522	CDC_B11117	Pakistan
QG37_03125	1.0348	CDC_B11118	Pakistan
QG37_03125	0.8805	CDC_B11119	Pakistan
QG37_03125	0.8563	CDC_B11200	India
QG37_03125	0.9615	CDC_B11201	India
QG37_03125	0.9438	CDC_B11205	India
QG37_03125	0.9393	CDC_B11206	India
QG37_03125	0.8213	CDC_B11207	India
QG37_03125	0.8463	CDC_B11208	India
QG37_03125	0.9232	CDC_B11209	India
QG37_03125	0.8736	CDC_B11210	India
QG37_03125	0.7927	CDC_B11212	India
QG37_03125	0.8417	CDC_B11213	India
QG37_03125	0.9700	CDC_B11214	India
QG37_03125	0.9248	CDC_B11215	India
QG37_03125	0.8842	CDC_B11216	India
QG37_03125	0.8885	CDC_B11217	India
QG37_03125	0.9566	CDC_B11218	India
QG37_03125	0.8559	CDC_B11219	India
QG37_03125	0.9479	CDC_B11220	Japan
QG37_03125	0.6825	CDC_B11221	South Africa
QG37_03125	0.7577	CDC_B11222	South Africa
QG37_03125	0.8397	CDC_B11223	South Africa
QG37_03125	0.7968	CDC_B11224	South Africa
QG37_03125	0.8442	CDC_B11225	South Africa
QG37_03125	0.6978	CDC_B11226	South Africa
QG37_03125	0.8541	CDC_B11227	South Africa
QG37_03125	0.7663	CDC_B11228	South Africa
QG37_03125	0.8257	CDC_B11229	South Africa
QG37_03125	0.6535	CDC_B11230	South Africa
