GENE	COVERAGE	STRAIN	GROUP
QG37_01690	0.8145	CDC_B11224	South Africa
QG37_01690	0.7820	CDC_B11225	South Africa
QG37_01690	0.6577	CDC_B11226	South Africa
QG37_01690	0.8617	CDC_B11227	South Africa
QG37_01690	0.9300	CDC_B11228	South Africa
QG37_01690	0.9025	CDC_B11229	South Africa
QG37_01690	1.0177	CDC_B11230	South Africa
QG37_01690	1.0073	CDC_B11243	Venezuela
QG37_01690	0.7952	CDC_B11244	Venezuela
QG37_01690	0.8005	CDC_B11245	Venezuela
QG37_01690	0.9168	CDC_B11246	Venezuela
QG37_01690	1.0227	CDC_B11247	Venezuela
QG37_01691	0.8643	CDC_B11096	Pakistan
QG37_01691	0.8817	CDC_B11097	Pakistan
QG37_01691	0.7326	CDC_B11098	Pakistan
QG37_01691	0.8159	CDC_B11099	Pakistan
QG37_01691	0.7547	CDC_B11101	Pakistan
QG37_01691	0.9077	CDC_B11102	Pakistan
QG37_01691	0.7584	CDC_B11103	Pakistan
QG37_01691	0.8862	CDC_B11105	Pakistan
QG37_01691	0.8141	CDC_B11112	Pakistan
QG37_01691	0.7663	CDC_B11113	Pakistan
QG37_01691	0.8308	CDC_B11114	Pakistan
QG37_01691	0.8454	CDC_B11115	Pakistan
QG37_01691	0.8083	CDC_B11116	Pakistan
QG37_01691	0.9462	CDC_B11117	Pakistan
QG37_01691	0.8996	CDC_B11118	Pakistan
QG37_01691	0.8485	CDC_B11119	Pakistan
QG37_01691	0.9038	CDC_B11200	India
QG37_01691	0.8651	CDC_B11201	India
QG37_01691	0.8605	CDC_B11205	India
QG37_01691	0.8088	CDC_B11206	India
QG37_01691	0.9013	CDC_B11207	India
QG37_01691	0.9060	CDC_B11208	India
QG37_01691	0.8329	CDC_B11209	India
QG37_01691	0.9005	CDC_B11210	India
QG37_01691	0.8635	CDC_B11212	India
QG37_01691	0.7635	CDC_B11213	India
QG37_01691	0.8367	CDC_B11214	India
QG37_01691	0.7939	CDC_B11215	India
QG37_01691	0.7279	CDC_B11216	India
QG37_01691	0.7769	CDC_B11217	India
QG37_01691	0.8025	CDC_B11218	India
QG37_01691	0.8045	CDC_B11219	India
QG37_01691	0.8556	CDC_B11220	Japan
QG37_01691	0.7976	CDC_B11221	South Africa
QG37_01691	0.8603	CDC_B11222	South Africa
QG37_01691	0.9224	CDC_B11223	South Africa
QG37_01691	0.8078	CDC_B11224	South Africa
QG37_01691	0.8512	CDC_B11225	South Africa
QG37_01691	0.9075	CDC_B11226	South Africa
QG37_01691	0.8584	CDC_B11227	South Africa
QG37_01691	0.8590	CDC_B11228	South Africa
QG37_01691	0.8884	CDC_B11229	South Africa
QG37_01691	0.8995	CDC_B11230	South Africa
QG37_01691	0.9279	CDC_B11243	Venezuela
QG37_01691	0.9375	CDC_B11244	Venezuela
QG37_01691	0.8457	CDC_B11245	Venezuela
QG37_01691	0.8982	CDC_B11246	Venezuela
QG37_01691	0.9027	CDC_B11247	Venezuela
QG37_01692	0.9062	CDC_B11096	Pakistan
QG37_01692	0.9431	CDC_B11097	Pakistan
QG37_01692	0.8431	CDC_B11098	Pakistan
QG37_01692	0.7695	CDC_B11099	Pakistan
QG37_01692	0.8327	CDC_B11101	Pakistan
QG37_01692	0.8853	CDC_B11102	Pakistan
QG37_01692	0.8584	CDC_B11103	Pakistan
QG37_01692	0.8266	CDC_B11105	Pakistan
QG37_01692	1.0076	CDC_B11112	Pakistan
QG37_01692	0.8870	CDC_B11113	Pakistan
QG37_01692	0.8581	CDC_B11114	Pakistan
QG37_01692	0.8287	CDC_B11115	Pakistan
QG37_01692	0.8814	CDC_B11116	Pakistan
QG37_01692	0.8438	CDC_B11117	Pakistan
QG37_01692	0.9171	CDC_B11118	Pakistan
QG37_01692	0.9898	CDC_B11119	Pakistan
QG37_01692	0.9102	CDC_B11200	India
QG37_01692	0.9068	CDC_B11201	India
QG37_01692	0.8381	CDC_B11205	India
QG37_01692	0.8554	CDC_B11206	India
QG37_01692	0.9201	CDC_B11207	India
QG37_01692	0.8423	CDC_B11208	India
QG37_01692	0.8534	CDC_B11209	India
QG37_01692	0.9006	CDC_B11210	India
QG37_01692	0.8174	CDC_B11212	India
QG37_01692	0.7726	CDC_B11213	India
QG37_01692	0.9032	CDC_B11214	India
QG37_01692	0.8011	CDC_B11215	India
QG37_01692	0.7643	CDC_B11216	India
QG37_01692	0.6969	CDC_B11217	India
QG37_01692	0.8211	CDC_B11218	India
QG37_01692	0.8336	CDC_B11219	India
QG37_01692	0.8216	CDC_B11220	Japan
QG37_01692	0.9655	CDC_B11221	South Africa
QG37_01692	0.8397	CDC_B11222	South Africa
QG37_01692	0.9477	CDC_B11223	South Africa
QG37_01692	0.8979	CDC_B11224	South Africa
QG37_01692	0.8725	CDC_B11225	South Africa
QG37_01692	0.8827	CDC_B11226	South Africa
QG37_01692	0.8689	CDC_B11227	South Africa
QG37_01692	0.9415	CDC_B11228	South Africa
QG37_01692	0.8854	CDC_B11229	South Africa
QG37_01692	0.8641	CDC_B11230	South Africa
QG37_01692	0.8944	CDC_B11243	Venezuela
QG37_01692	0.9460	CDC_B11244	Venezuela
QG37_01692	0.8250	CDC_B11245	Venezuela
QG37_01692	0.8774	CDC_B11246	Venezuela
QG37_01692	0.8423	CDC_B11247	Venezuela
QG37_01693	0.8790	CDC_B11096	Pakistan
QG37_01693	1.0534	CDC_B11097	Pakistan
QG37_01693	0.9277	CDC_B11098	Pakistan
QG37_01693	0.9658	CDC_B11099	Pakistan
QG37_01693	0.8844	CDC_B11101	Pakistan
QG37_01693	0.8902	CDC_B11102	Pakistan
QG37_01693	0.9269	CDC_B11103	Pakistan
QG37_01693	0.9307	CDC_B11105	Pakistan
QG37_01693	0.8195	CDC_B11112	Pakistan
QG37_01693	0.9348	CDC_B11113	Pakistan
QG37_01693	0.8675	CDC_B11114	Pakistan
QG37_01693	1.0319	CDC_B11115	Pakistan
QG37_01693	0.7400	CDC_B11116	Pakistan
QG37_01693	0.9347	CDC_B11117	Pakistan
QG37_01693	1.0000	CDC_B11118	Pakistan
QG37_01693	0.9711	CDC_B11119	Pakistan
QG37_01693	1.0411	CDC_B11200	India
QG37_01693	1.1178	CDC_B11201	India
QG37_01693	0.9477	CDC_B11205	India
QG37_01693	0.9646	CDC_B11206	India
QG37_01693	1.0751	CDC_B11207	India
QG37_01693	1.0414	CDC_B11208	India
QG37_01693	0.9526	CDC_B11209	India
QG37_01693	1.0661	CDC_B11210	India
QG37_01693	0.9873	CDC_B11212	India
QG37_01693	0.9353	CDC_B11213	India
QG37_01693	0.8628	CDC_B11214	India
QG37_01693	0.8373	CDC_B11215	India
QG37_01693	0.9218	CDC_B11216	India
QG37_01693	0.8581	CDC_B11217	India
QG37_01693	1.0227	CDC_B11218	India
QG37_01693	0.8585	CDC_B11219	India
QG37_01693	0.9718	CDC_B11220	Japan
QG37_01693	0.9974	CDC_B11221	South Africa
QG37_01693	1.0114	CDC_B11222	South Africa
QG37_01693	0.9284	CDC_B11223	South Africa
QG37_01693	0.8835	CDC_B11224	South Africa
QG37_01693	1.0872	CDC_B11225	South Africa
QG37_01693	1.0806	CDC_B11226	South Africa
QG37_01693	1.0048	CDC_B11227	South Africa
QG37_01693	0.9272	CDC_B11228	South Africa
QG37_01693	0.9657	CDC_B11229	South Africa
QG37_01693	0.8892	CDC_B11230	South Africa
QG37_01693	1.0191	CDC_B11243	Venezuela
QG37_01693	0.8542	CDC_B11244	Venezuela
QG37_01693	0.8000	CDC_B11245	Venezuela
QG37_01693	0.9127	CDC_B11246	Venezuela
QG37_01693	0.8962	CDC_B11247	Venezuela
QG37_01694	1.0663	CDC_B11096	Pakistan
QG37_01694	0.9650	CDC_B11097	Pakistan
QG37_01694	0.7229	CDC_B11098	Pakistan
QG37_01694	0.9849	CDC_B11099	Pakistan
QG37_01694	1.0029	CDC_B11101	Pakistan
QG37_01694	0.8188	CDC_B11102	Pakistan
QG37_01694	1.0526	CDC_B11103	Pakistan
QG37_01694	0.8911	CDC_B11105	Pakistan
QG37_01694	0.9131	CDC_B11112	Pakistan
QG37_01694	0.8307	CDC_B11113	Pakistan
QG37_01694	0.7752	CDC_B11114	Pakistan
QG37_01694	0.8820	CDC_B11115	Pakistan
QG37_01694	0.6959	CDC_B11116	Pakistan
QG37_01694	1.0065	CDC_B11117	Pakistan
QG37_01694	1.0241	CDC_B11118	Pakistan
QG37_01694	0.8490	CDC_B11119	Pakistan
QG37_01694	0.9925	CDC_B11200	India
QG37_01694	1.0777	CDC_B11201	India
QG37_01694	0.9288	CDC_B11205	India
QG37_01694	0.9985	CDC_B11206	India
QG37_01694	1.0027	CDC_B11207	India
QG37_01694	1.0668	CDC_B11208	India
QG37_01694	1.0214	CDC_B11209	India
QG37_01694	1.1255	CDC_B11210	India
QG37_01694	1.0322	CDC_B11212	India
QG37_01694	1.0199	CDC_B11213	India
QG37_01694	0.7957	CDC_B11214	India
QG37_01694	0.9431	CDC_B11215	India
QG37_01694	1.0797	CDC_B11216	India
QG37_01694	0.9952	CDC_B11217	India
QG37_01694	0.9593	CDC_B11218	India
QG37_01694	0.9513	CDC_B11219	India
QG37_01694	1.0372	CDC_B11220	Japan
QG37_01694	0.8657	CDC_B11221	South Africa
QG37_01694	1.1404	CDC_B11222	South Africa
QG37_01694	1.0020	CDC_B11223	South Africa
QG37_01694	0.9824	CDC_B11224	South Africa
QG37_01694	1.0506	CDC_B11225	South Africa
QG37_01694	1.0234	CDC_B11226	South Africa
QG37_01694	1.0531	CDC_B11227	South Africa
QG37_01694	0.9545	CDC_B11228	South Africa
QG37_01694	0.9836	CDC_B11229	South Africa
QG37_01694	0.9254	CDC_B11230	South Africa
QG37_01694	1.1129	CDC_B11243	Venezuela
QG37_01694	0.8700	CDC_B11244	Venezuela
QG37_01694	0.9647	CDC_B11245	Venezuela
QG37_01694	0.9151	CDC_B11246	Venezuela
QG37_01694	1.0051	CDC_B11247	Venezuela
QG37_01695	0.8680	CDC_B11096	Pakistan
QG37_01695	0.9388	CDC_B11097	Pakistan
QG37_01695	0.8531	CDC_B11098	Pakistan
QG37_01695	0.8492	CDC_B11099	Pakistan
QG37_01695	0.8678	CDC_B11101	Pakistan
QG37_01695	0.8719	CDC_B11102	Pakistan
QG37_01695	0.9139	CDC_B11103	Pakistan
QG37_01695	0.8971	CDC_B11105	Pakistan
QG37_01695	0.8546	CDC_B11112	Pakistan
QG37_01695	0.8230	CDC_B11113	Pakistan
QG37_01695	0.8637	CDC_B11114	Pakistan
QG37_01695	0.8029	CDC_B11115	Pakistan
QG37_01695	0.8870	CDC_B11116	Pakistan
QG37_01695	0.7577	CDC_B11117	Pakistan
QG37_01695	0.8221	CDC_B11118	Pakistan
QG37_01695	0.9991	CDC_B11119	Pakistan
QG37_01695	0.8774	CDC_B11200	India
QG37_01695	1.0035	CDC_B11201	India
QG37_01695	0.7850	CDC_B11205	India
QG37_01695	0.8806	CDC_B11206	India
QG37_01695	0.9572	CDC_B11207	India
QG37_01695	1.0119	CDC_B11208	India
QG37_01695	0.8757	CDC_B11209	India
QG37_01695	0.8502	CDC_B11210	India
QG37_01695	0.8918	CDC_B11212	India
QG37_01695	0.8673	CDC_B11213	India
QG37_01695	0.8581	CDC_B11214	India
QG37_01695	0.8087	CDC_B11215	India
QG37_01695	0.7496	CDC_B11216	India
QG37_01695	0.8278	CDC_B11217	India
QG37_01695	0.8142	CDC_B11218	India
QG37_01695	0.8716	CDC_B11219	India
QG37_01695	0.8877	CDC_B11220	Japan
QG37_01695	0.9350	CDC_B11221	South Africa
QG37_01695	0.8724	CDC_B11222	South Africa
QG37_01695	1.0140	CDC_B11223	South Africa
QG37_01695	0.8270	CDC_B11224	South Africa
QG37_01695	0.9375	CDC_B11225	South Africa
QG37_01695	0.8980	CDC_B11226	South Africa
QG37_01695	0.9395	CDC_B11227	South Africa
QG37_01695	0.9117	CDC_B11228	South Africa
QG37_01695	0.8544	CDC_B11229	South Africa
QG37_01695	0.9654	CDC_B11230	South Africa
QG37_01695	0.9799	CDC_B11243	Venezuela
QG37_01695	0.8630	CDC_B11244	Venezuela
QG37_01695	1.0550	CDC_B11245	Venezuela
QG37_01695	1.0276	CDC_B11246	Venezuela
QG37_01695	1.0551	CDC_B11247	Venezuela
QG37_01696	0.9607	CDC_B11096	Pakistan
QG37_01696	0.9618	CDC_B11097	Pakistan
QG37_01696	0.8788	CDC_B11098	Pakistan
QG37_01696	0.9793	CDC_B11099	Pakistan
QG37_01696	0.8768	CDC_B11101	Pakistan
QG37_01696	0.9212	CDC_B11102	Pakistan
QG37_01696	1.0140	CDC_B11103	Pakistan
QG37_01696	0.8952	CDC_B11105	Pakistan
QG37_01696	0.8401	CDC_B11112	Pakistan
QG37_01696	0.8958	CDC_B11113	Pakistan
QG37_01696	0.8885	CDC_B11114	Pakistan
QG37_01696	0.8423	CDC_B11115	Pakistan
QG37_01696	0.8988	CDC_B11116	Pakistan
QG37_01696	0.8873	CDC_B11117	Pakistan
QG37_01696	0.7725	CDC_B11118	Pakistan
QG37_01696	0.9349	CDC_B11119	Pakistan
QG37_01696	0.8801	CDC_B11200	India
QG37_01696	0.8749	CDC_B11201	India
QG37_01696	0.8459	CDC_B11205	India
QG37_01696	0.7881	CDC_B11206	India
QG37_01696	0.8668	CDC_B11207	India
QG37_01696	0.8594	CDC_B11208	India
QG37_01696	0.8578	CDC_B11209	India
QG37_01696	0.8580	CDC_B11210	India
QG37_01696	0.8086	CDC_B11212	India
QG37_01696	0.8717	CDC_B11213	India
QG37_01696	0.7756	CDC_B11214	India
QG37_01696	0.7347	CDC_B11215	India
QG37_01696	0.7523	CDC_B11216	India
QG37_01696	0.8412	CDC_B11217	India
QG37_01696	0.6784	CDC_B11218	India
QG37_01696	0.8308	CDC_B11219	India
QG37_01696	0.8883	CDC_B11220	Japan
QG37_01696	1.0599	CDC_B11221	South Africa
QG37_01696	0.9130	CDC_B11222	South Africa
QG37_01696	0.9846	CDC_B11223	South Africa
QG37_01696	0.9128	CDC_B11224	South Africa
QG37_01696	0.9625	CDC_B11225	South Africa
QG37_01696	1.0122	CDC_B11226	South Africa
QG37_01696	0.9088	CDC_B11227	South Africa
QG37_01696	0.9952	CDC_B11228	South Africa
QG37_01696	0.9466	CDC_B11229	South Africa
QG37_01696	0.9362	CDC_B11230	South Africa
