GENE	COVERAGE	STRAIN	GROUP
QG37_07161	1.0394	CDC_B11119	Pakistan
QG37_07161	0.9701	CDC_B11200	India
QG37_07161	1.0211	CDC_B11201	India
QG37_07161	0.9982	CDC_B11205	India
QG37_07161	1.0071	CDC_B11206	India
QG37_07161	1.0789	CDC_B11207	India
QG37_07161	1.0023	CDC_B11208	India
QG37_07161	0.9834	CDC_B11209	India
QG37_07161	1.1580	CDC_B11210	India
QG37_07161	1.0057	CDC_B11212	India
QG37_07161	1.0299	CDC_B11213	India
QG37_07161	0.8772	CDC_B11214	India
QG37_07161	0.9508	CDC_B11215	India
QG37_07161	0.9796	CDC_B11216	India
QG37_07161	0.8175	CDC_B11217	India
QG37_07161	0.9728	CDC_B11218	India
QG37_07161	0.8594	CDC_B11219	India
QG37_07161	1.0327	CDC_B11220	Japan
QG37_07161	1.0305	CDC_B11221	South Africa
QG37_07161	1.1666	CDC_B11222	South Africa
QG37_07161	1.0077	CDC_B11223	South Africa
QG37_07161	1.0441	CDC_B11224	South Africa
QG37_07161	0.9275	CDC_B11225	South Africa
QG37_07161	0.9907	CDC_B11226	South Africa
QG37_07161	1.0551	CDC_B11227	South Africa
QG37_07161	1.0144	CDC_B11228	South Africa
QG37_07161	1.0335	CDC_B11229	South Africa
QG37_07161	1.0679	CDC_B11230	South Africa
QG37_07161	0.9368	CDC_B11243	Venezuela
QG37_07161	1.0331	CDC_B11244	Venezuela
QG37_07161	0.9327	CDC_B11245	Venezuela
QG37_07161	1.1314	CDC_B11246	Venezuela
QG37_07161	1.0154	CDC_B11247	Venezuela
QG37_07162	0.9721	CDC_B11096	Pakistan
QG37_07162	0.7975	CDC_B11097	Pakistan
QG37_07162	0.9201	CDC_B11098	Pakistan
QG37_07162	0.8318	CDC_B11099	Pakistan
QG37_07162	0.7951	CDC_B11101	Pakistan
QG37_07162	0.7707	CDC_B11102	Pakistan
QG37_07162	0.9449	CDC_B11103	Pakistan
QG37_07162	0.9177	CDC_B11105	Pakistan
QG37_07162	0.9251	CDC_B11112	Pakistan
QG37_07162	1.0187	CDC_B11113	Pakistan
QG37_07162	0.8686	CDC_B11114	Pakistan
QG37_07162	0.8308	CDC_B11115	Pakistan
QG37_07162	0.8824	CDC_B11116	Pakistan
QG37_07162	0.9275	CDC_B11117	Pakistan
QG37_07162	0.7819	CDC_B11118	Pakistan
QG37_07162	0.8406	CDC_B11119	Pakistan
QG37_07162	0.9111	CDC_B11200	India
QG37_07162	0.8434	CDC_B11201	India
QG37_07162	0.9801	CDC_B11205	India
QG37_07162	0.8277	CDC_B11206	India
QG37_07162	0.8871	CDC_B11207	India
QG37_07162	0.9406	CDC_B11208	India
QG37_07162	0.8472	CDC_B11209	India
QG37_07162	0.9500	CDC_B11210	India
QG37_07162	0.8964	CDC_B11212	India
QG37_07162	0.9505	CDC_B11213	India
QG37_07162	0.8489	CDC_B11214	India
QG37_07162	0.8808	CDC_B11215	India
QG37_07162	1.0374	CDC_B11216	India
QG37_07162	0.8500	CDC_B11217	India
QG37_07162	0.9372	CDC_B11218	India
QG37_07162	0.8815	CDC_B11219	India
QG37_07162	0.9681	CDC_B11220	Japan
QG37_07162	0.7892	CDC_B11221	South Africa
QG37_07162	0.8335	CDC_B11222	South Africa
QG37_07162	0.9413	CDC_B11223	South Africa
QG37_07162	0.8282	CDC_B11224	South Africa
QG37_07162	0.9945	CDC_B11225	South Africa
QG37_07162	0.7689	CDC_B11226	South Africa
QG37_07162	0.9295	CDC_B11227	South Africa
QG37_07162	0.8793	CDC_B11228	South Africa
QG37_07162	0.8364	CDC_B11229	South Africa
QG37_07162	1.0836	CDC_B11230	South Africa
QG37_07162	0.9064	CDC_B11243	Venezuela
QG37_07162	0.9821	CDC_B11244	Venezuela
QG37_07162	0.9952	CDC_B11245	Venezuela
QG37_07162	0.7977	CDC_B11246	Venezuela
QG37_07162	0.8717	CDC_B11247	Venezuela
QG37_07163	0.3168	CDC_B11096	Pakistan
QG37_07163	0.6376	CDC_B11097	Pakistan
QG37_07163	0.6573	CDC_B11098	Pakistan
QG37_07163	0.5029	CDC_B11099	Pakistan
QG37_07163	0.5610	CDC_B11101	Pakistan
QG37_07163	0.6472	CDC_B11102	Pakistan
QG37_07163	0.5474	CDC_B11103	Pakistan
QG37_07163	0.6057	CDC_B11105	Pakistan
QG37_07163	0.5822	CDC_B11112	Pakistan
QG37_07163	0.6876	CDC_B11113	Pakistan
QG37_07163	0.5377	CDC_B11114	Pakistan
QG37_07163	0.5876	CDC_B11115	Pakistan
QG37_07163	0.5789	CDC_B11116	Pakistan
QG37_07163	0.5079	CDC_B11117	Pakistan
QG37_07163	0.5228	CDC_B11118	Pakistan
QG37_07163	0.5021	CDC_B11119	Pakistan
QG37_07163	0.5495	CDC_B11200	India
QG37_07163	0.5765	CDC_B11201	India
QG37_07163	0.6203	CDC_B11205	India
QG37_07163	0.5204	CDC_B11206	India
QG37_07163	0.5543	CDC_B11207	India
QG37_07163	0.5704	CDC_B11208	India
QG37_07163	0.5427	CDC_B11209	India
QG37_07163	0.6113	CDC_B11210	India
QG37_07163	0.6192	CDC_B11212	India
QG37_07163	0.5024	CDC_B11213	India
QG37_07163	0.5573	CDC_B11214	India
QG37_07163	0.5118	CDC_B11215	India
QG37_07163	0.5480	CDC_B11216	India
QG37_07163	0.4441	CDC_B11217	India
QG37_07163	0.4722	CDC_B11218	India
QG37_07163	0.5962	CDC_B11219	India
QG37_07163	0.6003	CDC_B11220	Japan
QG37_07163	0.5681	CDC_B11221	South Africa
QG37_07163	0.5671	CDC_B11222	South Africa
QG37_07163	0.5679	CDC_B11223	South Africa
QG37_07163	0.6178	CDC_B11224	South Africa
QG37_07163	0.6453	CDC_B11225	South Africa
QG37_07163	0.5339	CDC_B11226	South Africa
QG37_07163	0.6346	CDC_B11227	South Africa
QG37_07163	0.5203	CDC_B11228	South Africa
QG37_07163	0.5814	CDC_B11229	South Africa
QG37_07163	0.6159	CDC_B11230	South Africa
QG37_07163	0.5364	CDC_B11243	Venezuela
QG37_07163	0.6404	CDC_B11244	Venezuela
QG37_07163	0.6654	CDC_B11245	Venezuela
QG37_07163	0.5501	CDC_B11246	Venezuela
QG37_07163	0.4990	CDC_B11247	Venezuela
QG37_07164	0.6470	CDC_B11096	Pakistan
QG37_07164	0.5395	CDC_B11097	Pakistan
QG37_07164	0.4279	CDC_B11098	Pakistan
QG37_07164	0.4326	CDC_B11099	Pakistan
QG37_07164	0.4490	CDC_B11101	Pakistan
QG37_07164	0.4684	CDC_B11102	Pakistan
QG37_07164	0.4365	CDC_B11103	Pakistan
QG37_07164	0.6266	CDC_B11105	Pakistan
QG37_07164	0.5244	CDC_B11112	Pakistan
QG37_07164	0.5660	CDC_B11113	Pakistan
QG37_07164	0.5512	CDC_B11114	Pakistan
QG37_07164	0.5388	CDC_B11115	Pakistan
QG37_07164	0.4617	CDC_B11116	Pakistan
QG37_07164	0.4560	CDC_B11117	Pakistan
QG37_07164	0.4830	CDC_B11118	Pakistan
QG37_07164	0.4584	CDC_B11119	Pakistan
QG37_07164	0.4864	CDC_B11200	India
QG37_07164	0.3723	CDC_B11201	India
QG37_07164	0.5080	CDC_B11205	India
QG37_07164	0.4031	CDC_B11206	India
QG37_07164	0.4506	CDC_B11207	India
QG37_07164	0.3864	CDC_B11208	India
QG37_07164	0.4090	CDC_B11209	India
QG37_07164	0.5053	CDC_B11210	India
QG37_07164	0.5960	CDC_B11212	India
QG37_07164	0.5350	CDC_B11213	India
QG37_07164	0.5279	CDC_B11214	India
QG37_07164	0.4829	CDC_B11215	India
QG37_07164	0.5587	CDC_B11216	India
QG37_07164	2.3192	CDC_B11217	India
QG37_07164	1.0364	CDC_B11218	India
QG37_07164	0.4669	CDC_B11219	India
QG37_07164	0.4489	CDC_B11220	Japan
QG37_07164	0.5513	CDC_B11221	South Africa
QG37_07164	0.4948	CDC_B11222	South Africa
QG37_07164	0.5685	CDC_B11223	South Africa
QG37_07164	0.6438	CDC_B11224	South Africa
QG37_07164	0.6477	CDC_B11225	South Africa
QG37_07164	0.6242	CDC_B11226	South Africa
QG37_07164	0.5939	CDC_B11227	South Africa
QG37_07164	0.5415	CDC_B11228	South Africa
QG37_07164	0.5602	CDC_B11229	South Africa
QG37_07164	0.6476	CDC_B11230	South Africa
QG37_07164	0.4318	CDC_B11243	Venezuela
QG37_07164	0.5778	CDC_B11244	Venezuela
QG37_07164	0.5872	CDC_B11245	Venezuela
QG37_07164	0.6894	CDC_B11246	Venezuela
QG37_07164	0.5378	CDC_B11247	Venezuela
QG37_07165	0.9346	CDC_B11096	Pakistan
QG37_07165	0.9742	CDC_B11097	Pakistan
QG37_07165	0.7984	CDC_B11098	Pakistan
QG37_07165	0.5285	CDC_B11099	Pakistan
QG37_07165	0.7397	CDC_B11101	Pakistan
QG37_07165	0.7363	CDC_B11102	Pakistan
QG37_07165	0.7800	CDC_B11103	Pakistan
QG37_07165	0.7365	CDC_B11105	Pakistan
QG37_07165	0.6632	CDC_B11112	Pakistan
QG37_07165	0.8251	CDC_B11113	Pakistan
QG37_07165	0.7087	CDC_B11114	Pakistan
QG37_07165	0.8190	CDC_B11115	Pakistan
QG37_07165	0.7089	CDC_B11116	Pakistan
QG37_07165	0.7507	CDC_B11117	Pakistan
QG37_07165	0.8239	CDC_B11118	Pakistan
QG37_07165	0.7745	CDC_B11119	Pakistan
QG37_07165	0.8260	CDC_B11200	India
QG37_07165	0.7725	CDC_B11201	India
QG37_07165	0.6638	CDC_B11205	India
QG37_07165	0.6134	CDC_B11206	India
QG37_07165	0.7430	CDC_B11207	India
QG37_07165	0.7503	CDC_B11208	India
QG37_07165	0.7406	CDC_B11209	India
QG37_07165	0.8586	CDC_B11210	India
QG37_07165	0.7699	CDC_B11212	India
QG37_07165	0.8861	CDC_B11213	India
QG37_07165	0.9502	CDC_B11214	India
QG37_07165	0.8801	CDC_B11215	India
QG37_07165	1.0547	CDC_B11216	India
QG37_07165	0.8172	CDC_B11217	India
QG37_07165	0.9549	CDC_B11218	India
QG37_07165	0.8891	CDC_B11219	India
QG37_07165	0.9063	CDC_B11220	Japan
QG37_07165	1.0048	CDC_B11221	South Africa
QG37_07165	1.0680	CDC_B11222	South Africa
QG37_07165	0.7746	CDC_B11223	South Africa
QG37_07165	0.8978	CDC_B11224	South Africa
QG37_07165	1.0013	CDC_B11225	South Africa
QG37_07165	0.9020	CDC_B11226	South Africa
QG37_07165	0.7991	CDC_B11227	South Africa
QG37_07165	0.9619	CDC_B11228	South Africa
QG37_07165	0.8881	CDC_B11229	South Africa
QG37_07165	0.9024	CDC_B11230	South Africa
QG37_07165	0.6743	CDC_B11243	Venezuela
QG37_07165	0.8137	CDC_B11244	Venezuela
QG37_07165	0.9819	CDC_B11245	Venezuela
QG37_07165	0.9880	CDC_B11246	Venezuela
QG37_07165	0.8433	CDC_B11247	Venezuela
QG37_07166	1.0151	CDC_B11096	Pakistan
QG37_07166	1.0456	CDC_B11097	Pakistan
QG37_07166	1.0332	CDC_B11098	Pakistan
QG37_07166	0.8894	CDC_B11099	Pakistan
QG37_07166	0.9608	CDC_B11101	Pakistan
QG37_07166	0.9922	CDC_B11102	Pakistan
QG37_07166	0.9686	CDC_B11103	Pakistan
QG37_07166	0.9171	CDC_B11105	Pakistan
QG37_07166	0.9845	CDC_B11112	Pakistan
QG37_07166	0.8881	CDC_B11113	Pakistan
QG37_07166	0.8965	CDC_B11114	Pakistan
QG37_07166	0.8609	CDC_B11115	Pakistan
QG37_07166	0.9988	CDC_B11116	Pakistan
QG37_07166	0.9464	CDC_B11117	Pakistan
QG37_07166	1.0903	CDC_B11118	Pakistan
QG37_07166	1.0372	CDC_B11119	Pakistan
QG37_07166	1.0443	CDC_B11200	India
QG37_07166	0.8839	CDC_B11201	India
QG37_07166	1.0752	CDC_B11205	India
QG37_07166	0.9075	CDC_B11206	India
QG37_07166	0.9752	CDC_B11207	India
QG37_07166	0.9397	CDC_B11208	India
QG37_07166	0.9098	CDC_B11209	India
QG37_07166	0.9521	CDC_B11210	India
QG37_07166	1.0003	CDC_B11212	India
QG37_07166	1.0089	CDC_B11213	India
QG37_07166	1.0435	CDC_B11214	India
QG37_07166	0.9586	CDC_B11215	India
QG37_07166	0.8658	CDC_B11216	India
QG37_07166	0.9633	CDC_B11217	India
QG37_07166	0.9175	CDC_B11218	India
QG37_07166	0.8611	CDC_B11219	India
QG37_07166	0.9983	CDC_B11220	Japan
QG37_07166	0.8859	CDC_B11221	South Africa
QG37_07166	0.9899	CDC_B11222	South Africa
QG37_07166	0.9433	CDC_B11223	South Africa
QG37_07166	1.0989	CDC_B11224	South Africa
QG37_07166	0.9168	CDC_B11225	South Africa
QG37_07166	0.9562	CDC_B11226	South Africa
QG37_07166	0.9504	CDC_B11227	South Africa
QG37_07166	0.9329	CDC_B11228	South Africa
QG37_07166	0.9965	CDC_B11229	South Africa
QG37_07166	0.8551	CDC_B11230	South Africa
QG37_07166	1.0420	CDC_B11243	Venezuela
QG37_07166	1.0521	CDC_B11244	Venezuela
QG37_07166	1.0758	CDC_B11245	Venezuela
QG37_07166	1.0996	CDC_B11246	Venezuela
QG37_07166	0.9719	CDC_B11247	Venezuela
QG37_07167	1.0534	CDC_B11096	Pakistan
QG37_07167	1.0855	CDC_B11097	Pakistan
QG37_07167	1.0214	CDC_B11098	Pakistan
QG37_07167	0.9473	CDC_B11099	Pakistan
QG37_07167	1.0650	CDC_B11101	Pakistan
QG37_07167	1.0149	CDC_B11102	Pakistan
QG37_07167	0.9985	CDC_B11103	Pakistan
QG37_07167	0.9966	CDC_B11105	Pakistan
QG37_07167	0.9972	CDC_B11112	Pakistan
QG37_07167	1.0097	CDC_B11113	Pakistan
QG37_07167	1.0646	CDC_B11114	Pakistan
QG37_07167	1.0046	CDC_B11115	Pakistan
QG37_07167	1.0470	CDC_B11116	Pakistan
QG37_07167	0.9907	CDC_B11117	Pakistan
QG37_07167	1.0527	CDC_B11118	Pakistan
QG37_07167	1.0091	CDC_B11119	Pakistan
QG37_07167	0.9817	CDC_B11200	India
QG37_07167	1.1020	CDC_B11201	India
QG37_07167	1.1001	CDC_B11205	India
QG37_07167	0.9468	CDC_B11206	India
QG37_07167	1.0847	CDC_B11207	India
QG37_07167	1.0413	CDC_B11208	India
QG37_07167	1.0877	CDC_B11209	India
QG37_07167	0.8805	CDC_B11210	India
QG37_07167	0.9841	CDC_B11212	India
QG37_07167	0.9303	CDC_B11213	India
QG37_07167	1.0363	CDC_B11214	India
QG37_07167	0.8663	CDC_B11215	India
QG37_07167	1.0754	CDC_B11216	India
QG37_07167	1.0579	CDC_B11217	India
QG37_07167	1.1554	CDC_B11218	India
QG37_07167	0.9652	CDC_B11219	India
QG37_07167	1.0100	CDC_B11220	Japan
QG37_07167	1.0591	CDC_B11221	South Africa
QG37_07167	1.0312	CDC_B11222	South Africa
QG37_07167	0.9564	CDC_B11223	South Africa
QG37_07167	1.0247	CDC_B11224	South Africa
QG37_07167	0.9942	CDC_B11225	South Africa
QG37_07167	1.1059	CDC_B11226	South Africa
QG37_07167	1.0643	CDC_B11227	South Africa
QG37_07167	1.1266	CDC_B11228	South Africa
QG37_07167	1.0327	CDC_B11229	South Africa
QG37_07167	0.9926	CDC_B11230	South Africa
QG37_07167	1.0147	CDC_B11243	Venezuela
QG37_07167	0.9864	CDC_B11244	Venezuela
QG37_07167	1.0922	CDC_B11245	Venezuela
QG37_07167	1.1388	CDC_B11246	Venezuela
QG37_07167	0.9754	CDC_B11247	Venezuela
QG37_07168	1.0781	CDC_B11096	Pakistan
QG37_07168	0.9275	CDC_B11097	Pakistan
QG37_07168	0.9581	CDC_B11098	Pakistan
QG37_07168	0.9892	CDC_B11099	Pakistan
QG37_07168	1.0202	CDC_B11101	Pakistan
QG37_07168	0.9494	CDC_B11102	Pakistan
QG37_07168	1.0393	CDC_B11103	Pakistan
QG37_07168	1.0240	CDC_B11105	Pakistan
QG37_07168	1.0395	CDC_B11112	Pakistan
QG37_07168	1.0068	CDC_B11113	Pakistan
QG37_07168	1.0151	CDC_B11114	Pakistan
QG37_07168	0.9307	CDC_B11115	Pakistan
QG37_07168	0.9395	CDC_B11116	Pakistan
QG37_07168	1.0374	CDC_B11117	Pakistan
QG37_07168	0.9887	CDC_B11118	Pakistan
QG37_07168	0.9677	CDC_B11119	Pakistan
QG37_07168	0.9936	CDC_B11200	India
QG37_07168	1.0361	CDC_B11201	India
QG37_07168	1.0017	CDC_B11205	India
QG37_07168	1.0825	CDC_B11206	India
QG37_07168	1.0285	CDC_B11207	India
QG37_07168	0.9758	CDC_B11208	India
QG37_07168	0.9765	CDC_B11209	India
QG37_07168	0.8855	CDC_B11210	India
QG37_07168	0.9863	CDC_B11212	India
QG37_07168	0.9420	CDC_B11213	India
QG37_07168	0.9878	CDC_B11214	India
QG37_07168	0.9464	CDC_B11215	India
QG37_07168	0.9542	CDC_B11216	India
QG37_07168	0.8454	CDC_B11217	India
QG37_07168	0.9485	CDC_B11218	India
QG37_07168	1.0377	CDC_B11219	India
QG37_07168	1.0673	CDC_B11220	Japan
QG37_07168	1.0338	CDC_B11221	South Africa
QG37_07168	0.9423	CDC_B11222	South Africa
QG37_07168	0.9651	CDC_B11223	South Africa
QG37_07168	0.9372	CDC_B11224	South Africa
QG37_07168	0.9407	CDC_B11225	South Africa
QG37_07168	0.9849	CDC_B11226	South Africa
QG37_07168	0.9573	CDC_B11227	South Africa
QG37_07168	1.0038	CDC_B11228	South Africa
QG37_07168	1.0055	CDC_B11229	South Africa
QG37_07168	0.9689	CDC_B11230	South Africa
QG37_07168	0.9455	CDC_B11243	Venezuela
QG37_07168	1.0060	CDC_B11244	Venezuela
QG37_07168	0.9645	CDC_B11245	Venezuela
QG37_07168	0.9094	CDC_B11246	Venezuela
QG37_07168	1.0048	CDC_B11247	Venezuela
QG37_07169	0.4847	CDC_B11096	Pakistan
QG37_07169	0.7997	CDC_B11097	Pakistan
QG37_07169	0.7481	CDC_B11098	Pakistan
QG37_07169	0.7002	CDC_B11099	Pakistan
QG37_07169	0.7051	CDC_B11101	Pakistan
QG37_07169	0.7140	CDC_B11102	Pakistan
QG37_07169	0.7563	CDC_B11103	Pakistan
QG37_07169	0.7443	CDC_B11105	Pakistan
QG37_07169	0.7222	CDC_B11112	Pakistan
QG37_07169	0.7173	CDC_B11113	Pakistan
QG37_07169	0.8055	CDC_B11114	Pakistan
QG37_07169	0.6218	CDC_B11115	Pakistan
QG37_07169	0.7413	CDC_B11116	Pakistan
QG37_07169	0.7467	CDC_B11117	Pakistan
QG37_07169	0.7771	CDC_B11118	Pakistan
QG37_07169	0.7026	CDC_B11119	Pakistan
QG37_07169	0.6025	CDC_B11200	India
QG37_07169	0.6932	CDC_B11201	India
QG37_07169	0.7819	CDC_B11205	India
QG37_07169	0.6741	CDC_B11206	India
QG37_07169	0.8429	CDC_B11207	India
QG37_07169	0.5871	CDC_B11208	India
QG37_07169	0.7717	CDC_B11209	India
QG37_07169	0.7228	CDC_B11210	India
QG37_07169	0.7783	CDC_B11212	India
QG37_07169	0.6003	CDC_B11213	India
QG37_07169	0.6805	CDC_B11214	India
QG37_07169	0.6376	CDC_B11215	India
QG37_07169	0.5373	CDC_B11216	India
QG37_07169	0.7454	CDC_B11217	India
QG37_07169	0.7077	CDC_B11218	India
QG37_07169	0.5458	CDC_B11219	India
QG37_07169	0.7834	CDC_B11220	Japan
QG37_07169	0.8291	CDC_B11221	South Africa
QG37_07169	0.7220	CDC_B11222	South Africa
QG37_07169	0.9746	CDC_B11223	South Africa
QG37_07169	0.7391	CDC_B11224	South Africa
QG37_07169	0.8197	CDC_B11225	South Africa
QG37_07169	0.7395	CDC_B11226	South Africa
QG37_07169	0.6978	CDC_B11227	South Africa
QG37_07169	0.6754	CDC_B11228	South Africa
QG37_07169	0.6137	CDC_B11229	South Africa
QG37_07169	0.5893	CDC_B11230	South Africa
QG37_07169	0.9342	CDC_B11243	Venezuela
QG37_07169	0.7469	CDC_B11244	Venezuela
QG37_07169	0.7201	CDC_B11245	Venezuela
QG37_07169	0.6568	CDC_B11246	Venezuela
QG37_07169	0.7907	CDC_B11247	Venezuela
QG37_07170	0.9232	CDC_B11096	Pakistan
QG37_07170	0.7529	CDC_B11097	Pakistan
QG37_07170	0.8089	CDC_B11098	Pakistan
QG37_07170	0.8110	CDC_B11099	Pakistan
QG37_07170	0.7247	CDC_B11101	Pakistan
QG37_07170	0.6734	CDC_B11102	Pakistan
QG37_07170	0.8596	CDC_B11103	Pakistan
QG37_07170	0.9546	CDC_B11105	Pakistan
QG37_07170	0.8481	CDC_B11112	Pakistan
QG37_07170	0.8289	CDC_B11113	Pakistan
QG37_07170	0.8527	CDC_B11114	Pakistan
QG37_07170	0.6959	CDC_B11115	Pakistan
QG37_07170	0.8312	CDC_B11116	Pakistan
QG37_07170	0.9921	CDC_B11117	Pakistan
QG37_07170	0.8675	CDC_B11118	Pakistan
QG37_07170	0.9174	CDC_B11119	Pakistan
QG37_07170	0.7004	CDC_B11200	India
QG37_07170	0.9293	CDC_B11201	India
QG37_07170	0.9893	CDC_B11205	India
QG37_07170	0.8428	CDC_B11206	India
QG37_07170	0.7985	CDC_B11207	India
QG37_07170	0.7890	CDC_B11208	India
QG37_07170	0.7877	CDC_B11209	India
QG37_07170	0.6950	CDC_B11210	India
QG37_07170	0.6763	CDC_B11212	India
QG37_07170	0.7324	CDC_B11213	India
QG37_07170	0.8718	CDC_B11214	India
QG37_07170	0.7792	CDC_B11215	India
QG37_07170	0.7811	CDC_B11216	India
QG37_07170	0.8281	CDC_B11217	India
QG37_07170	0.7159	CDC_B11218	India
QG37_07170	0.7522	CDC_B11219	India
QG37_07170	0.7257	CDC_B11220	Japan
QG37_07170	0.5841	CDC_B11221	South Africa
QG37_07170	0.6697	CDC_B11222	South Africa
QG37_07170	0.7557	CDC_B11223	South Africa
QG37_07170	0.7622	CDC_B11224	South Africa
QG37_07170	0.8795	CDC_B11225	South Africa
QG37_07170	0.7492	CDC_B11226	South Africa
QG37_07170	0.8511	CDC_B11227	South Africa
QG37_07170	0.7461	CDC_B11228	South Africa
QG37_07170	0.8234	CDC_B11229	South Africa
QG37_07170	0.7086	CDC_B11230	South Africa
