GENE	COVERAGE	STRAIN	GROUP
QG37_06823	0.8709	CDC_B11102	Pakistan
QG37_06823	0.9685	CDC_B11103	Pakistan
QG37_06823	0.9315	CDC_B11105	Pakistan
QG37_06823	0.8870	CDC_B11112	Pakistan
QG37_06823	0.8432	CDC_B11113	Pakistan
QG37_06823	0.8491	CDC_B11114	Pakistan
QG37_06823	1.0077	CDC_B11115	Pakistan
QG37_06823	0.7570	CDC_B11116	Pakistan
QG37_06823	0.9262	CDC_B11117	Pakistan
QG37_06823	0.9025	CDC_B11118	Pakistan
QG37_06823	1.0183	CDC_B11119	Pakistan
QG37_06823	0.8290	CDC_B11200	India
QG37_06823	0.8843	CDC_B11201	India
QG37_06823	0.8845	CDC_B11205	India
QG37_06823	0.7505	CDC_B11206	India
QG37_06823	0.9540	CDC_B11207	India
QG37_06823	0.8094	CDC_B11208	India
QG37_06823	0.8973	CDC_B11209	India
QG37_06823	0.7904	CDC_B11210	India
QG37_06823	0.9553	CDC_B11212	India
QG37_06823	0.8398	CDC_B11213	India
QG37_06823	1.0119	CDC_B11214	India
QG37_06823	0.7939	CDC_B11215	India
QG37_06823	0.5929	CDC_B11216	India
QG37_06823	0.6875	CDC_B11217	India
QG37_06823	0.9183	CDC_B11218	India
QG37_06823	0.9629	CDC_B11219	India
QG37_06823	0.9100	CDC_B11220	Japan
QG37_06823	0.9953	CDC_B11221	South Africa
QG37_06823	0.8263	CDC_B11222	South Africa
QG37_06823	0.8005	CDC_B11223	South Africa
QG37_06823	0.9491	CDC_B11224	South Africa
QG37_06823	0.9394	CDC_B11225	South Africa
QG37_06823	0.8824	CDC_B11226	South Africa
QG37_06823	0.8105	CDC_B11227	South Africa
QG37_06823	0.7846	CDC_B11228	South Africa
QG37_06823	1.0705	CDC_B11229	South Africa
QG37_06823	0.8494	CDC_B11230	South Africa
QG37_06823	0.9041	CDC_B11243	Venezuela
QG37_06823	0.8911	CDC_B11244	Venezuela
QG37_06823	0.9015	CDC_B11245	Venezuela
QG37_06823	0.9055	CDC_B11246	Venezuela
QG37_06823	0.8936	CDC_B11247	Venezuela
QG37_06824	0.9017	CDC_B11096	Pakistan
QG37_06824	0.7781	CDC_B11097	Pakistan
QG37_06824	0.8655	CDC_B11098	Pakistan
QG37_06824	0.6467	CDC_B11099	Pakistan
QG37_06824	0.7708	CDC_B11101	Pakistan
QG37_06824	0.8404	CDC_B11102	Pakistan
QG37_06824	0.7149	CDC_B11103	Pakistan
QG37_06824	0.8283	CDC_B11105	Pakistan
QG37_06824	0.8892	CDC_B11112	Pakistan
QG37_06824	0.7723	CDC_B11113	Pakistan
QG37_06824	0.8445	CDC_B11114	Pakistan
QG37_06824	0.9084	CDC_B11115	Pakistan
QG37_06824	0.7347	CDC_B11116	Pakistan
QG37_06824	0.7966	CDC_B11117	Pakistan
QG37_06824	0.8603	CDC_B11118	Pakistan
QG37_06824	0.9139	CDC_B11119	Pakistan
QG37_06824	1.0097	CDC_B11200	India
QG37_06824	0.8495	CDC_B11201	India
QG37_06824	0.7912	CDC_B11205	India
QG37_06824	0.8571	CDC_B11206	India
QG37_06824	0.8827	CDC_B11207	India
QG37_06824	0.8299	CDC_B11208	India
QG37_06824	0.9122	CDC_B11209	India
QG37_06824	0.8299	CDC_B11210	India
QG37_06824	0.8403	CDC_B11212	India
QG37_06824	0.8840	CDC_B11213	India
QG37_06824	0.8235	CDC_B11214	India
QG37_06824	0.7333	CDC_B11215	India
QG37_06824	0.7515	CDC_B11216	India
QG37_06824	0.7102	CDC_B11217	India
QG37_06824	0.8478	CDC_B11218	India
QG37_06824	0.7714	CDC_B11219	India
QG37_06824	0.1086	CDC_B11220	Japan
QG37_06824	0.9091	CDC_B11221	South Africa
QG37_06824	0.6934	CDC_B11222	South Africa
QG37_06824	0.7258	CDC_B11223	South Africa
QG37_06824	0.7425	CDC_B11224	South Africa
QG37_06824	0.8743	CDC_B11225	South Africa
QG37_06824	0.7865	CDC_B11226	South Africa
QG37_06824	0.9971	CDC_B11227	South Africa
QG37_06824	0.9586	CDC_B11228	South Africa
QG37_06824	0.7445	CDC_B11229	South Africa
QG37_06824	0.9574	CDC_B11230	South Africa
QG37_06824	0.9284	CDC_B11243	Venezuela
QG37_06824	0.8659	CDC_B11244	Venezuela
QG37_06824	0.8321	CDC_B11245	Venezuela
QG37_06824	0.8214	CDC_B11246	Venezuela
QG37_06824	0.9900	CDC_B11247	Venezuela
QG37_06825	0.7094	CDC_B11096	Pakistan
QG37_06825	0.7509	CDC_B11097	Pakistan
QG37_06825	0.6742	CDC_B11098	Pakistan
QG37_06825	0.6245	CDC_B11099	Pakistan
QG37_06825	0.7412	CDC_B11101	Pakistan
QG37_06825	0.7461	CDC_B11102	Pakistan
QG37_06825	0.7510	CDC_B11103	Pakistan
QG37_06825	0.8035	CDC_B11105	Pakistan
QG37_06825	0.7631	CDC_B11112	Pakistan
QG37_06825	0.6587	CDC_B11113	Pakistan
QG37_06825	0.6740	CDC_B11114	Pakistan
QG37_06825	0.7740	CDC_B11115	Pakistan
QG37_06825	0.6982	CDC_B11116	Pakistan
QG37_06825	0.7974	CDC_B11117	Pakistan
QG37_06825	0.8839	CDC_B11118	Pakistan
QG37_06825	0.7399	CDC_B11119	Pakistan
QG37_06825	0.7416	CDC_B11200	India
QG37_06825	0.7978	CDC_B11201	India
QG37_06825	0.7108	CDC_B11205	India
QG37_06825	0.8201	CDC_B11206	India
QG37_06825	0.8825	CDC_B11207	India
QG37_06825	0.7764	CDC_B11208	India
QG37_06825	0.8896	CDC_B11209	India
QG37_06825	0.7823	CDC_B11210	India
QG37_06825	0.8444	CDC_B11212	India
QG37_06825	0.6631	CDC_B11213	India
QG37_06825	0.7539	CDC_B11214	India
QG37_06825	0.7320	CDC_B11215	India
QG37_06825	0.6434	CDC_B11216	India
QG37_06825	0.6081	CDC_B11217	India
QG37_06825	0.8188	CDC_B11218	India
QG37_06825	0.7054	CDC_B11219	India
QG37_06825	0.5336	CDC_B11220	Japan
QG37_06825	0.7969	CDC_B11221	South Africa
QG37_06825	0.7105	CDC_B11222	South Africa
QG37_06825	0.8205	CDC_B11223	South Africa
QG37_06825	0.7121	CDC_B11224	South Africa
QG37_06825	0.9400	CDC_B11225	South Africa
QG37_06825	0.7978	CDC_B11226	South Africa
QG37_06825	0.7582	CDC_B11227	South Africa
QG37_06825	0.7673	CDC_B11228	South Africa
QG37_06825	0.9152	CDC_B11229	South Africa
QG37_06825	0.9450	CDC_B11230	South Africa
QG37_06825	0.9637	CDC_B11243	Venezuela
QG37_06825	0.8212	CDC_B11244	Venezuela
QG37_06825	0.7950	CDC_B11245	Venezuela
QG37_06825	0.8194	CDC_B11246	Venezuela
QG37_06825	0.7573	CDC_B11247	Venezuela
QG37_06826	0.5157	CDC_B11096	Pakistan
QG37_06826	0.7526	CDC_B11097	Pakistan
QG37_06826	0.4937	CDC_B11098	Pakistan
QG37_06826	0.5974	CDC_B11099	Pakistan
QG37_06826	0.7507	CDC_B11101	Pakistan
QG37_06826	0.7176	CDC_B11102	Pakistan
QG37_06826	0.5622	CDC_B11103	Pakistan
QG37_06826	0.6452	CDC_B11105	Pakistan
QG37_06826	0.5886	CDC_B11112	Pakistan
QG37_06826	0.5500	CDC_B11113	Pakistan
QG37_06826	0.7153	CDC_B11114	Pakistan
QG37_06826	0.6956	CDC_B11115	Pakistan
QG37_06826	0.6218	CDC_B11116	Pakistan
QG37_06826	0.7632	CDC_B11117	Pakistan
QG37_06826	0.6837	CDC_B11118	Pakistan
QG37_06826	0.7762	CDC_B11119	Pakistan
QG37_06826	0.7080	CDC_B11200	India
QG37_06826	0.7015	CDC_B11201	India
QG37_06826	0.7085	CDC_B11205	India
QG37_06826	0.6854	CDC_B11206	India
QG37_06826	0.8499	CDC_B11207	India
QG37_06826	0.6244	CDC_B11208	India
QG37_06826	0.6578	CDC_B11209	India
QG37_06826	0.6812	CDC_B11210	India
QG37_06826	0.6956	CDC_B11212	India
QG37_06826	0.5134	CDC_B11213	India
QG37_06826	0.7419	CDC_B11214	India
QG37_06826	0.5727	CDC_B11215	India
QG37_06826	0.5917	CDC_B11216	India
QG37_06826	0.4720	CDC_B11217	India
QG37_06826	0.6478	CDC_B11218	India
QG37_06826	0.5019	CDC_B11219	India
QG37_06826	0.6582	CDC_B11220	Japan
QG37_06826	0.6264	CDC_B11221	South Africa
QG37_06826	0.8649	CDC_B11222	South Africa
QG37_06826	0.7758	CDC_B11223	South Africa
QG37_06826	0.5874	CDC_B11224	South Africa
QG37_06826	0.8012	CDC_B11225	South Africa
QG37_06826	0.7782	CDC_B11226	South Africa
QG37_06826	0.6626	CDC_B11227	South Africa
QG37_06826	0.8071	CDC_B11228	South Africa
QG37_06826	0.6473	CDC_B11229	South Africa
QG37_06826	0.6626	CDC_B11230	South Africa
QG37_06826	0.7359	CDC_B11243	Venezuela
QG37_06826	0.6385	CDC_B11244	Venezuela
QG37_06826	0.7424	CDC_B11245	Venezuela
QG37_06826	0.5858	CDC_B11246	Venezuela
QG37_06826	0.5976	CDC_B11247	Venezuela
QG37_06827	0.6930	CDC_B11096	Pakistan
QG37_06827	0.6831	CDC_B11097	Pakistan
QG37_06827	0.6913	CDC_B11098	Pakistan
QG37_06827	0.6724	CDC_B11099	Pakistan
QG37_06827	0.6673	CDC_B11101	Pakistan
QG37_06827	0.5984	CDC_B11102	Pakistan
QG37_06827	0.6531	CDC_B11103	Pakistan
QG37_06827	0.6942	CDC_B11105	Pakistan
QG37_06827	0.7507	CDC_B11112	Pakistan
QG37_06827	0.6293	CDC_B11113	Pakistan
QG37_06827	0.6320	CDC_B11114	Pakistan
QG37_06827	0.6360	CDC_B11115	Pakistan
QG37_06827	0.5822	CDC_B11116	Pakistan
QG37_06827	0.6510	CDC_B11117	Pakistan
QG37_06827	0.6078	CDC_B11118	Pakistan
QG37_06827	0.7805	CDC_B11119	Pakistan
QG37_06827	0.6739	CDC_B11200	India
QG37_06827	0.6627	CDC_B11201	India
QG37_06827	0.6872	CDC_B11205	India
QG37_06827	0.9049	CDC_B11206	India
QG37_06827	0.8117	CDC_B11207	India
QG37_06827	0.7148	CDC_B11208	India
QG37_06827	0.6145	CDC_B11209	India
QG37_06827	0.7412	CDC_B11210	India
QG37_06827	0.7362	CDC_B11212	India
QG37_06827	0.6355	CDC_B11213	India
QG37_06827	0.8419	CDC_B11214	India
QG37_06827	0.6008	CDC_B11215	India
QG37_06827	0.7038	CDC_B11216	India
QG37_06827	0.5820	CDC_B11217	India
QG37_06827	0.4022	CDC_B11218	India
QG37_06827	0.6102	CDC_B11219	India
QG37_06827	0.5090	CDC_B11220	Japan
QG37_06827	0.6972	CDC_B11221	South Africa
QG37_06827	0.8029	CDC_B11222	South Africa
QG37_06827	0.6788	CDC_B11223	South Africa
QG37_06827	0.6517	CDC_B11224	South Africa
QG37_06827	0.8008	CDC_B11225	South Africa
QG37_06827	0.7343	CDC_B11226	South Africa
QG37_06827	0.6596	CDC_B11227	South Africa
QG37_06827	0.6842	CDC_B11228	South Africa
QG37_06827	0.6460	CDC_B11229	South Africa
QG37_06827	0.5747	CDC_B11230	South Africa
QG37_06827	0.6280	CDC_B11243	Venezuela
QG37_06827	0.7149	CDC_B11244	Venezuela
QG37_06827	0.6502	CDC_B11245	Venezuela
QG37_06827	0.5964	CDC_B11246	Venezuela
QG37_06827	0.6962	CDC_B11247	Venezuela
QG37_06828	0.5529	CDC_B11096	Pakistan
QG37_06828	0.5935	CDC_B11097	Pakistan
QG37_06828	0.6622	CDC_B11098	Pakistan
QG37_06828	0.7336	CDC_B11099	Pakistan
QG37_06828	0.5926	CDC_B11101	Pakistan
QG37_06828	0.5839	CDC_B11102	Pakistan
QG37_06828	0.6420	CDC_B11103	Pakistan
QG37_06828	0.6243	CDC_B11105	Pakistan
QG37_06828	0.8583	CDC_B11112	Pakistan
QG37_06828	0.5287	CDC_B11113	Pakistan
QG37_06828	0.5457	CDC_B11114	Pakistan
QG37_06828	0.5774	CDC_B11115	Pakistan
QG37_06828	0.6146	CDC_B11116	Pakistan
QG37_06828	0.6360	CDC_B11117	Pakistan
QG37_06828	0.5982	CDC_B11118	Pakistan
QG37_06828	0.7119	CDC_B11119	Pakistan
QG37_06828	0.5850	CDC_B11200	India
QG37_06828	0.5019	CDC_B11201	India
QG37_06828	0.5727	CDC_B11205	India
QG37_06828	0.7174	CDC_B11206	India
QG37_06828	0.6938	CDC_B11207	India
QG37_06828	0.6544	CDC_B11208	India
QG37_06828	0.6945	CDC_B11209	India
QG37_06828	0.6212	CDC_B11210	India
QG37_06828	0.7081	CDC_B11212	India
QG37_06828	0.5982	CDC_B11213	India
QG37_06828	0.7348	CDC_B11214	India
QG37_06828	0.5491	CDC_B11215	India
QG37_06828	0.6414	CDC_B11216	India
QG37_06828	0.4892	CDC_B11217	India
QG37_06828	0.4027	CDC_B11218	India
QG37_06828	0.5796	CDC_B11219	India
QG37_06828	0.4987	CDC_B11220	Japan
QG37_06828	0.5680	CDC_B11221	South Africa
QG37_06828	0.6910	CDC_B11222	South Africa
QG37_06828	0.5571	CDC_B11223	South Africa
QG37_06828	0.6181	CDC_B11224	South Africa
QG37_06828	0.7138	CDC_B11225	South Africa
QG37_06828	0.6719	CDC_B11226	South Africa
QG37_06828	0.6816	CDC_B11227	South Africa
QG37_06828	0.5674	CDC_B11228	South Africa
QG37_06828	0.6850	CDC_B11229	South Africa
QG37_06828	0.6832	CDC_B11230	South Africa
QG37_06828	0.6360	CDC_B11243	Venezuela
QG37_06828	0.6197	CDC_B11244	Venezuela
QG37_06828	0.7256	CDC_B11245	Venezuela
QG37_06828	0.6329	CDC_B11246	Venezuela
QG37_06828	0.6577	CDC_B11247	Venezuela
QG37_06829	0.7172	CDC_B11096	Pakistan
QG37_06829	0.7537	CDC_B11097	Pakistan
QG37_06829	0.7594	CDC_B11098	Pakistan
QG37_06829	0.6155	CDC_B11099	Pakistan
QG37_06829	0.7207	CDC_B11101	Pakistan
QG37_06829	0.7899	CDC_B11102	Pakistan
QG37_06829	0.7952	CDC_B11103	Pakistan
QG37_06829	0.7176	CDC_B11105	Pakistan
QG37_06829	0.8153	CDC_B11112	Pakistan
QG37_06829	0.8140	CDC_B11113	Pakistan
QG37_06829	0.6779	CDC_B11114	Pakistan
QG37_06829	0.7942	CDC_B11115	Pakistan
QG37_06829	0.6611	CDC_B11116	Pakistan
QG37_06829	1.0039	CDC_B11117	Pakistan
QG37_06829	0.6772	CDC_B11118	Pakistan
QG37_06829	0.7238	CDC_B11119	Pakistan
QG37_06829	0.7403	CDC_B11200	India
QG37_06829	0.6979	CDC_B11201	India
QG37_06829	0.7435	CDC_B11205	India
QG37_06829	0.8053	CDC_B11206	India
QG37_06829	0.7034	CDC_B11207	India
QG37_06829	0.7317	CDC_B11208	India
QG37_06829	0.7920	CDC_B11209	India
QG37_06829	0.6517	CDC_B11210	India
QG37_06829	0.8476	CDC_B11212	India
QG37_06829	0.7170	CDC_B11213	India
QG37_06829	0.6806	CDC_B11214	India
QG37_06829	0.6740	CDC_B11215	India
QG37_06829	0.6435	CDC_B11216	India
QG37_06829	0.6138	CDC_B11217	India
QG37_06829	0.7186	CDC_B11218	India
QG37_06829	0.6830	CDC_B11219	India
QG37_06829	0.7426	CDC_B11220	Japan
QG37_06829	0.7326	CDC_B11221	South Africa
QG37_06829	0.7650	CDC_B11222	South Africa
QG37_06829	0.7129	CDC_B11223	South Africa
QG37_06829	0.7836	CDC_B11224	South Africa
QG37_06829	0.6232	CDC_B11225	South Africa
QG37_06829	0.8253	CDC_B11226	South Africa
QG37_06829	0.7897	CDC_B11227	South Africa
QG37_06829	0.7261	CDC_B11228	South Africa
QG37_06829	0.6698	CDC_B11229	South Africa
QG37_06829	0.9265	CDC_B11230	South Africa
QG37_06829	0.8498	CDC_B11243	Venezuela
QG37_06829	0.7532	CDC_B11244	Venezuela
QG37_06829	0.8244	CDC_B11245	Venezuela
QG37_06829	0.8695	CDC_B11246	Venezuela
QG37_06829	0.9266	CDC_B11247	Venezuela
QG37_06830	0.7878	CDC_B11096	Pakistan
QG37_06830	0.6514	CDC_B11097	Pakistan
QG37_06830	0.5666	CDC_B11098	Pakistan
QG37_06830	0.5277	CDC_B11099	Pakistan
QG37_06830	0.5950	CDC_B11101	Pakistan
QG37_06830	0.6345	CDC_B11102	Pakistan
QG37_06830	0.5703	CDC_B11103	Pakistan
QG37_06830	0.5939	CDC_B11105	Pakistan
QG37_06830	0.7467	CDC_B11112	Pakistan
QG37_06830	0.6569	CDC_B11113	Pakistan
QG37_06830	0.6500	CDC_B11114	Pakistan
QG37_06830	0.6681	CDC_B11115	Pakistan
QG37_06830	0.5477	CDC_B11116	Pakistan
QG37_06830	0.7043	CDC_B11117	Pakistan
QG37_06830	0.7058	CDC_B11118	Pakistan
QG37_06830	0.7152	CDC_B11119	Pakistan
QG37_06830	0.6586	CDC_B11200	India
QG37_06830	0.6725	CDC_B11201	India
QG37_06830	0.6549	CDC_B11205	India
QG37_06830	0.7390	CDC_B11206	India
QG37_06830	0.6595	CDC_B11207	India
QG37_06830	0.6620	CDC_B11208	India
QG37_06830	0.7093	CDC_B11209	India
QG37_06830	0.5743	CDC_B11210	India
QG37_06830	0.6608	CDC_B11212	India
QG37_06830	0.5517	CDC_B11213	India
QG37_06830	0.5711	CDC_B11214	India
QG37_06830	0.6010	CDC_B11215	India
QG37_06830	0.5934	CDC_B11216	India
QG37_06830	0.6814	CDC_B11217	India
QG37_06830	0.5950	CDC_B11218	India
QG37_06830	0.5788	CDC_B11219	India
QG37_06830	0.6586	CDC_B11220	Japan
QG37_06830	0.7347	CDC_B11221	South Africa
QG37_06830	0.6940	CDC_B11222	South Africa
QG37_06830	0.7022	CDC_B11223	South Africa
QG37_06830	0.5849	CDC_B11224	South Africa
QG37_06830	0.7375	CDC_B11225	South Africa
QG37_06830	0.7545	CDC_B11226	South Africa
QG37_06830	0.6571	CDC_B11227	South Africa
QG37_06830	0.7113	CDC_B11228	South Africa
QG37_06830	0.6559	CDC_B11229	South Africa
QG37_06830	0.5777	CDC_B11230	South Africa
QG37_06830	0.6292	CDC_B11243	Venezuela
QG37_06830	0.7636	CDC_B11244	Venezuela
QG37_06830	0.6073	CDC_B11245	Venezuela
QG37_06830	0.7933	CDC_B11246	Venezuela
QG37_06830	0.6550	CDC_B11247	Venezuela
QG37_06831	0.6439	CDC_B11096	Pakistan
QG37_06831	0.6419	CDC_B11097	Pakistan
QG37_06831	0.7166	CDC_B11098	Pakistan
QG37_06831	0.6467	CDC_B11099	Pakistan
QG37_06831	0.9260	CDC_B11101	Pakistan
QG37_06831	0.8402	CDC_B11102	Pakistan
QG37_06831	0.7741	CDC_B11103	Pakistan
QG37_06831	0.8400	CDC_B11105	Pakistan
QG37_06831	0.7170	CDC_B11112	Pakistan
QG37_06831	0.8522	CDC_B11113	Pakistan
QG37_06831	0.7776	CDC_B11114	Pakistan
QG37_06831	0.5329	CDC_B11115	Pakistan
QG37_06831	0.7362	CDC_B11116	Pakistan
QG37_06831	0.7227	CDC_B11117	Pakistan
QG37_06831	0.9720	CDC_B11118	Pakistan
QG37_06831	0.8350	CDC_B11119	Pakistan
QG37_06831	0.7500	CDC_B11200	India
QG37_06831	0.9062	CDC_B11201	India
QG37_06831	0.7081	CDC_B11205	India
QG37_06831	0.7422	CDC_B11206	India
QG37_06831	0.8719	CDC_B11207	India
QG37_06831	0.8449	CDC_B11208	India
QG37_06831	0.7742	CDC_B11209	India
QG37_06831	0.8199	CDC_B11210	India
QG37_06831	0.7834	CDC_B11212	India
QG37_06831	0.7403	CDC_B11213	India
QG37_06831	0.7975	CDC_B11214	India
QG37_06831	0.7453	CDC_B11215	India
QG37_06831	0.7559	CDC_B11216	India
QG37_06831	0.8985	CDC_B11217	India
QG37_06831	0.7385	CDC_B11218	India
QG37_06831	0.7532	CDC_B11219	India
QG37_06831	0.7613	CDC_B11220	Japan
QG37_06831	0.7431	CDC_B11221	South Africa
QG37_06831	0.9445	CDC_B11222	South Africa
QG37_06831	1.0599	CDC_B11223	South Africa
QG37_06831	0.9065	CDC_B11224	South Africa
QG37_06831	0.7774	CDC_B11225	South Africa
QG37_06831	0.8863	CDC_B11226	South Africa
QG37_06831	0.8332	CDC_B11227	South Africa
QG37_06831	0.8663	CDC_B11228	South Africa
QG37_06831	0.8036	CDC_B11229	South Africa
QG37_06831	0.7666	CDC_B11230	South Africa
QG37_06831	0.7218	CDC_B11243	Venezuela
QG37_06831	0.8630	CDC_B11244	Venezuela
QG37_06831	0.8417	CDC_B11245	Venezuela
QG37_06831	0.7959	CDC_B11246	Venezuela
QG37_06831	0.8039	CDC_B11247	Venezuela
QG37_06832	0.8832	CDC_B11096	Pakistan
QG37_06832	0.6770	CDC_B11097	Pakistan
QG37_06832	0.8432	CDC_B11098	Pakistan
QG37_06832	0.7281	CDC_B11099	Pakistan
QG37_06832	0.8199	CDC_B11101	Pakistan
QG37_06832	0.6780	CDC_B11102	Pakistan
QG37_06832	0.8571	CDC_B11103	Pakistan
QG37_06832	0.8841	CDC_B11105	Pakistan
QG37_06832	0.7847	CDC_B11112	Pakistan
QG37_06832	0.7289	CDC_B11113	Pakistan
QG37_06832	0.6712	CDC_B11114	Pakistan
QG37_06832	0.9099	CDC_B11115	Pakistan
QG37_06832	0.8512	CDC_B11116	Pakistan
QG37_06832	0.8067	CDC_B11117	Pakistan
QG37_06832	0.7576	CDC_B11118	Pakistan
QG37_06832	0.7260	CDC_B11119	Pakistan
QG37_06832	0.9770	CDC_B11200	India
QG37_06832	0.7728	CDC_B11201	India
QG37_06832	0.7750	CDC_B11205	India
QG37_06832	0.7400	CDC_B11206	India
QG37_06832	1.1320	CDC_B11207	India
QG37_06832	0.8593	CDC_B11208	India
QG37_06832	0.7677	CDC_B11209	India
QG37_06832	0.8280	CDC_B11210	India
QG37_06832	0.8018	CDC_B11212	India
QG37_06832	0.6916	CDC_B11213	India
QG37_06832	0.9371	CDC_B11214	India
QG37_06832	0.7925	CDC_B11215	India
QG37_06832	0.7630	CDC_B11216	India
QG37_06832	0.5423	CDC_B11217	India
QG37_06832	0.8584	CDC_B11218	India
QG37_06832	0.8879	CDC_B11219	India
QG37_06832	0.8837	CDC_B11220	Japan
QG37_06832	0.7514	CDC_B11221	South Africa
QG37_06832	0.8482	CDC_B11222	South Africa
QG37_06832	0.7884	CDC_B11223	South Africa
QG37_06832	0.8866	CDC_B11224	South Africa
QG37_06832	0.8408	CDC_B11225	South Africa
QG37_06832	0.8920	CDC_B11226	South Africa
QG37_06832	0.6797	CDC_B11227	South Africa
QG37_06832	0.9727	CDC_B11228	South Africa
QG37_06832	0.9739	CDC_B11229	South Africa
QG37_06832	0.7623	CDC_B11230	South Africa
