GENE	COVERAGE	STRAIN	GROUP
QG37_00977	0.7923	CDC_B11112	Pakistan
QG37_00977	1.2682	CDC_B11113	Pakistan
QG37_00977	0.9874	CDC_B11114	Pakistan
QG37_00977	0.9838	CDC_B11115	Pakistan
QG37_00977	1.1603	CDC_B11116	Pakistan
QG37_00977	1.0749	CDC_B11117	Pakistan
QG37_00977	1.0580	CDC_B11118	Pakistan
QG37_00977	1.1360	CDC_B11119	Pakistan
QG37_00977	0.9900	CDC_B11200	India
QG37_00977	0.9883	CDC_B11201	India
QG37_00977	1.1238	CDC_B11205	India
QG37_00977	1.0201	CDC_B11206	India
QG37_00977	1.0384	CDC_B11207	India
QG37_00977	0.9296	CDC_B11208	India
QG37_00977	0.9482	CDC_B11209	India
QG37_00977	1.1341	CDC_B11210	India
QG37_00977	0.9246	CDC_B11212	India
QG37_00977	1.1836	CDC_B11213	India
QG37_00977	1.0926	CDC_B11214	India
QG37_00977	0.9399	CDC_B11215	India
QG37_00977	1.0841	CDC_B11216	India
QG37_00977	0.7648	CDC_B11217	India
QG37_00977	1.0561	CDC_B11218	India
QG37_00977	0.9162	CDC_B11219	India
QG37_00977	0.0000	CDC_B11220	Japan
QG37_00977	1.1355	CDC_B11221	South Africa
QG37_00977	1.0548	CDC_B11222	South Africa
QG37_00977	1.0831	CDC_B11223	South Africa
QG37_00977	1.1964	CDC_B11224	South Africa
QG37_00977	1.0203	CDC_B11225	South Africa
QG37_00977	0.9572	CDC_B11226	South Africa
QG37_00977	1.0895	CDC_B11227	South Africa
QG37_00977	1.2101	CDC_B11228	South Africa
QG37_00977	1.0785	CDC_B11229	South Africa
QG37_00977	0.9205	CDC_B11230	South Africa
QG37_00977	0.9678	CDC_B11243	Venezuela
QG37_00977	1.0002	CDC_B11244	Venezuela
QG37_00977	1.3062	CDC_B11245	Venezuela
QG37_00977	0.9633	CDC_B11246	Venezuela
QG37_00977	0.9961	CDC_B11247	Venezuela
QG37_00978	1.0274	CDC_B11096	Pakistan
QG37_00978	1.1262	CDC_B11097	Pakistan
QG37_00978	0.9788	CDC_B11098	Pakistan
QG37_00978	0.9067	CDC_B11099	Pakistan
QG37_00978	1.1444	CDC_B11101	Pakistan
QG37_00978	1.1430	CDC_B11102	Pakistan
QG37_00978	1.0887	CDC_B11103	Pakistan
QG37_00978	1.0335	CDC_B11105	Pakistan
QG37_00978	1.0563	CDC_B11112	Pakistan
QG37_00978	1.2344	CDC_B11113	Pakistan
QG37_00978	1.0029	CDC_B11114	Pakistan
QG37_00978	0.9780	CDC_B11115	Pakistan
QG37_00978	1.1790	CDC_B11116	Pakistan
QG37_00978	1.1961	CDC_B11117	Pakistan
QG37_00978	1.0347	CDC_B11118	Pakistan
QG37_00978	0.9241	CDC_B11119	Pakistan
QG37_00978	1.0200	CDC_B11200	India
QG37_00978	1.0149	CDC_B11201	India
QG37_00978	1.0356	CDC_B11205	India
QG37_00978	1.1585	CDC_B11206	India
QG37_00978	0.9886	CDC_B11207	India
QG37_00978	0.9656	CDC_B11208	India
QG37_00978	1.1234	CDC_B11209	India
QG37_00978	1.0625	CDC_B11210	India
QG37_00978	0.9813	CDC_B11212	India
QG37_00978	0.9855	CDC_B11213	India
QG37_00978	1.1100	CDC_B11214	India
QG37_00978	0.9005	CDC_B11215	India
QG37_00978	1.2251	CDC_B11216	India
QG37_00978	0.6975	CDC_B11217	India
QG37_00978	1.0824	CDC_B11218	India
QG37_00978	1.0110	CDC_B11219	India
QG37_00978	0.7247	CDC_B11220	Japan
QG37_00978	0.9157	CDC_B11221	South Africa
QG37_00978	1.1529	CDC_B11222	South Africa
QG37_00978	1.0957	CDC_B11223	South Africa
QG37_00978	1.0590	CDC_B11224	South Africa
QG37_00978	1.0860	CDC_B11225	South Africa
QG37_00978	1.2316	CDC_B11226	South Africa
QG37_00978	1.1341	CDC_B11227	South Africa
QG37_00978	1.1562	CDC_B11228	South Africa
QG37_00978	1.1324	CDC_B11229	South Africa
QG37_00978	1.1280	CDC_B11230	South Africa
QG37_00978	1.0961	CDC_B11243	Venezuela
QG37_00978	1.1198	CDC_B11244	Venezuela
QG37_00978	1.0378	CDC_B11245	Venezuela
QG37_00978	1.1774	CDC_B11246	Venezuela
QG37_00978	1.0840	CDC_B11247	Venezuela
QG37_00979	0.9589	CDC_B11096	Pakistan
QG37_00979	1.0178	CDC_B11097	Pakistan
QG37_00979	0.9430	CDC_B11098	Pakistan
QG37_00979	0.9288	CDC_B11099	Pakistan
QG37_00979	1.0474	CDC_B11101	Pakistan
QG37_00979	0.9687	CDC_B11102	Pakistan
QG37_00979	0.9875	CDC_B11103	Pakistan
QG37_00979	1.0395	CDC_B11105	Pakistan
QG37_00979	1.0141	CDC_B11112	Pakistan
QG37_00979	1.0148	CDC_B11113	Pakistan
QG37_00979	1.0259	CDC_B11114	Pakistan
QG37_00979	0.9319	CDC_B11115	Pakistan
QG37_00979	1.0128	CDC_B11116	Pakistan
QG37_00979	1.0472	CDC_B11117	Pakistan
QG37_00979	0.9034	CDC_B11118	Pakistan
QG37_00979	0.9509	CDC_B11119	Pakistan
QG37_00979	0.9640	CDC_B11200	India
QG37_00979	0.9794	CDC_B11201	India
QG37_00979	0.9248	CDC_B11205	India
QG37_00979	0.9543	CDC_B11206	India
QG37_00979	0.9995	CDC_B11207	India
QG37_00979	0.9792	CDC_B11208	India
QG37_00979	0.9137	CDC_B11209	India
QG37_00979	0.9609	CDC_B11210	India
QG37_00979	0.8709	CDC_B11212	India
QG37_00979	1.0276	CDC_B11213	India
QG37_00979	1.0199	CDC_B11214	India
QG37_00979	0.9903	CDC_B11215	India
QG37_00979	0.9256	CDC_B11216	India
QG37_00979	0.9309	CDC_B11217	India
QG37_00979	0.9901	CDC_B11218	India
QG37_00979	0.8928	CDC_B11219	India
QG37_00979	0.9126	CDC_B11220	Japan
QG37_00979	0.9583	CDC_B11221	South Africa
QG37_00979	1.0796	CDC_B11222	South Africa
QG37_00979	0.9518	CDC_B11223	South Africa
QG37_00979	1.0034	CDC_B11224	South Africa
QG37_00979	0.9205	CDC_B11225	South Africa
QG37_00979	0.9714	CDC_B11226	South Africa
QG37_00979	1.0147	CDC_B11227	South Africa
QG37_00979	0.9895	CDC_B11228	South Africa
QG37_00979	0.9819	CDC_B11229	South Africa
QG37_00979	0.9080	CDC_B11230	South Africa
QG37_00979	0.9450	CDC_B11243	Venezuela
QG37_00979	0.9718	CDC_B11244	Venezuela
QG37_00979	0.9045	CDC_B11245	Venezuela
QG37_00979	1.0949	CDC_B11246	Venezuela
QG37_00979	0.9847	CDC_B11247	Venezuela
QG37_00980	0.9872	CDC_B11096	Pakistan
QG37_00980	0.9020	CDC_B11097	Pakistan
QG37_00980	0.9130	CDC_B11098	Pakistan
QG37_00980	0.9226	CDC_B11099	Pakistan
QG37_00980	0.9138	CDC_B11101	Pakistan
QG37_00980	0.9352	CDC_B11102	Pakistan
QG37_00980	0.9583	CDC_B11103	Pakistan
QG37_00980	0.9791	CDC_B11105	Pakistan
QG37_00980	0.9441	CDC_B11112	Pakistan
QG37_00980	0.9529	CDC_B11113	Pakistan
QG37_00980	0.9765	CDC_B11114	Pakistan
QG37_00980	0.9225	CDC_B11115	Pakistan
QG37_00980	0.9225	CDC_B11116	Pakistan
QG37_00980	0.9292	CDC_B11117	Pakistan
QG37_00980	0.9115	CDC_B11118	Pakistan
QG37_00980	0.9557	CDC_B11119	Pakistan
QG37_00980	0.9151	CDC_B11200	India
QG37_00980	0.9514	CDC_B11201	India
QG37_00980	0.8781	CDC_B11205	India
QG37_00980	0.9435	CDC_B11206	India
QG37_00980	0.9368	CDC_B11207	India
QG37_00980	0.9857	CDC_B11208	India
QG37_00980	0.9617	CDC_B11209	India
QG37_00980	1.0034	CDC_B11210	India
QG37_00980	0.9199	CDC_B11212	India
QG37_00980	0.8936	CDC_B11213	India
QG37_00980	0.9062	CDC_B11214	India
QG37_00980	0.9166	CDC_B11215	India
QG37_00980	0.8658	CDC_B11216	India
QG37_00980	0.8281	CDC_B11217	India
QG37_00980	0.8820	CDC_B11218	India
QG37_00980	0.8878	CDC_B11219	India
QG37_00980	0.9321	CDC_B11220	Japan
QG37_00980	0.8806	CDC_B11221	South Africa
QG37_00980	0.9560	CDC_B11222	South Africa
QG37_00980	0.9229	CDC_B11223	South Africa
QG37_00980	0.9026	CDC_B11224	South Africa
QG37_00980	0.8509	CDC_B11225	South Africa
QG37_00980	0.9005	CDC_B11226	South Africa
QG37_00980	0.9732	CDC_B11227	South Africa
QG37_00980	0.9968	CDC_B11228	South Africa
QG37_00980	0.8774	CDC_B11229	South Africa
QG37_00980	0.9421	CDC_B11230	South Africa
QG37_00980	0.9965	CDC_B11243	Venezuela
QG37_00980	0.9016	CDC_B11244	Venezuela
QG37_00980	0.9933	CDC_B11245	Venezuela
QG37_00980	1.0834	CDC_B11246	Venezuela
QG37_00980	0.9950	CDC_B11247	Venezuela
QG37_00981	1.0087	CDC_B11096	Pakistan
QG37_00981	0.9613	CDC_B11097	Pakistan
QG37_00981	0.7709	CDC_B11098	Pakistan
QG37_00981	0.8369	CDC_B11099	Pakistan
QG37_00981	0.7761	CDC_B11101	Pakistan
QG37_00981	0.9196	CDC_B11102	Pakistan
QG37_00981	0.9523	CDC_B11103	Pakistan
QG37_00981	0.9953	CDC_B11105	Pakistan
QG37_00981	0.8021	CDC_B11112	Pakistan
QG37_00981	1.1389	CDC_B11113	Pakistan
QG37_00981	0.9406	CDC_B11114	Pakistan
QG37_00981	0.9143	CDC_B11115	Pakistan
QG37_00981	0.8695	CDC_B11116	Pakistan
QG37_00981	1.0979	CDC_B11117	Pakistan
QG37_00981	0.8691	CDC_B11118	Pakistan
QG37_00981	0.8879	CDC_B11119	Pakistan
QG37_00981	0.8773	CDC_B11200	India
QG37_00981	0.8686	CDC_B11201	India
QG37_00981	0.9184	CDC_B11205	India
QG37_00981	0.9538	CDC_B11206	India
QG37_00981	0.8962	CDC_B11207	India
QG37_00981	0.8442	CDC_B11208	India
QG37_00981	0.8212	CDC_B11209	India
QG37_00981	0.7342	CDC_B11210	India
QG37_00981	0.8101	CDC_B11212	India
QG37_00981	0.9768	CDC_B11213	India
QG37_00981	0.8648	CDC_B11214	India
QG37_00981	0.8974	CDC_B11215	India
QG37_00981	0.7901	CDC_B11216	India
QG37_00981	0.6841	CDC_B11217	India
QG37_00981	0.9126	CDC_B11218	India
QG37_00981	0.7733	CDC_B11219	India
QG37_00981	0.7839	CDC_B11220	Japan
QG37_00981	0.8485	CDC_B11221	South Africa
QG37_00981	0.8339	CDC_B11222	South Africa
QG37_00981	0.8548	CDC_B11223	South Africa
QG37_00981	0.8416	CDC_B11224	South Africa
QG37_00981	0.7863	CDC_B11225	South Africa
QG37_00981	0.9128	CDC_B11226	South Africa
QG37_00981	0.9354	CDC_B11227	South Africa
QG37_00981	1.0009	CDC_B11228	South Africa
QG37_00981	0.8625	CDC_B11229	South Africa
QG37_00981	0.8638	CDC_B11230	South Africa
QG37_00981	0.9839	CDC_B11243	Venezuela
QG37_00981	0.8379	CDC_B11244	Venezuela
QG37_00981	0.8726	CDC_B11245	Venezuela
QG37_00981	0.7218	CDC_B11246	Venezuela
QG37_00981	0.7881	CDC_B11247	Venezuela
QG37_00982	0.9744	CDC_B11096	Pakistan
QG37_00982	0.9790	CDC_B11097	Pakistan
QG37_00982	0.6179	CDC_B11098	Pakistan
QG37_00982	0.8758	CDC_B11099	Pakistan
QG37_00982	0.8533	CDC_B11101	Pakistan
QG37_00982	0.8619	CDC_B11102	Pakistan
QG37_00982	0.9437	CDC_B11103	Pakistan
QG37_00982	0.9681	CDC_B11105	Pakistan
QG37_00982	0.8011	CDC_B11112	Pakistan
QG37_00982	1.0895	CDC_B11113	Pakistan
QG37_00982	1.0541	CDC_B11114	Pakistan
QG37_00982	1.0082	CDC_B11115	Pakistan
QG37_00982	0.7844	CDC_B11116	Pakistan
QG37_00982	0.9084	CDC_B11117	Pakistan
QG37_00982	0.9249	CDC_B11118	Pakistan
QG37_00982	0.9369	CDC_B11119	Pakistan
QG37_00982	0.8861	CDC_B11200	India
QG37_00982	0.7828	CDC_B11201	India
QG37_00982	0.8459	CDC_B11205	India
QG37_00982	0.8313	CDC_B11206	India
QG37_00982	0.8494	CDC_B11207	India
QG37_00982	0.9208	CDC_B11208	India
QG37_00982	0.8376	CDC_B11209	India
QG37_00982	0.7947	CDC_B11210	India
QG37_00982	0.8101	CDC_B11212	India
QG37_00982	0.8371	CDC_B11213	India
QG37_00982	0.8479	CDC_B11214	India
QG37_00982	0.9270	CDC_B11215	India
QG37_00982	0.7712	CDC_B11216	India
QG37_00982	0.7793	CDC_B11217	India
QG37_00982	0.9803	CDC_B11218	India
QG37_00982	0.7466	CDC_B11219	India
QG37_00982	0.7724	CDC_B11220	Japan
QG37_00982	0.9182	CDC_B11221	South Africa
QG37_00982	0.8997	CDC_B11222	South Africa
QG37_00982	0.9252	CDC_B11223	South Africa
QG37_00982	0.8000	CDC_B11224	South Africa
QG37_00982	0.8886	CDC_B11225	South Africa
QG37_00982	0.9870	CDC_B11226	South Africa
QG37_00982	0.8664	CDC_B11227	South Africa
QG37_00982	0.9229	CDC_B11228	South Africa
QG37_00982	0.8939	CDC_B11229	South Africa
QG37_00982	0.7950	CDC_B11230	South Africa
QG37_00982	1.0254	CDC_B11243	Venezuela
QG37_00982	0.7542	CDC_B11244	Venezuela
QG37_00982	0.7652	CDC_B11245	Venezuela
QG37_00982	0.8679	CDC_B11246	Venezuela
QG37_00982	0.8124	CDC_B11247	Venezuela
QG37_00983	0.8955	CDC_B11096	Pakistan
QG37_00983	0.8311	CDC_B11097	Pakistan
QG37_00983	0.7373	CDC_B11098	Pakistan
QG37_00983	0.8758	CDC_B11099	Pakistan
QG37_00983	0.7356	CDC_B11101	Pakistan
QG37_00983	0.8012	CDC_B11102	Pakistan
QG37_00983	0.9094	CDC_B11103	Pakistan
QG37_00983	1.0255	CDC_B11105	Pakistan
QG37_00983	0.8314	CDC_B11112	Pakistan
QG37_00983	0.8498	CDC_B11113	Pakistan
QG37_00983	0.9255	CDC_B11114	Pakistan
QG37_00983	0.7370	CDC_B11115	Pakistan
QG37_00983	0.8493	CDC_B11116	Pakistan
QG37_00983	0.8815	CDC_B11117	Pakistan
QG37_00983	0.8279	CDC_B11118	Pakistan
QG37_00983	0.9110	CDC_B11119	Pakistan
QG37_00983	0.7824	CDC_B11200	India
QG37_00983	0.8169	CDC_B11201	India
QG37_00983	0.7778	CDC_B11205	India
QG37_00983	0.8531	CDC_B11206	India
QG37_00983	0.8473	CDC_B11207	India
QG37_00983	0.7959	CDC_B11208	India
QG37_00983	0.8756	CDC_B11209	India
QG37_00983	0.8876	CDC_B11210	India
QG37_00983	0.7821	CDC_B11212	India
QG37_00983	0.7957	CDC_B11213	India
QG37_00983	0.7963	CDC_B11214	India
QG37_00983	0.8283	CDC_B11215	India
QG37_00983	0.7526	CDC_B11216	India
QG37_00983	0.7108	CDC_B11217	India
QG37_00983	0.7292	CDC_B11218	India
QG37_00983	0.7201	CDC_B11219	India
QG37_00983	0.7162	CDC_B11220	Japan
QG37_00983	0.7995	CDC_B11221	South Africa
QG37_00983	0.8848	CDC_B11222	South Africa
QG37_00983	0.9096	CDC_B11223	South Africa
QG37_00983	0.7581	CDC_B11224	South Africa
QG37_00983	0.8226	CDC_B11225	South Africa
QG37_00983	0.8740	CDC_B11226	South Africa
QG37_00983	0.7808	CDC_B11227	South Africa
QG37_00983	0.8054	CDC_B11228	South Africa
QG37_00983	0.7375	CDC_B11229	South Africa
QG37_00983	0.7599	CDC_B11230	South Africa
QG37_00983	0.8365	CDC_B11243	Venezuela
QG37_00983	0.7913	CDC_B11244	Venezuela
QG37_00983	0.7926	CDC_B11245	Venezuela
QG37_00983	0.8536	CDC_B11246	Venezuela
QG37_00983	0.7697	CDC_B11247	Venezuela
QG37_00984	1.0828	CDC_B11096	Pakistan
QG37_00984	1.1603	CDC_B11097	Pakistan
QG37_00984	1.0559	CDC_B11098	Pakistan
QG37_00984	1.0982	CDC_B11099	Pakistan
QG37_00984	1.1146	CDC_B11101	Pakistan
QG37_00984	1.0578	CDC_B11102	Pakistan
QG37_00984	1.1578	CDC_B11103	Pakistan
QG37_00984	1.0353	CDC_B11105	Pakistan
QG37_00984	0.9999	CDC_B11112	Pakistan
QG37_00984	1.0420	CDC_B11113	Pakistan
QG37_00984	1.1049	CDC_B11114	Pakistan
QG37_00984	0.9735	CDC_B11115	Pakistan
QG37_00984	1.0977	CDC_B11116	Pakistan
QG37_00984	1.1016	CDC_B11117	Pakistan
QG37_00984	1.0807	CDC_B11118	Pakistan
QG37_00984	1.0463	CDC_B11119	Pakistan
QG37_00984	1.1207	CDC_B11200	India
QG37_00984	1.0866	CDC_B11201	India
QG37_00984	1.0842	CDC_B11205	India
QG37_00984	1.0497	CDC_B11206	India
QG37_00984	1.1591	CDC_B11207	India
QG37_00984	1.1026	CDC_B11208	India
QG37_00984	1.0660	CDC_B11209	India
QG37_00984	1.0529	CDC_B11210	India
QG37_00984	0.9914	CDC_B11212	India
QG37_00984	1.0788	CDC_B11213	India
QG37_00984	0.9929	CDC_B11214	India
QG37_00984	1.0894	CDC_B11215	India
QG37_00984	1.0279	CDC_B11216	India
QG37_00984	1.1058	CDC_B11217	India
QG37_00984	0.9442	CDC_B11218	India
QG37_00984	1.0220	CDC_B11219	India
QG37_00984	1.1200	CDC_B11220	Japan
QG37_00984	1.0358	CDC_B11221	South Africa
QG37_00984	1.0480	CDC_B11222	South Africa
QG37_00984	1.0335	CDC_B11223	South Africa
QG37_00984	1.0243	CDC_B11224	South Africa
QG37_00984	1.1265	CDC_B11225	South Africa
QG37_00984	1.0460	CDC_B11226	South Africa
QG37_00984	1.0372	CDC_B11227	South Africa
QG37_00984	1.0526	CDC_B11228	South Africa
QG37_00984	1.0325	CDC_B11229	South Africa
QG37_00984	1.0102	CDC_B11230	South Africa
QG37_00984	1.0647	CDC_B11243	Venezuela
QG37_00984	1.0724	CDC_B11244	Venezuela
QG37_00984	1.0972	CDC_B11245	Venezuela
QG37_00984	1.0461	CDC_B11246	Venezuela
QG37_00984	1.0767	CDC_B11247	Venezuela
QG37_00985	1.0611	CDC_B11096	Pakistan
QG37_00985	1.3606	CDC_B11097	Pakistan
QG37_00985	1.0066	CDC_B11098	Pakistan
QG37_00985	1.0378	CDC_B11099	Pakistan
QG37_00985	0.9289	CDC_B11101	Pakistan
QG37_00985	1.0197	CDC_B11102	Pakistan
QG37_00985	1.1078	CDC_B11103	Pakistan
QG37_00985	0.9446	CDC_B11105	Pakistan
QG37_00985	1.0451	CDC_B11112	Pakistan
QG37_00985	0.8971	CDC_B11113	Pakistan
QG37_00985	1.0623	CDC_B11114	Pakistan
QG37_00985	1.0122	CDC_B11115	Pakistan
QG37_00985	1.0766	CDC_B11116	Pakistan
QG37_00985	1.1217	CDC_B11117	Pakistan
QG37_00985	0.9431	CDC_B11118	Pakistan
QG37_00985	0.9741	CDC_B11119	Pakistan
QG37_00985	0.9631	CDC_B11200	India
QG37_00985	0.9474	CDC_B11201	India
QG37_00985	1.1318	CDC_B11205	India
QG37_00985	1.0073	CDC_B11206	India
QG37_00985	1.2519	CDC_B11207	India
QG37_00985	1.0337	CDC_B11208	India
QG37_00985	0.9318	CDC_B11209	India
QG37_00985	0.9424	CDC_B11210	India
QG37_00985	0.9586	CDC_B11212	India
QG37_00985	1.0088	CDC_B11213	India
QG37_00985	0.8960	CDC_B11214	India
QG37_00985	1.0542	CDC_B11215	India
QG37_00985	1.0386	CDC_B11216	India
QG37_00985	0.9585	CDC_B11217	India
QG37_00985	0.7591	CDC_B11218	India
QG37_00985	1.0865	CDC_B11219	India
QG37_00985	1.0113	CDC_B11220	Japan
QG37_00985	1.0709	CDC_B11221	South Africa
QG37_00985	0.9543	CDC_B11222	South Africa
QG37_00985	1.0325	CDC_B11223	South Africa
QG37_00985	1.1811	CDC_B11224	South Africa
QG37_00985	0.9853	CDC_B11225	South Africa
QG37_00985	1.1068	CDC_B11226	South Africa
QG37_00985	0.9703	CDC_B11227	South Africa
QG37_00985	1.0522	CDC_B11228	South Africa
QG37_00985	1.1339	CDC_B11229	South Africa
QG37_00985	0.8975	CDC_B11230	South Africa
QG37_00985	0.9430	CDC_B11243	Venezuela
QG37_00985	0.9938	CDC_B11244	Venezuela
QG37_00985	0.9666	CDC_B11245	Venezuela
QG37_00985	0.8335	CDC_B11246	Venezuela
QG37_00985	1.1216	CDC_B11247	Venezuela
QG37_00986	1.0381	CDC_B11096	Pakistan
QG37_00986	1.1539	CDC_B11097	Pakistan
QG37_00986	1.1588	CDC_B11098	Pakistan
QG37_00986	1.0429	CDC_B11099	Pakistan
QG37_00986	0.9702	CDC_B11101	Pakistan
QG37_00986	0.9522	CDC_B11102	Pakistan
QG37_00986	1.1549	CDC_B11103	Pakistan
QG37_00986	1.0958	CDC_B11105	Pakistan
QG37_00986	1.1452	CDC_B11112	Pakistan
QG37_00986	1.0803	CDC_B11113	Pakistan
QG37_00986	1.0576	CDC_B11114	Pakistan
QG37_00986	1.1576	CDC_B11115	Pakistan
QG37_00986	1.1753	CDC_B11116	Pakistan
QG37_00986	1.0584	CDC_B11117	Pakistan
QG37_00986	0.9300	CDC_B11118	Pakistan
QG37_00986	0.9482	CDC_B11119	Pakistan
QG37_00986	0.9695	CDC_B11200	India
QG37_00986	0.8896	CDC_B11201	India
QG37_00986	1.1777	CDC_B11205	India
QG37_00986	0.9657	CDC_B11206	India
QG37_00986	1.0151	CDC_B11207	India
QG37_00986	1.0099	CDC_B11208	India
QG37_00986	0.9404	CDC_B11209	India
QG37_00986	0.9490	CDC_B11210	India
QG37_00986	1.0184	CDC_B11212	India
QG37_00986	0.9799	CDC_B11213	India
QG37_00986	0.9255	CDC_B11214	India
QG37_00986	1.1343	CDC_B11215	India
QG37_00986	1.0074	CDC_B11216	India
QG37_00986	0.8933	CDC_B11217	India
QG37_00986	0.8329	CDC_B11218	India
QG37_00986	0.9229	CDC_B11219	India
QG37_00986	1.0572	CDC_B11220	Japan
QG37_00986	1.1607	CDC_B11221	South Africa
QG37_00986	1.0487	CDC_B11222	South Africa
QG37_00986	1.1572	CDC_B11223	South Africa
QG37_00986	1.2197	CDC_B11224	South Africa
QG37_00986	0.9511	CDC_B11225	South Africa
QG37_00986	1.1103	CDC_B11226	South Africa
QG37_00986	1.1117	CDC_B11227	South Africa
QG37_00986	1.0191	CDC_B11228	South Africa
QG37_00986	1.0142	CDC_B11229	South Africa
QG37_00986	0.9534	CDC_B11230	South Africa
