GENE	COVERAGE	STRAIN	GROUP
QG37_00711	0.9660	CDC_B11218	India
QG37_00711	1.0895	CDC_B11219	India
QG37_00711	1.0338	CDC_B11220	Japan
QG37_00711	0.9790	CDC_B11221	South Africa
QG37_00711	1.0233	CDC_B11222	South Africa
QG37_00711	1.0224	CDC_B11223	South Africa
QG37_00711	1.0541	CDC_B11224	South Africa
QG37_00711	0.9520	CDC_B11225	South Africa
QG37_00711	1.1051	CDC_B11226	South Africa
QG37_00711	0.9485	CDC_B11227	South Africa
QG37_00711	1.0113	CDC_B11228	South Africa
QG37_00711	1.0285	CDC_B11229	South Africa
QG37_00711	0.9458	CDC_B11230	South Africa
QG37_00711	0.9363	CDC_B11243	Venezuela
QG37_00711	1.0097	CDC_B11244	Venezuela
QG37_00711	1.0646	CDC_B11245	Venezuela
QG37_00711	0.9633	CDC_B11246	Venezuela
QG37_00711	1.0252	CDC_B11247	Venezuela
QG37_00712	0.9943	CDC_B11096	Pakistan
QG37_00712	0.7887	CDC_B11097	Pakistan
QG37_00712	0.8117	CDC_B11098	Pakistan
QG37_00712	0.5121	CDC_B11099	Pakistan
QG37_00712	0.8800	CDC_B11101	Pakistan
QG37_00712	0.8157	CDC_B11102	Pakistan
QG37_00712	0.8455	CDC_B11103	Pakistan
QG37_00712	0.7870	CDC_B11105	Pakistan
QG37_00712	0.7323	CDC_B11112	Pakistan
QG37_00712	0.8690	CDC_B11113	Pakistan
QG37_00712	0.9038	CDC_B11114	Pakistan
QG37_00712	0.6840	CDC_B11115	Pakistan
QG37_00712	0.6796	CDC_B11116	Pakistan
QG37_00712	0.7068	CDC_B11117	Pakistan
QG37_00712	0.7421	CDC_B11118	Pakistan
QG37_00712	0.7781	CDC_B11119	Pakistan
QG37_00712	0.7116	CDC_B11200	India
QG37_00712	0.6094	CDC_B11201	India
QG37_00712	0.7559	CDC_B11205	India
QG37_00712	0.7384	CDC_B11206	India
QG37_00712	0.6783	CDC_B11207	India
QG37_00712	0.7413	CDC_B11208	India
QG37_00712	0.7453	CDC_B11209	India
QG37_00712	0.7478	CDC_B11210	India
QG37_00712	0.6410	CDC_B11212	India
QG37_00712	0.6443	CDC_B11213	India
QG37_00712	0.7761	CDC_B11214	India
QG37_00712	0.8329	CDC_B11215	India
QG37_00712	0.6445	CDC_B11216	India
QG37_00712	0.6932	CDC_B11217	India
QG37_00712	0.8166	CDC_B11218	India
QG37_00712	0.6937	CDC_B11219	India
QG37_00712	0.6932	CDC_B11220	Japan
QG37_00712	0.7140	CDC_B11221	South Africa
QG37_00712	0.7631	CDC_B11222	South Africa
QG37_00712	0.7364	CDC_B11223	South Africa
QG37_00712	0.7050	CDC_B11224	South Africa
QG37_00712	0.7869	CDC_B11225	South Africa
QG37_00712	0.7945	CDC_B11226	South Africa
QG37_00712	0.6746	CDC_B11227	South Africa
QG37_00712	0.7203	CDC_B11228	South Africa
QG37_00712	0.7080	CDC_B11229	South Africa
QG37_00712	0.6535	CDC_B11230	South Africa
QG37_00712	0.5772	CDC_B11243	Venezuela
QG37_00712	0.6665	CDC_B11244	Venezuela
QG37_00712	0.6303	CDC_B11245	Venezuela
QG37_00712	0.6568	CDC_B11246	Venezuela
QG37_00712	0.6729	CDC_B11247	Venezuela
QG37_00713	1.3553	CDC_B11096	Pakistan
QG37_00713	1.2076	CDC_B11097	Pakistan
QG37_00713	1.2531	CDC_B11098	Pakistan
QG37_00713	1.2026	CDC_B11099	Pakistan
QG37_00713	1.3442	CDC_B11101	Pakistan
QG37_00713	1.2822	CDC_B11102	Pakistan
QG37_00713	1.2734	CDC_B11103	Pakistan
QG37_00713	1.2589	CDC_B11105	Pakistan
QG37_00713	1.1469	CDC_B11112	Pakistan
QG37_00713	1.3377	CDC_B11113	Pakistan
QG37_00713	1.3506	CDC_B11114	Pakistan
QG37_00713	1.3111	CDC_B11115	Pakistan
QG37_00713	1.3779	CDC_B11116	Pakistan
QG37_00713	1.0909	CDC_B11117	Pakistan
QG37_00713	1.1231	CDC_B11118	Pakistan
QG37_00713	1.0921	CDC_B11119	Pakistan
QG37_00713	1.2575	CDC_B11200	India
QG37_00713	1.1239	CDC_B11201	India
QG37_00713	1.0934	CDC_B11205	India
QG37_00713	1.2352	CDC_B11206	India
QG37_00713	1.2064	CDC_B11207	India
QG37_00713	1.1461	CDC_B11208	India
QG37_00713	1.0777	CDC_B11209	India
QG37_00713	1.0634	CDC_B11210	India
QG37_00713	1.1919	CDC_B11212	India
QG37_00713	1.2208	CDC_B11213	India
QG37_00713	1.1263	CDC_B11214	India
QG37_00713	1.2327	CDC_B11215	India
QG37_00713	1.2201	CDC_B11216	India
QG37_00713	1.1094	CDC_B11217	India
QG37_00713	1.0398	CDC_B11218	India
QG37_00713	1.2175	CDC_B11219	India
QG37_00713	1.2724	CDC_B11220	Japan
QG37_00713	1.1495	CDC_B11221	South Africa
QG37_00713	1.1283	CDC_B11222	South Africa
QG37_00713	1.1804	CDC_B11223	South Africa
QG37_00713	1.1238	CDC_B11224	South Africa
QG37_00713	1.1320	CDC_B11225	South Africa
QG37_00713	1.1784	CDC_B11226	South Africa
QG37_00713	1.1844	CDC_B11227	South Africa
QG37_00713	1.1614	CDC_B11228	South Africa
QG37_00713	1.1160	CDC_B11229	South Africa
QG37_00713	1.0494	CDC_B11230	South Africa
QG37_00713	1.1271	CDC_B11243	Venezuela
QG37_00713	1.1345	CDC_B11244	Venezuela
QG37_00713	1.1179	CDC_B11245	Venezuela
QG37_00713	1.1209	CDC_B11246	Venezuela
QG37_00713	1.1327	CDC_B11247	Venezuela
QG37_00714	1.2951	CDC_B11096	Pakistan
QG37_00714	1.1515	CDC_B11097	Pakistan
QG37_00714	1.1718	CDC_B11098	Pakistan
QG37_00714	1.0136	CDC_B11099	Pakistan
QG37_00714	1.1417	CDC_B11101	Pakistan
QG37_00714	1.1115	CDC_B11102	Pakistan
QG37_00714	1.0643	CDC_B11103	Pakistan
QG37_00714	0.9989	CDC_B11105	Pakistan
QG37_00714	1.0832	CDC_B11112	Pakistan
QG37_00714	1.2087	CDC_B11113	Pakistan
QG37_00714	1.1825	CDC_B11114	Pakistan
QG37_00714	1.0853	CDC_B11115	Pakistan
QG37_00714	1.1753	CDC_B11116	Pakistan
QG37_00714	1.0456	CDC_B11117	Pakistan
QG37_00714	1.0135	CDC_B11118	Pakistan
QG37_00714	0.9852	CDC_B11119	Pakistan
QG37_00714	1.1168	CDC_B11200	India
QG37_00714	1.0464	CDC_B11201	India
QG37_00714	1.0753	CDC_B11205	India
QG37_00714	1.1061	CDC_B11206	India
QG37_00714	1.0381	CDC_B11207	India
QG37_00714	1.0431	CDC_B11208	India
QG37_00714	0.9941	CDC_B11209	India
QG37_00714	0.9774	CDC_B11210	India
QG37_00714	1.0652	CDC_B11212	India
QG37_00714	1.0352	CDC_B11213	India
QG37_00714	0.9756	CDC_B11214	India
QG37_00714	1.1523	CDC_B11215	India
QG37_00714	1.0495	CDC_B11216	India
QG37_00714	0.9651	CDC_B11217	India
QG37_00714	0.9351	CDC_B11218	India
QG37_00714	1.0640	CDC_B11219	India
QG37_00714	1.1031	CDC_B11220	Japan
QG37_00714	1.1155	CDC_B11221	South Africa
QG37_00714	1.0456	CDC_B11222	South Africa
QG37_00714	1.0407	CDC_B11223	South Africa
QG37_00714	0.9974	CDC_B11224	South Africa
QG37_00714	1.0433	CDC_B11225	South Africa
QG37_00714	1.1249	CDC_B11226	South Africa
QG37_00714	0.9583	CDC_B11227	South Africa
QG37_00714	1.0794	CDC_B11228	South Africa
QG37_00714	0.9306	CDC_B11229	South Africa
QG37_00714	1.0094	CDC_B11230	South Africa
QG37_00714	1.1039	CDC_B11243	Venezuela
QG37_00714	1.1558	CDC_B11244	Venezuela
QG37_00714	1.0241	CDC_B11245	Venezuela
QG37_00714	1.0375	CDC_B11246	Venezuela
QG37_00714	1.1010	CDC_B11247	Venezuela
QG37_00715	1.1097	CDC_B11096	Pakistan
QG37_00715	1.1075	CDC_B11097	Pakistan
QG37_00715	1.1289	CDC_B11098	Pakistan
QG37_00715	1.0296	CDC_B11099	Pakistan
QG37_00715	1.0729	CDC_B11101	Pakistan
QG37_00715	1.0721	CDC_B11102	Pakistan
QG37_00715	1.0409	CDC_B11103	Pakistan
QG37_00715	1.1457	CDC_B11105	Pakistan
QG37_00715	1.0059	CDC_B11112	Pakistan
QG37_00715	1.1275	CDC_B11113	Pakistan
QG37_00715	1.1590	CDC_B11114	Pakistan
QG37_00715	1.0410	CDC_B11115	Pakistan
QG37_00715	1.1463	CDC_B11116	Pakistan
QG37_00715	0.9714	CDC_B11117	Pakistan
QG37_00715	0.9780	CDC_B11118	Pakistan
QG37_00715	1.0208	CDC_B11119	Pakistan
QG37_00715	1.0266	CDC_B11200	India
QG37_00715	0.9887	CDC_B11201	India
QG37_00715	1.0284	CDC_B11205	India
QG37_00715	1.1147	CDC_B11206	India
QG37_00715	0.9787	CDC_B11207	India
QG37_00715	1.0561	CDC_B11208	India
QG37_00715	0.9696	CDC_B11209	India
QG37_00715	0.9931	CDC_B11210	India
QG37_00715	0.9952	CDC_B11212	India
QG37_00715	1.0181	CDC_B11213	India
QG37_00715	1.0603	CDC_B11214	India
QG37_00715	1.1286	CDC_B11215	India
QG37_00715	1.1131	CDC_B11216	India
QG37_00715	1.1243	CDC_B11217	India
QG37_00715	0.9022	CDC_B11218	India
QG37_00715	1.0561	CDC_B11219	India
QG37_00715	1.0292	CDC_B11220	Japan
QG37_00715	0.9324	CDC_B11221	South Africa
QG37_00715	0.9666	CDC_B11222	South Africa
QG37_00715	1.0583	CDC_B11223	South Africa
QG37_00715	1.0424	CDC_B11224	South Africa
QG37_00715	0.9592	CDC_B11225	South Africa
QG37_00715	0.9096	CDC_B11226	South Africa
QG37_00715	1.0235	CDC_B11227	South Africa
QG37_00715	1.0328	CDC_B11228	South Africa
QG37_00715	0.9971	CDC_B11229	South Africa
QG37_00715	0.9203	CDC_B11230	South Africa
QG37_00715	1.0201	CDC_B11243	Venezuela
QG37_00715	1.0722	CDC_B11244	Venezuela
QG37_00715	1.0451	CDC_B11245	Venezuela
QG37_00715	1.0207	CDC_B11246	Venezuela
QG37_00715	1.0151	CDC_B11247	Venezuela
QG37_00716	1.2214	CDC_B11096	Pakistan
QG37_00716	1.0930	CDC_B11097	Pakistan
QG37_00716	1.2638	CDC_B11098	Pakistan
QG37_00716	1.0010	CDC_B11099	Pakistan
QG37_00716	1.0580	CDC_B11101	Pakistan
QG37_00716	1.1777	CDC_B11102	Pakistan
QG37_00716	1.3087	CDC_B11103	Pakistan
QG37_00716	1.1570	CDC_B11105	Pakistan
QG37_00716	1.1620	CDC_B11112	Pakistan
QG37_00716	1.2292	CDC_B11113	Pakistan
QG37_00716	1.2616	CDC_B11114	Pakistan
QG37_00716	1.1111	CDC_B11115	Pakistan
QG37_00716	1.3189	CDC_B11116	Pakistan
QG37_00716	0.9924	CDC_B11117	Pakistan
QG37_00716	0.9149	CDC_B11118	Pakistan
QG37_00716	1.0631	CDC_B11119	Pakistan
QG37_00716	1.0608	CDC_B11200	India
QG37_00716	1.0521	CDC_B11201	India
QG37_00716	1.0292	CDC_B11205	India
QG37_00716	1.0539	CDC_B11206	India
QG37_00716	1.0737	CDC_B11207	India
QG37_00716	1.0624	CDC_B11208	India
QG37_00716	1.0688	CDC_B11209	India
QG37_00716	1.0020	CDC_B11210	India
QG37_00716	1.0180	CDC_B11212	India
QG37_00716	1.1675	CDC_B11213	India
QG37_00716	1.0477	CDC_B11214	India
QG37_00716	1.1008	CDC_B11215	India
QG37_00716	1.0357	CDC_B11216	India
QG37_00716	1.2164	CDC_B11217	India
QG37_00716	1.0756	CDC_B11218	India
QG37_00716	1.0429	CDC_B11219	India
QG37_00716	1.1600	CDC_B11220	Japan
QG37_00716	1.0549	CDC_B11221	South Africa
QG37_00716	1.0389	CDC_B11222	South Africa
QG37_00716	1.1034	CDC_B11223	South Africa
QG37_00716	0.9932	CDC_B11224	South Africa
QG37_00716	1.1140	CDC_B11225	South Africa
QG37_00716	1.0470	CDC_B11226	South Africa
QG37_00716	1.1037	CDC_B11227	South Africa
QG37_00716	1.1337	CDC_B11228	South Africa
QG37_00716	1.0832	CDC_B11229	South Africa
QG37_00716	1.0493	CDC_B11230	South Africa
QG37_00716	1.1401	CDC_B11243	Venezuela
QG37_00716	1.1732	CDC_B11244	Venezuela
QG37_00716	1.1462	CDC_B11245	Venezuela
QG37_00716	1.0366	CDC_B11246	Venezuela
QG37_00716	1.0682	CDC_B11247	Venezuela
QG37_00717	1.1587	CDC_B11096	Pakistan
QG37_00717	1.1370	CDC_B11097	Pakistan
QG37_00717	1.2685	CDC_B11098	Pakistan
QG37_00717	1.0798	CDC_B11099	Pakistan
QG37_00717	1.1783	CDC_B11101	Pakistan
QG37_00717	1.3134	CDC_B11102	Pakistan
QG37_00717	1.1385	CDC_B11103	Pakistan
QG37_00717	1.1171	CDC_B11105	Pakistan
QG37_00717	1.0993	CDC_B11112	Pakistan
QG37_00717	1.1590	CDC_B11113	Pakistan
QG37_00717	1.0466	CDC_B11114	Pakistan
QG37_00717	1.0978	CDC_B11115	Pakistan
QG37_00717	1.3369	CDC_B11116	Pakistan
QG37_00717	1.0980	CDC_B11117	Pakistan
QG37_00717	1.0196	CDC_B11118	Pakistan
QG37_00717	1.0859	CDC_B11119	Pakistan
QG37_00717	1.0510	CDC_B11200	India
QG37_00717	0.9205	CDC_B11201	India
QG37_00717	0.9582	CDC_B11205	India
QG37_00717	1.1773	CDC_B11206	India
QG37_00717	1.0175	CDC_B11207	India
QG37_00717	0.9990	CDC_B11208	India
QG37_00717	0.9475	CDC_B11209	India
QG37_00717	0.9900	CDC_B11210	India
QG37_00717	1.0951	CDC_B11212	India
QG37_00717	1.1719	CDC_B11213	India
QG37_00717	0.9749	CDC_B11214	India
QG37_00717	1.0718	CDC_B11215	India
QG37_00717	1.1114	CDC_B11216	India
QG37_00717	0.9918	CDC_B11217	India
QG37_00717	0.9728	CDC_B11218	India
QG37_00717	1.0962	CDC_B11219	India
QG37_00717	1.0480	CDC_B11220	Japan
QG37_00717	1.1284	CDC_B11221	South Africa
QG37_00717	1.0562	CDC_B11222	South Africa
QG37_00717	1.1417	CDC_B11223	South Africa
QG37_00717	1.1014	CDC_B11224	South Africa
QG37_00717	1.0825	CDC_B11225	South Africa
QG37_00717	1.0886	CDC_B11226	South Africa
QG37_00717	1.0240	CDC_B11227	South Africa
QG37_00717	1.0718	CDC_B11228	South Africa
QG37_00717	1.0476	CDC_B11229	South Africa
QG37_00717	1.0529	CDC_B11230	South Africa
QG37_00717	1.1085	CDC_B11243	Venezuela
QG37_00717	1.0407	CDC_B11244	Venezuela
QG37_00717	1.0766	CDC_B11245	Venezuela
QG37_00717	0.9924	CDC_B11246	Venezuela
QG37_00717	1.0307	CDC_B11247	Venezuela
QG37_00718	1.1566	CDC_B11096	Pakistan
QG37_00718	1.1526	CDC_B11097	Pakistan
QG37_00718	1.2655	CDC_B11098	Pakistan
QG37_00718	1.0624	CDC_B11099	Pakistan
QG37_00718	1.0742	CDC_B11101	Pakistan
QG37_00718	1.2296	CDC_B11102	Pakistan
QG37_00718	1.0896	CDC_B11103	Pakistan
QG37_00718	1.1191	CDC_B11105	Pakistan
QG37_00718	1.0126	CDC_B11112	Pakistan
QG37_00718	1.1433	CDC_B11113	Pakistan
QG37_00718	1.1102	CDC_B11114	Pakistan
QG37_00718	1.0694	CDC_B11115	Pakistan
QG37_00718	1.1878	CDC_B11116	Pakistan
QG37_00718	1.0257	CDC_B11117	Pakistan
QG37_00718	1.0694	CDC_B11118	Pakistan
QG37_00718	1.0972	CDC_B11119	Pakistan
QG37_00718	1.0374	CDC_B11200	India
QG37_00718	0.9574	CDC_B11201	India
QG37_00718	1.0386	CDC_B11205	India
QG37_00718	1.1417	CDC_B11206	India
QG37_00718	1.0484	CDC_B11207	India
QG37_00718	1.1310	CDC_B11208	India
QG37_00718	1.0064	CDC_B11209	India
QG37_00718	1.0640	CDC_B11210	India
QG37_00718	1.2002	CDC_B11212	India
QG37_00718	1.0117	CDC_B11213	India
QG37_00718	1.0577	CDC_B11214	India
QG37_00718	1.0936	CDC_B11215	India
QG37_00718	1.0860	CDC_B11216	India
QG37_00718	1.1125	CDC_B11217	India
QG37_00718	1.0545	CDC_B11218	India
QG37_00718	1.0856	CDC_B11219	India
QG37_00718	1.0509	CDC_B11220	Japan
QG37_00718	1.1423	CDC_B11221	South Africa
QG37_00718	1.1363	CDC_B11222	South Africa
QG37_00718	1.1146	CDC_B11223	South Africa
QG37_00718	1.1433	CDC_B11224	South Africa
QG37_00718	1.1182	CDC_B11225	South Africa
QG37_00718	1.0945	CDC_B11226	South Africa
QG37_00718	1.0436	CDC_B11227	South Africa
QG37_00718	1.0066	CDC_B11228	South Africa
QG37_00718	1.0166	CDC_B11229	South Africa
QG37_00718	0.9740	CDC_B11230	South Africa
QG37_00718	1.0377	CDC_B11243	Venezuela
QG37_00718	0.9844	CDC_B11244	Venezuela
QG37_00718	1.0157	CDC_B11245	Venezuela
QG37_00718	1.1716	CDC_B11246	Venezuela
QG37_00718	1.0433	CDC_B11247	Venezuela
QG37_00719	1.0970	CDC_B11096	Pakistan
QG37_00719	1.1638	CDC_B11097	Pakistan
QG37_00719	1.1404	CDC_B11098	Pakistan
QG37_00719	1.0014	CDC_B11099	Pakistan
QG37_00719	1.0773	CDC_B11101	Pakistan
QG37_00719	1.1236	CDC_B11102	Pakistan
QG37_00719	1.0619	CDC_B11103	Pakistan
QG37_00719	1.0970	CDC_B11105	Pakistan
QG37_00719	1.0133	CDC_B11112	Pakistan
QG37_00719	1.0249	CDC_B11113	Pakistan
QG37_00719	1.0395	CDC_B11114	Pakistan
QG37_00719	1.0683	CDC_B11115	Pakistan
QG37_00719	1.0502	CDC_B11116	Pakistan
QG37_00719	1.0131	CDC_B11117	Pakistan
QG37_00719	0.9084	CDC_B11118	Pakistan
QG37_00719	1.0504	CDC_B11119	Pakistan
QG37_00719	0.9728	CDC_B11200	India
QG37_00719	0.9737	CDC_B11201	India
QG37_00719	0.8805	CDC_B11205	India
QG37_00719	1.2331	CDC_B11206	India
QG37_00719	1.0863	CDC_B11207	India
QG37_00719	0.9009	CDC_B11208	India
QG37_00719	0.8725	CDC_B11209	India
QG37_00719	0.9304	CDC_B11210	India
QG37_00719	0.9607	CDC_B11212	India
QG37_00719	0.9605	CDC_B11213	India
QG37_00719	0.9469	CDC_B11214	India
QG37_00719	1.1905	CDC_B11215	India
QG37_00719	1.1356	CDC_B11216	India
QG37_00719	1.0182	CDC_B11217	India
QG37_00719	1.0945	CDC_B11218	India
QG37_00719	1.0963	CDC_B11219	India
QG37_00719	1.0380	CDC_B11220	Japan
QG37_00719	1.0205	CDC_B11221	South Africa
QG37_00719	0.9753	CDC_B11222	South Africa
QG37_00719	1.0380	CDC_B11223	South Africa
QG37_00719	0.9678	CDC_B11224	South Africa
QG37_00719	0.9340	CDC_B11225	South Africa
QG37_00719	0.9815	CDC_B11226	South Africa
QG37_00719	1.0872	CDC_B11227	South Africa
QG37_00719	1.0534	CDC_B11228	South Africa
QG37_00719	1.0325	CDC_B11229	South Africa
QG37_00719	1.0291	CDC_B11230	South Africa
QG37_00719	0.9861	CDC_B11243	Venezuela
QG37_00719	1.0241	CDC_B11244	Venezuela
QG37_00719	0.9626	CDC_B11245	Venezuela
QG37_00719	0.9091	CDC_B11246	Venezuela
QG37_00719	0.9285	CDC_B11247	Venezuela
QG37_00720	1.3616	CDC_B11096	Pakistan
QG37_00720	1.2962	CDC_B11097	Pakistan
QG37_00720	1.2737	CDC_B11098	Pakistan
QG37_00720	1.1596	CDC_B11099	Pakistan
QG37_00720	1.1645	CDC_B11101	Pakistan
QG37_00720	1.3422	CDC_B11102	Pakistan
QG37_00720	1.1795	CDC_B11103	Pakistan
QG37_00720	1.2087	CDC_B11105	Pakistan
QG37_00720	1.1630	CDC_B11112	Pakistan
QG37_00720	1.2883	CDC_B11113	Pakistan
QG37_00720	1.3027	CDC_B11114	Pakistan
QG37_00720	1.2333	CDC_B11115	Pakistan
QG37_00720	1.2550	CDC_B11116	Pakistan
QG37_00720	1.0797	CDC_B11117	Pakistan
QG37_00720	1.0746	CDC_B11118	Pakistan
QG37_00720	1.2137	CDC_B11119	Pakistan
QG37_00720	1.2071	CDC_B11200	India
QG37_00720	1.0440	CDC_B11201	India
QG37_00720	1.0961	CDC_B11205	India
QG37_00720	1.2481	CDC_B11206	India
QG37_00720	1.0801	CDC_B11207	India
QG37_00720	1.2316	CDC_B11208	India
QG37_00720	1.1848	CDC_B11209	India
QG37_00720	1.1687	CDC_B11210	India
QG37_00720	1.2283	CDC_B11212	India
QG37_00720	1.1777	CDC_B11213	India
QG37_00720	1.0974	CDC_B11214	India
QG37_00720	1.1822	CDC_B11215	India
QG37_00720	1.1829	CDC_B11216	India
QG37_00720	0.9939	CDC_B11217	India
QG37_00720	1.2714	CDC_B11218	India
QG37_00720	1.1378	CDC_B11219	India
QG37_00720	1.2624	CDC_B11220	Japan
QG37_00720	1.1390	CDC_B11221	South Africa
QG37_00720	1.1719	CDC_B11222	South Africa
QG37_00720	1.1436	CDC_B11223	South Africa
QG37_00720	1.1748	CDC_B11224	South Africa
QG37_00720	1.0983	CDC_B11225	South Africa
QG37_00720	1.2272	CDC_B11226	South Africa
QG37_00720	1.2200	CDC_B11227	South Africa
QG37_00720	1.2757	CDC_B11228	South Africa
QG37_00720	1.1899	CDC_B11229	South Africa
QG37_00720	1.1150	CDC_B11230	South Africa
