GENE	COVERAGE	STRAIN	GROUP
QG37_07681	0.8240	CDC_B11218	India
QG37_07681	0.9435	CDC_B11219	India
QG37_07681	0.9422	CDC_B11220	Japan
QG37_07681	0.9396	CDC_B11221	South Africa
QG37_07681	0.9327	CDC_B11222	South Africa
QG37_07681	0.8645	CDC_B11223	South Africa
QG37_07681	0.9491	CDC_B11224	South Africa
QG37_07681	0.9745	CDC_B11225	South Africa
QG37_07681	0.9842	CDC_B11226	South Africa
QG37_07681	0.9151	CDC_B11227	South Africa
QG37_07681	0.9791	CDC_B11228	South Africa
QG37_07681	0.9599	CDC_B11229	South Africa
QG37_07681	0.9126	CDC_B11230	South Africa
QG37_07681	0.9355	CDC_B11243	Venezuela
QG37_07681	1.0215	CDC_B11244	Venezuela
QG37_07681	0.9520	CDC_B11245	Venezuela
QG37_07681	1.0231	CDC_B11246	Venezuela
QG37_07681	0.9665	CDC_B11247	Venezuela
QG37_07682	0.9231	CDC_B11096	Pakistan
QG37_07682	0.9723	CDC_B11097	Pakistan
QG37_07682	0.8680	CDC_B11098	Pakistan
QG37_07682	0.9345	CDC_B11099	Pakistan
QG37_07682	0.9362	CDC_B11101	Pakistan
QG37_07682	0.8768	CDC_B11102	Pakistan
QG37_07682	0.9491	CDC_B11103	Pakistan
QG37_07682	0.8004	CDC_B11105	Pakistan
QG37_07682	0.9222	CDC_B11112	Pakistan
QG37_07682	0.9823	CDC_B11113	Pakistan
QG37_07682	1.0278	CDC_B11114	Pakistan
QG37_07682	0.9878	CDC_B11115	Pakistan
QG37_07682	1.0035	CDC_B11116	Pakistan
QG37_07682	0.9524	CDC_B11117	Pakistan
QG37_07682	0.9817	CDC_B11118	Pakistan
QG37_07682	0.9922	CDC_B11119	Pakistan
QG37_07682	0.8563	CDC_B11200	India
QG37_07682	0.9045	CDC_B11201	India
QG37_07682	0.9238	CDC_B11205	India
QG37_07682	0.8619	CDC_B11206	India
QG37_07682	0.8452	CDC_B11207	India
QG37_07682	0.9399	CDC_B11208	India
QG37_07682	0.9048	CDC_B11209	India
QG37_07682	0.9110	CDC_B11210	India
QG37_07682	1.0602	CDC_B11212	India
QG37_07682	0.9881	CDC_B11213	India
QG37_07682	0.8266	CDC_B11214	India
QG37_07682	0.9454	CDC_B11215	India
QG37_07682	1.0571	CDC_B11216	India
QG37_07682	0.9661	CDC_B11217	India
QG37_07682	0.9387	CDC_B11218	India
QG37_07682	0.9069	CDC_B11219	India
QG37_07682	0.9697	CDC_B11220	Japan
QG37_07682	0.9567	CDC_B11221	South Africa
QG37_07682	0.9889	CDC_B11222	South Africa
QG37_07682	0.9421	CDC_B11223	South Africa
QG37_07682	1.0218	CDC_B11224	South Africa
QG37_07682	0.8631	CDC_B11225	South Africa
QG37_07682	1.0070	CDC_B11226	South Africa
QG37_07682	1.0925	CDC_B11227	South Africa
QG37_07682	0.9568	CDC_B11228	South Africa
QG37_07682	0.9642	CDC_B11229	South Africa
QG37_07682	1.0385	CDC_B11230	South Africa
QG37_07682	1.0008	CDC_B11243	Venezuela
QG37_07682	0.8229	CDC_B11244	Venezuela
QG37_07682	0.9296	CDC_B11245	Venezuela
QG37_07682	0.9558	CDC_B11246	Venezuela
QG37_07682	0.8875	CDC_B11247	Venezuela
QG37_07683	1.1820	CDC_B11096	Pakistan
QG37_07683	1.0864	CDC_B11097	Pakistan
QG37_07683	0.9730	CDC_B11098	Pakistan
QG37_07683	1.0137	CDC_B11099	Pakistan
QG37_07683	0.9428	CDC_B11101	Pakistan
QG37_07683	1.0728	CDC_B11102	Pakistan
QG37_07683	1.0618	CDC_B11103	Pakistan
QG37_07683	1.0635	CDC_B11105	Pakistan
QG37_07683	1.0862	CDC_B11112	Pakistan
QG37_07683	1.0991	CDC_B11113	Pakistan
QG37_07683	1.0350	CDC_B11114	Pakistan
QG37_07683	0.9992	CDC_B11115	Pakistan
QG37_07683	1.0654	CDC_B11116	Pakistan
QG37_07683	1.0016	CDC_B11117	Pakistan
QG37_07683	1.0253	CDC_B11118	Pakistan
QG37_07683	1.0346	CDC_B11119	Pakistan
QG37_07683	1.0721	CDC_B11200	India
QG37_07683	1.0775	CDC_B11201	India
QG37_07683	1.0850	CDC_B11205	India
QG37_07683	1.0128	CDC_B11206	India
QG37_07683	1.0317	CDC_B11207	India
QG37_07683	1.1149	CDC_B11208	India
QG37_07683	1.0770	CDC_B11209	India
QG37_07683	1.1058	CDC_B11210	India
QG37_07683	1.0912	CDC_B11212	India
QG37_07683	1.0424	CDC_B11213	India
QG37_07683	1.1528	CDC_B11214	India
QG37_07683	0.9892	CDC_B11215	India
QG37_07683	1.1086	CDC_B11216	India
QG37_07683	0.9942	CDC_B11217	India
QG37_07683	0.9823	CDC_B11218	India
QG37_07683	1.0098	CDC_B11219	India
QG37_07683	1.1572	CDC_B11220	Japan
QG37_07683	1.0642	CDC_B11221	South Africa
QG37_07683	1.0209	CDC_B11222	South Africa
QG37_07683	1.0081	CDC_B11223	South Africa
QG37_07683	1.0758	CDC_B11224	South Africa
QG37_07683	1.0169	CDC_B11225	South Africa
QG37_07683	1.1209	CDC_B11226	South Africa
QG37_07683	1.0234	CDC_B11227	South Africa
QG37_07683	1.1427	CDC_B11228	South Africa
QG37_07683	1.0909	CDC_B11229	South Africa
QG37_07683	1.0008	CDC_B11230	South Africa
QG37_07683	1.0391	CDC_B11243	Venezuela
QG37_07683	1.0718	CDC_B11244	Venezuela
QG37_07683	1.0848	CDC_B11245	Venezuela
QG37_07683	1.1228	CDC_B11246	Venezuela
QG37_07683	1.0444	CDC_B11247	Venezuela
QG37_07684	1.0547	CDC_B11096	Pakistan
QG37_07684	1.0926	CDC_B11097	Pakistan
QG37_07684	1.1165	CDC_B11098	Pakistan
QG37_07684	1.0788	CDC_B11099	Pakistan
QG37_07684	1.0661	CDC_B11101	Pakistan
QG37_07684	1.1037	CDC_B11102	Pakistan
QG37_07684	1.1594	CDC_B11103	Pakistan
QG37_07684	0.9639	CDC_B11105	Pakistan
QG37_07684	1.0238	CDC_B11112	Pakistan
QG37_07684	1.0790	CDC_B11113	Pakistan
QG37_07684	1.0687	CDC_B11114	Pakistan
QG37_07684	0.9820	CDC_B11115	Pakistan
QG37_07684	1.0006	CDC_B11116	Pakistan
QG37_07684	1.0668	CDC_B11117	Pakistan
QG37_07684	1.1197	CDC_B11118	Pakistan
QG37_07684	1.0376	CDC_B11119	Pakistan
QG37_07684	1.1160	CDC_B11200	India
QG37_07684	1.0207	CDC_B11201	India
QG37_07684	1.1537	CDC_B11205	India
QG37_07684	1.0805	CDC_B11206	India
QG37_07684	1.1087	CDC_B11207	India
QG37_07684	1.0707	CDC_B11208	India
QG37_07684	1.0461	CDC_B11209	India
QG37_07684	0.9407	CDC_B11210	India
QG37_07684	1.0634	CDC_B11212	India
QG37_07684	1.1265	CDC_B11213	India
QG37_07684	1.0982	CDC_B11214	India
QG37_07684	1.0923	CDC_B11215	India
QG37_07684	1.0608	CDC_B11216	India
QG37_07684	0.9657	CDC_B11217	India
QG37_07684	1.0275	CDC_B11218	India
QG37_07684	1.0579	CDC_B11219	India
QG37_07684	1.1510	CDC_B11220	Japan
QG37_07684	1.1480	CDC_B11221	South Africa
QG37_07684	1.0978	CDC_B11222	South Africa
QG37_07684	0.9705	CDC_B11223	South Africa
QG37_07684	1.0484	CDC_B11224	South Africa
QG37_07684	1.0499	CDC_B11225	South Africa
QG37_07684	1.1074	CDC_B11226	South Africa
QG37_07684	1.1236	CDC_B11227	South Africa
QG37_07684	1.1200	CDC_B11228	South Africa
QG37_07684	1.0563	CDC_B11229	South Africa
QG37_07684	1.0852	CDC_B11230	South Africa
QG37_07684	0.9869	CDC_B11243	Venezuela
QG37_07684	1.0695	CDC_B11244	Venezuela
QG37_07684	1.0924	CDC_B11245	Venezuela
QG37_07684	1.1312	CDC_B11246	Venezuela
QG37_07684	1.1013	CDC_B11247	Venezuela
QG37_07685	1.2104	CDC_B11096	Pakistan
QG37_07685	1.0272	CDC_B11097	Pakistan
QG37_07685	1.0559	CDC_B11098	Pakistan
QG37_07685	0.9213	CDC_B11099	Pakistan
QG37_07685	1.0148	CDC_B11101	Pakistan
QG37_07685	0.9380	CDC_B11102	Pakistan
QG37_07685	0.9217	CDC_B11103	Pakistan
QG37_07685	0.9513	CDC_B11105	Pakistan
QG37_07685	1.0904	CDC_B11112	Pakistan
QG37_07685	0.9734	CDC_B11113	Pakistan
QG37_07685	1.0881	CDC_B11114	Pakistan
QG37_07685	0.9751	CDC_B11115	Pakistan
QG37_07685	0.9608	CDC_B11116	Pakistan
QG37_07685	1.0625	CDC_B11117	Pakistan
QG37_07685	0.8905	CDC_B11118	Pakistan
QG37_07685	1.1240	CDC_B11119	Pakistan
QG37_07685	1.0131	CDC_B11200	India
QG37_07685	1.0743	CDC_B11201	India
QG37_07685	1.1047	CDC_B11205	India
QG37_07685	0.9435	CDC_B11206	India
QG37_07685	0.8667	CDC_B11207	India
QG37_07685	1.0063	CDC_B11208	India
QG37_07685	0.8526	CDC_B11209	India
QG37_07685	1.0416	CDC_B11210	India
QG37_07685	0.9868	CDC_B11212	India
QG37_07685	1.0820	CDC_B11213	India
QG37_07685	0.8658	CDC_B11214	India
QG37_07685	1.0681	CDC_B11215	India
QG37_07685	1.1274	CDC_B11216	India
QG37_07685	1.0394	CDC_B11217	India
QG37_07685	0.9111	CDC_B11218	India
QG37_07685	0.9108	CDC_B11219	India
QG37_07685	1.0705	CDC_B11220	Japan
QG37_07685	1.1230	CDC_B11221	South Africa
QG37_07685	0.9653	CDC_B11222	South Africa
QG37_07685	1.1144	CDC_B11223	South Africa
QG37_07685	0.9387	CDC_B11224	South Africa
QG37_07685	1.0033	CDC_B11225	South Africa
QG37_07685	1.1561	CDC_B11226	South Africa
QG37_07685	1.0320	CDC_B11227	South Africa
QG37_07685	1.0321	CDC_B11228	South Africa
QG37_07685	1.1394	CDC_B11229	South Africa
QG37_07685	0.8878	CDC_B11230	South Africa
QG37_07685	1.0334	CDC_B11243	Venezuela
QG37_07685	0.9112	CDC_B11244	Venezuela
QG37_07685	0.7897	CDC_B11245	Venezuela
QG37_07685	1.2196	CDC_B11246	Venezuela
QG37_07685	0.9477	CDC_B11247	Venezuela
QG37_07686	1.0123	CDC_B11096	Pakistan
QG37_07686	0.8899	CDC_B11097	Pakistan
QG37_07686	0.8809	CDC_B11098	Pakistan
QG37_07686	0.9096	CDC_B11099	Pakistan
QG37_07686	1.0205	CDC_B11101	Pakistan
QG37_07686	0.9158	CDC_B11102	Pakistan
QG37_07686	0.9306	CDC_B11103	Pakistan
QG37_07686	1.0413	CDC_B11105	Pakistan
QG37_07686	0.9010	CDC_B11112	Pakistan
QG37_07686	0.9701	CDC_B11113	Pakistan
QG37_07686	1.0745	CDC_B11114	Pakistan
QG37_07686	0.8983	CDC_B11115	Pakistan
QG37_07686	0.9508	CDC_B11116	Pakistan
QG37_07686	1.0247	CDC_B11117	Pakistan
QG37_07686	0.8339	CDC_B11118	Pakistan
QG37_07686	0.8883	CDC_B11119	Pakistan
QG37_07686	0.9452	CDC_B11200	India
QG37_07686	0.8895	CDC_B11201	India
QG37_07686	0.9601	CDC_B11205	India
QG37_07686	0.9853	CDC_B11206	India
QG37_07686	0.9742	CDC_B11207	India
QG37_07686	0.9660	CDC_B11208	India
QG37_07686	0.9727	CDC_B11209	India
QG37_07686	1.0057	CDC_B11210	India
QG37_07686	0.8825	CDC_B11212	India
QG37_07686	0.9851	CDC_B11213	India
QG37_07686	0.9072	CDC_B11214	India
QG37_07686	0.9215	CDC_B11215	India
QG37_07686	0.9062	CDC_B11216	India
QG37_07686	0.9036	CDC_B11217	India
QG37_07686	0.8301	CDC_B11218	India
QG37_07686	0.8514	CDC_B11219	India
QG37_07686	0.8975	CDC_B11220	Japan
QG37_07686	0.8771	CDC_B11221	South Africa
QG37_07686	0.8335	CDC_B11222	South Africa
QG37_07686	0.9844	CDC_B11223	South Africa
QG37_07686	0.8168	CDC_B11224	South Africa
QG37_07686	0.9830	CDC_B11225	South Africa
QG37_07686	0.9264	CDC_B11226	South Africa
QG37_07686	0.9540	CDC_B11227	South Africa
QG37_07686	0.9874	CDC_B11228	South Africa
QG37_07686	0.9638	CDC_B11229	South Africa
QG37_07686	0.8092	CDC_B11230	South Africa
QG37_07686	0.8827	CDC_B11243	Venezuela
QG37_07686	1.0166	CDC_B11244	Venezuela
QG37_07686	1.0206	CDC_B11245	Venezuela
QG37_07686	0.9354	CDC_B11246	Venezuela
QG37_07686	0.8820	CDC_B11247	Venezuela
QG37_07687	0.8138	CDC_B11096	Pakistan
QG37_07687	0.8829	CDC_B11097	Pakistan
QG37_07687	0.8642	CDC_B11098	Pakistan
QG37_07687	0.8381	CDC_B11099	Pakistan
QG37_07687	0.7352	CDC_B11101	Pakistan
QG37_07687	0.8707	CDC_B11102	Pakistan
QG37_07687	0.6817	CDC_B11103	Pakistan
QG37_07687	0.9443	CDC_B11105	Pakistan
QG37_07687	0.7959	CDC_B11112	Pakistan
QG37_07687	0.8211	CDC_B11113	Pakistan
QG37_07687	0.7599	CDC_B11114	Pakistan
QG37_07687	0.5908	CDC_B11115	Pakistan
QG37_07687	0.8993	CDC_B11116	Pakistan
QG37_07687	0.7316	CDC_B11117	Pakistan
QG37_07687	0.7653	CDC_B11118	Pakistan
QG37_07687	0.7625	CDC_B11119	Pakistan
QG37_07687	0.8788	CDC_B11200	India
QG37_07687	0.8807	CDC_B11201	India
QG37_07687	0.9929	CDC_B11205	India
QG37_07687	0.8611	CDC_B11206	India
QG37_07687	0.8555	CDC_B11207	India
QG37_07687	0.8996	CDC_B11208	India
QG37_07687	0.8329	CDC_B11209	India
QG37_07687	0.9445	CDC_B11210	India
QG37_07687	0.7775	CDC_B11212	India
QG37_07687	0.7387	CDC_B11213	India
QG37_07687	0.8528	CDC_B11214	India
QG37_07687	0.8198	CDC_B11215	India
QG37_07687	0.8022	CDC_B11216	India
QG37_07687	0.6514	CDC_B11217	India
QG37_07687	0.7849	CDC_B11218	India
QG37_07687	0.7872	CDC_B11219	India
QG37_07687	0.9549	CDC_B11220	Japan
QG37_07687	0.7812	CDC_B11221	South Africa
QG37_07687	0.8476	CDC_B11222	South Africa
QG37_07687	0.7540	CDC_B11223	South Africa
QG37_07687	0.9098	CDC_B11224	South Africa
QG37_07687	0.8711	CDC_B11225	South Africa
QG37_07687	0.8381	CDC_B11226	South Africa
QG37_07687	1.0627	CDC_B11227	South Africa
QG37_07687	0.6901	CDC_B11228	South Africa
QG37_07687	0.8194	CDC_B11229	South Africa
QG37_07687	0.8994	CDC_B11230	South Africa
QG37_07687	0.9475	CDC_B11243	Venezuela
QG37_07687	0.8640	CDC_B11244	Venezuela
QG37_07687	0.7988	CDC_B11245	Venezuela
QG37_07687	0.8728	CDC_B11246	Venezuela
QG37_07687	0.8573	CDC_B11247	Venezuela
QG37_07688	0.9856	CDC_B11096	Pakistan
QG37_07688	0.9784	CDC_B11097	Pakistan
QG37_07688	0.9868	CDC_B11098	Pakistan
QG37_07688	1.0338	CDC_B11099	Pakistan
QG37_07688	0.9942	CDC_B11101	Pakistan
QG37_07688	1.0760	CDC_B11102	Pakistan
QG37_07688	1.0131	CDC_B11103	Pakistan
QG37_07688	1.0102	CDC_B11105	Pakistan
QG37_07688	0.9253	CDC_B11112	Pakistan
QG37_07688	0.9579	CDC_B11113	Pakistan
QG37_07688	1.0599	CDC_B11114	Pakistan
QG37_07688	0.9067	CDC_B11115	Pakistan
QG37_07688	0.9345	CDC_B11116	Pakistan
QG37_07688	0.9464	CDC_B11117	Pakistan
QG37_07688	0.8465	CDC_B11118	Pakistan
QG37_07688	0.9770	CDC_B11119	Pakistan
QG37_07688	0.9272	CDC_B11200	India
QG37_07688	0.9985	CDC_B11201	India
QG37_07688	0.9628	CDC_B11205	India
QG37_07688	1.0288	CDC_B11206	India
QG37_07688	1.1774	CDC_B11207	India
QG37_07688	0.9953	CDC_B11208	India
QG37_07688	1.0056	CDC_B11209	India
QG37_07688	1.0977	CDC_B11210	India
QG37_07688	0.9732	CDC_B11212	India
QG37_07688	0.9919	CDC_B11213	India
QG37_07688	0.9757	CDC_B11214	India
QG37_07688	0.9575	CDC_B11215	India
QG37_07688	0.8682	CDC_B11216	India
QG37_07688	0.9279	CDC_B11217	India
QG37_07688	0.8990	CDC_B11218	India
QG37_07688	0.8259	CDC_B11219	India
QG37_07688	0.9141	CDC_B11220	Japan
QG37_07688	1.0350	CDC_B11221	South Africa
QG37_07688	1.0277	CDC_B11222	South Africa
QG37_07688	0.9636	CDC_B11223	South Africa
QG37_07688	0.9861	CDC_B11224	South Africa
QG37_07688	0.9930	CDC_B11225	South Africa
QG37_07688	1.0445	CDC_B11226	South Africa
QG37_07688	0.9699	CDC_B11227	South Africa
QG37_07688	1.0749	CDC_B11228	South Africa
QG37_07688	0.9897	CDC_B11229	South Africa
QG37_07688	0.8808	CDC_B11230	South Africa
QG37_07688	0.9935	CDC_B11243	Venezuela
QG37_07688	0.9350	CDC_B11244	Venezuela
QG37_07688	0.9437	CDC_B11245	Venezuela
QG37_07688	0.9675	CDC_B11246	Venezuela
QG37_07688	0.8855	CDC_B11247	Venezuela
QG37_07689	0.8812	CDC_B11096	Pakistan
QG37_07689	0.8177	CDC_B11097	Pakistan
QG37_07689	0.9475	CDC_B11098	Pakistan
QG37_07689	0.8407	CDC_B11099	Pakistan
QG37_07689	0.8601	CDC_B11101	Pakistan
QG37_07689	0.9792	CDC_B11102	Pakistan
QG37_07689	0.8832	CDC_B11103	Pakistan
QG37_07689	0.9216	CDC_B11105	Pakistan
QG37_07689	0.8561	CDC_B11112	Pakistan
QG37_07689	0.7942	CDC_B11113	Pakistan
QG37_07689	0.9683	CDC_B11114	Pakistan
QG37_07689	0.8640	CDC_B11115	Pakistan
QG37_07689	0.8215	CDC_B11116	Pakistan
QG37_07689	0.8251	CDC_B11117	Pakistan
QG37_07689	0.8116	CDC_B11118	Pakistan
QG37_07689	0.9093	CDC_B11119	Pakistan
QG37_07689	0.9251	CDC_B11200	India
QG37_07689	0.8942	CDC_B11201	India
QG37_07689	0.8638	CDC_B11205	India
QG37_07689	0.9080	CDC_B11206	India
QG37_07689	0.7627	CDC_B11207	India
QG37_07689	0.8418	CDC_B11208	India
QG37_07689	0.8313	CDC_B11209	India
QG37_07689	0.8994	CDC_B11210	India
QG37_07689	0.8757	CDC_B11212	India
QG37_07689	0.8830	CDC_B11213	India
QG37_07689	0.8421	CDC_B11214	India
QG37_07689	0.7990	CDC_B11215	India
QG37_07689	0.7208	CDC_B11216	India
QG37_07689	0.6938	CDC_B11217	India
QG37_07689	0.8269	CDC_B11218	India
QG37_07689	0.7644	CDC_B11219	India
QG37_07689	0.8453	CDC_B11220	Japan
QG37_07689	0.7968	CDC_B11221	South Africa
QG37_07689	0.8758	CDC_B11222	South Africa
QG37_07689	0.9479	CDC_B11223	South Africa
QG37_07689	0.8392	CDC_B11224	South Africa
QG37_07689	0.8274	CDC_B11225	South Africa
QG37_07689	0.9387	CDC_B11226	South Africa
QG37_07689	0.9196	CDC_B11227	South Africa
QG37_07689	0.9216	CDC_B11228	South Africa
QG37_07689	0.7990	CDC_B11229	South Africa
QG37_07689	0.8178	CDC_B11230	South Africa
QG37_07689	0.8951	CDC_B11243	Venezuela
QG37_07689	0.8149	CDC_B11244	Venezuela
QG37_07689	0.9514	CDC_B11245	Venezuela
QG37_07689	0.8586	CDC_B11246	Venezuela
QG37_07689	0.8038	CDC_B11247	Venezuela
QG37_08474	0.9924	CDC_B11096	Pakistan
QG37_08474	0.9865	CDC_B11097	Pakistan
QG37_08474	1.1223	CDC_B11098	Pakistan
QG37_08474	0.9459	CDC_B11099	Pakistan
QG37_08474	0.8903	CDC_B11101	Pakistan
QG37_08474	0.9663	CDC_B11102	Pakistan
QG37_08474	1.0265	CDC_B11103	Pakistan
QG37_08474	0.9961	CDC_B11105	Pakistan
QG37_08474	1.0371	CDC_B11112	Pakistan
QG37_08474	0.9557	CDC_B11113	Pakistan
QG37_08474	1.1394	CDC_B11114	Pakistan
QG37_08474	1.0361	CDC_B11115	Pakistan
QG37_08474	0.7995	CDC_B11116	Pakistan
QG37_08474	0.7919	CDC_B11117	Pakistan
QG37_08474	1.0151	CDC_B11118	Pakistan
QG37_08474	0.9586	CDC_B11119	Pakistan
QG37_08474	1.0962	CDC_B11200	India
QG37_08474	1.0531	CDC_B11201	India
QG37_08474	1.0171	CDC_B11205	India
QG37_08474	0.9416	CDC_B11206	India
QG37_08474	0.8986	CDC_B11207	India
QG37_08474	0.8957	CDC_B11208	India
QG37_08474	1.1521	CDC_B11209	India
QG37_08474	0.8454	CDC_B11210	India
QG37_08474	0.8894	CDC_B11212	India
QG37_08474	0.8435	CDC_B11213	India
QG37_08474	0.8179	CDC_B11214	India
QG37_08474	0.8959	CDC_B11215	India
QG37_08474	0.8287	CDC_B11216	India
QG37_08474	0.6769	CDC_B11217	India
QG37_08474	0.9923	CDC_B11218	India
QG37_08474	0.9197	CDC_B11219	India
QG37_08474	0.8112	CDC_B11220	Japan
QG37_08474	0.8504	CDC_B11221	South Africa
QG37_08474	0.7212	CDC_B11222	South Africa
QG37_08474	1.2239	CDC_B11223	South Africa
QG37_08474	1.0360	CDC_B11224	South Africa
QG37_08474	0.8538	CDC_B11225	South Africa
QG37_08474	0.7091	CDC_B11226	South Africa
QG37_08474	0.9878	CDC_B11227	South Africa
QG37_08474	0.9654	CDC_B11228	South Africa
QG37_08474	0.9036	CDC_B11229	South Africa
QG37_08474	0.9408	CDC_B11230	South Africa
QG37_08474	0.8189	CDC_B11243	Venezuela
QG37_08474	0.7589	CDC_B11244	Venezuela
QG37_08474	0.8494	CDC_B11245	Venezuela
QG37_08474	0.7285	CDC_B11246	Venezuela
QG37_08474	0.8984	CDC_B11247	Venezuela
QG37_07690	0.4600	CDC_B11096	Pakistan
QG37_07690	0.6249	CDC_B11097	Pakistan
QG37_07690	0.4177	CDC_B11098	Pakistan
QG37_07690	0.6004	CDC_B11099	Pakistan
QG37_07690	0.5683	CDC_B11101	Pakistan
QG37_07690	0.6472	CDC_B11102	Pakistan
QG37_07690	0.6296	CDC_B11103	Pakistan
QG37_07690	0.4595	CDC_B11105	Pakistan
QG37_07690	0.5286	CDC_B11112	Pakistan
QG37_07690	0.4226	CDC_B11113	Pakistan
QG37_07690	0.4895	CDC_B11114	Pakistan
QG37_07690	0.4099	CDC_B11115	Pakistan
QG37_07690	0.4057	CDC_B11116	Pakistan
QG37_07690	0.5152	CDC_B11117	Pakistan
QG37_07690	0.4930	CDC_B11118	Pakistan
QG37_07690	0.4866	CDC_B11119	Pakistan
QG37_07690	0.5585	CDC_B11200	India
QG37_07690	0.5275	CDC_B11201	India
QG37_07690	0.5189	CDC_B11205	India
QG37_07690	0.6166	CDC_B11206	India
QG37_07690	0.6038	CDC_B11207	India
QG37_07690	0.4950	CDC_B11208	India
QG37_07690	0.5427	CDC_B11209	India
QG37_07690	0.5916	CDC_B11210	India
QG37_07690	0.5399	CDC_B11212	India
QG37_07690	0.4696	CDC_B11213	India
QG37_07690	0.5536	CDC_B11214	India
QG37_07690	0.4459	CDC_B11215	India
QG37_07690	0.5212	CDC_B11216	India
QG37_07690	0.6193	CDC_B11217	India
QG37_07690	0.5386	CDC_B11218	India
QG37_07690	0.4902	CDC_B11219	India
QG37_07690	0.5719	CDC_B11220	Japan
QG37_07690	0.5469	CDC_B11221	South Africa
QG37_07690	0.5338	CDC_B11222	South Africa
QG37_07690	0.5115	CDC_B11223	South Africa
QG37_07690	0.5419	CDC_B11224	South Africa
QG37_07690	0.5814	CDC_B11225	South Africa
QG37_07690	0.5349	CDC_B11226	South Africa
QG37_07690	0.5202	CDC_B11227	South Africa
QG37_07690	0.5868	CDC_B11228	South Africa
QG37_07690	0.6020	CDC_B11229	South Africa
QG37_07690	0.5182	CDC_B11230	South Africa
