GENE	COVERAGE	STRAIN	GROUP
QG37_05057	0.9623	CDC_B11246	Venezuela
QG37_05057	0.9616	CDC_B11247	Venezuela
QG37_05058	1.0868	CDC_B11096	Pakistan
QG37_05058	0.8514	CDC_B11097	Pakistan
QG37_05058	0.9162	CDC_B11098	Pakistan
QG37_05058	0.9191	CDC_B11099	Pakistan
QG37_05058	0.8744	CDC_B11101	Pakistan
QG37_05058	0.9904	CDC_B11102	Pakistan
QG37_05058	0.9731	CDC_B11103	Pakistan
QG37_05058	0.9953	CDC_B11105	Pakistan
QG37_05058	0.9112	CDC_B11112	Pakistan
QG37_05058	0.9945	CDC_B11113	Pakistan
QG37_05058	0.9547	CDC_B11114	Pakistan
QG37_05058	0.9351	CDC_B11115	Pakistan
QG37_05058	0.9664	CDC_B11116	Pakistan
QG37_05058	0.9444	CDC_B11117	Pakistan
QG37_05058	0.9053	CDC_B11118	Pakistan
QG37_05058	0.8576	CDC_B11119	Pakistan
QG37_05058	0.9722	CDC_B11200	India
QG37_05058	0.8765	CDC_B11201	India
QG37_05058	0.9208	CDC_B11205	India
QG37_05058	0.9737	CDC_B11206	India
QG37_05058	0.8808	CDC_B11207	India
QG37_05058	0.9250	CDC_B11208	India
QG37_05058	0.9657	CDC_B11209	India
QG37_05058	0.9806	CDC_B11210	India
QG37_05058	0.9999	CDC_B11212	India
QG37_05058	0.9581	CDC_B11213	India
QG37_05058	0.9494	CDC_B11214	India
QG37_05058	0.8906	CDC_B11215	India
QG37_05058	0.9000	CDC_B11216	India
QG37_05058	0.9360	CDC_B11217	India
QG37_05058	0.9936	CDC_B11218	India
QG37_05058	0.9434	CDC_B11219	India
QG37_05058	0.9562	CDC_B11220	Japan
QG37_05058	0.9524	CDC_B11221	South Africa
QG37_05058	1.0091	CDC_B11222	South Africa
QG37_05058	0.9109	CDC_B11223	South Africa
QG37_05058	0.9195	CDC_B11224	South Africa
QG37_05058	1.0069	CDC_B11225	South Africa
QG37_05058	0.9594	CDC_B11226	South Africa
QG37_05058	1.0627	CDC_B11227	South Africa
QG37_05058	0.9226	CDC_B11228	South Africa
QG37_05058	0.9587	CDC_B11229	South Africa
QG37_05058	0.9953	CDC_B11230	South Africa
QG37_05058	1.0500	CDC_B11243	Venezuela
QG37_05058	1.0428	CDC_B11244	Venezuela
QG37_05058	0.9661	CDC_B11245	Venezuela
QG37_05058	0.9714	CDC_B11246	Venezuela
QG37_05058	1.0748	CDC_B11247	Venezuela
QG37_05059	0.9794	CDC_B11096	Pakistan
QG37_05059	0.7757	CDC_B11097	Pakistan
QG37_05059	0.8039	CDC_B11098	Pakistan
QG37_05059	0.8329	CDC_B11099	Pakistan
QG37_05059	0.9792	CDC_B11101	Pakistan
QG37_05059	0.8332	CDC_B11102	Pakistan
QG37_05059	0.9107	CDC_B11103	Pakistan
QG37_05059	0.7731	CDC_B11105	Pakistan
QG37_05059	0.9191	CDC_B11112	Pakistan
QG37_05059	0.9459	CDC_B11113	Pakistan
QG37_05059	0.9315	CDC_B11114	Pakistan
QG37_05059	0.9582	CDC_B11115	Pakistan
QG37_05059	0.8596	CDC_B11116	Pakistan
QG37_05059	0.8682	CDC_B11117	Pakistan
QG37_05059	0.9927	CDC_B11118	Pakistan
QG37_05059	0.9985	CDC_B11119	Pakistan
QG37_05059	0.8888	CDC_B11200	India
QG37_05059	0.8495	CDC_B11201	India
QG37_05059	0.8312	CDC_B11205	India
QG37_05059	0.9383	CDC_B11206	India
QG37_05059	0.9361	CDC_B11207	India
QG37_05059	0.8389	CDC_B11208	India
QG37_05059	1.0324	CDC_B11209	India
QG37_05059	0.9057	CDC_B11210	India
QG37_05059	0.7468	CDC_B11212	India
QG37_05059	0.9225	CDC_B11213	India
QG37_05059	0.8243	CDC_B11214	India
QG37_05059	0.9474	CDC_B11215	India
QG37_05059	0.9706	CDC_B11216	India
QG37_05059	0.9163	CDC_B11217	India
QG37_05059	0.8983	CDC_B11218	India
QG37_05059	0.9555	CDC_B11219	India
QG37_05059	0.9882	CDC_B11220	Japan
QG37_05059	0.9976	CDC_B11221	South Africa
QG37_05059	0.9286	CDC_B11222	South Africa
QG37_05059	0.9371	CDC_B11223	South Africa
QG37_05059	1.0602	CDC_B11224	South Africa
QG37_05059	0.9051	CDC_B11225	South Africa
QG37_05059	0.9570	CDC_B11226	South Africa
QG37_05059	0.8921	CDC_B11227	South Africa
QG37_05059	0.9527	CDC_B11228	South Africa
QG37_05059	0.8823	CDC_B11229	South Africa
QG37_05059	0.9363	CDC_B11230	South Africa
QG37_05059	0.9856	CDC_B11243	Venezuela
QG37_05059	1.0624	CDC_B11244	Venezuela
QG37_05059	0.8979	CDC_B11245	Venezuela
QG37_05059	1.0832	CDC_B11246	Venezuela
QG37_05059	1.0043	CDC_B11247	Venezuela
QG37_05060	1.0119	CDC_B11096	Pakistan
QG37_05060	1.0283	CDC_B11097	Pakistan
QG37_05060	0.8740	CDC_B11098	Pakistan
QG37_05060	0.9139	CDC_B11099	Pakistan
QG37_05060	0.9086	CDC_B11101	Pakistan
QG37_05060	0.9534	CDC_B11102	Pakistan
QG37_05060	0.8780	CDC_B11103	Pakistan
QG37_05060	0.9294	CDC_B11105	Pakistan
QG37_05060	0.9792	CDC_B11112	Pakistan
QG37_05060	0.9818	CDC_B11113	Pakistan
QG37_05060	0.8873	CDC_B11114	Pakistan
QG37_05060	1.0901	CDC_B11115	Pakistan
QG37_05060	0.9418	CDC_B11116	Pakistan
QG37_05060	1.0348	CDC_B11117	Pakistan
QG37_05060	0.9403	CDC_B11118	Pakistan
QG37_05060	0.9451	CDC_B11119	Pakistan
QG37_05060	0.8669	CDC_B11200	India
QG37_05060	0.9725	CDC_B11201	India
QG37_05060	0.9618	CDC_B11205	India
QG37_05060	0.8913	CDC_B11206	India
QG37_05060	0.9645	CDC_B11207	India
QG37_05060	0.9610	CDC_B11208	India
QG37_05060	0.9802	CDC_B11209	India
QG37_05060	0.9740	CDC_B11210	India
QG37_05060	0.9144	CDC_B11212	India
QG37_05060	1.0294	CDC_B11213	India
QG37_05060	0.8900	CDC_B11214	India
QG37_05060	1.0788	CDC_B11215	India
QG37_05060	0.9979	CDC_B11216	India
QG37_05060	1.0358	CDC_B11217	India
QG37_05060	0.9589	CDC_B11218	India
QG37_05060	0.9370	CDC_B11219	India
QG37_05060	0.9925	CDC_B11220	Japan
QG37_05060	0.8796	CDC_B11221	South Africa
QG37_05060	0.9296	CDC_B11222	South Africa
QG37_05060	1.0847	CDC_B11223	South Africa
QG37_05060	0.8927	CDC_B11224	South Africa
QG37_05060	1.0016	CDC_B11225	South Africa
QG37_05060	0.9061	CDC_B11226	South Africa
QG37_05060	0.8908	CDC_B11227	South Africa
QG37_05060	0.9451	CDC_B11228	South Africa
QG37_05060	0.9703	CDC_B11229	South Africa
QG37_05060	0.9100	CDC_B11230	South Africa
QG37_05060	0.9507	CDC_B11243	Venezuela
QG37_05060	0.9827	CDC_B11244	Venezuela
QG37_05060	0.9010	CDC_B11245	Venezuela
QG37_05060	0.9133	CDC_B11246	Venezuela
QG37_05060	0.9520	CDC_B11247	Venezuela
QG37_05061	1.0260	CDC_B11096	Pakistan
QG37_05061	1.0379	CDC_B11097	Pakistan
QG37_05061	0.9851	CDC_B11098	Pakistan
QG37_05061	0.9042	CDC_B11099	Pakistan
QG37_05061	0.9343	CDC_B11101	Pakistan
QG37_05061	0.9711	CDC_B11102	Pakistan
QG37_05061	0.9871	CDC_B11103	Pakistan
QG37_05061	0.8609	CDC_B11105	Pakistan
QG37_05061	0.9079	CDC_B11112	Pakistan
QG37_05061	0.8869	CDC_B11113	Pakistan
QG37_05061	0.9639	CDC_B11114	Pakistan
QG37_05061	0.9603	CDC_B11115	Pakistan
QG37_05061	0.9293	CDC_B11116	Pakistan
QG37_05061	1.0392	CDC_B11117	Pakistan
QG37_05061	0.9282	CDC_B11118	Pakistan
QG37_05061	1.0402	CDC_B11119	Pakistan
QG37_05061	0.8740	CDC_B11200	India
QG37_05061	1.0836	CDC_B11201	India
QG37_05061	0.9932	CDC_B11205	India
QG37_05061	0.9258	CDC_B11206	India
QG37_05061	0.9131	CDC_B11207	India
QG37_05061	1.0985	CDC_B11208	India
QG37_05061	1.0427	CDC_B11209	India
QG37_05061	0.9595	CDC_B11210	India
QG37_05061	0.8850	CDC_B11212	India
QG37_05061	1.0640	CDC_B11213	India
QG37_05061	0.9598	CDC_B11214	India
QG37_05061	0.9718	CDC_B11215	India
QG37_05061	0.9473	CDC_B11216	India
QG37_05061	0.7414	CDC_B11217	India
QG37_05061	0.8750	CDC_B11218	India
QG37_05061	0.8885	CDC_B11219	India
QG37_05061	1.0825	CDC_B11220	Japan
QG37_05061	0.9450	CDC_B11221	South Africa
QG37_05061	0.8970	CDC_B11222	South Africa
QG37_05061	1.0950	CDC_B11223	South Africa
QG37_05061	0.9471	CDC_B11224	South Africa
QG37_05061	0.9256	CDC_B11225	South Africa
QG37_05061	0.9160	CDC_B11226	South Africa
QG37_05061	1.0000	CDC_B11227	South Africa
QG37_05061	0.9908	CDC_B11228	South Africa
QG37_05061	1.0015	CDC_B11229	South Africa
QG37_05061	0.8749	CDC_B11230	South Africa
QG37_05061	1.0349	CDC_B11243	Venezuela
QG37_05061	0.9900	CDC_B11244	Venezuela
QG37_05061	1.1376	CDC_B11245	Venezuela
QG37_05061	0.9996	CDC_B11246	Venezuela
QG37_05061	0.9829	CDC_B11247	Venezuela
QG37_05062	0.7953	CDC_B11096	Pakistan
QG37_05062	0.7751	CDC_B11097	Pakistan
QG37_05062	0.7233	CDC_B11098	Pakistan
QG37_05062	0.8420	CDC_B11099	Pakistan
QG37_05062	0.7384	CDC_B11101	Pakistan
QG37_05062	0.8085	CDC_B11102	Pakistan
QG37_05062	0.8875	CDC_B11103	Pakistan
QG37_05062	0.9234	CDC_B11105	Pakistan
QG37_05062	0.7235	CDC_B11112	Pakistan
QG37_05062	0.8887	CDC_B11113	Pakistan
QG37_05062	0.8763	CDC_B11114	Pakistan
QG37_05062	0.8856	CDC_B11115	Pakistan
QG37_05062	0.9622	CDC_B11116	Pakistan
QG37_05062	0.7620	CDC_B11117	Pakistan
QG37_05062	0.8321	CDC_B11118	Pakistan
QG37_05062	0.8191	CDC_B11119	Pakistan
QG37_05062	0.7893	CDC_B11200	India
QG37_05062	0.9446	CDC_B11201	India
QG37_05062	0.8458	CDC_B11205	India
QG37_05062	0.8945	CDC_B11206	India
QG37_05062	0.7955	CDC_B11207	India
QG37_05062	0.9130	CDC_B11208	India
QG37_05062	0.8109	CDC_B11209	India
QG37_05062	0.8517	CDC_B11210	India
QG37_05062	0.8882	CDC_B11212	India
QG37_05062	0.8857	CDC_B11213	India
QG37_05062	0.9384	CDC_B11214	India
QG37_05062	0.9074	CDC_B11215	India
QG37_05062	0.9163	CDC_B11216	India
QG37_05062	0.6523	CDC_B11217	India
QG37_05062	0.8365	CDC_B11218	India
QG37_05062	0.8795	CDC_B11219	India
QG37_05062	0.9052	CDC_B11220	Japan
QG37_05062	0.7237	CDC_B11221	South Africa
QG37_05062	0.8970	CDC_B11222	South Africa
QG37_05062	0.8351	CDC_B11223	South Africa
QG37_05062	0.7880	CDC_B11224	South Africa
QG37_05062	0.7373	CDC_B11225	South Africa
QG37_05062	0.7829	CDC_B11226	South Africa
QG37_05062	0.7929	CDC_B11227	South Africa
QG37_05062	0.8114	CDC_B11228	South Africa
QG37_05062	0.8343	CDC_B11229	South Africa
QG37_05062	0.9927	CDC_B11230	South Africa
QG37_05062	0.7346	CDC_B11243	Venezuela
QG37_05062	0.8152	CDC_B11244	Venezuela
QG37_05062	0.7817	CDC_B11245	Venezuela
QG37_05062	0.9424	CDC_B11246	Venezuela
QG37_05062	0.8084	CDC_B11247	Venezuela
QG37_05063	1.0668	CDC_B11096	Pakistan
QG37_05063	0.8540	CDC_B11097	Pakistan
QG37_05063	0.9821	CDC_B11098	Pakistan
QG37_05063	0.9768	CDC_B11099	Pakistan
QG37_05063	0.9361	CDC_B11101	Pakistan
QG37_05063	0.8966	CDC_B11102	Pakistan
QG37_05063	0.9312	CDC_B11103	Pakistan
QG37_05063	0.9742	CDC_B11105	Pakistan
QG37_05063	0.8893	CDC_B11112	Pakistan
QG37_05063	0.8860	CDC_B11113	Pakistan
QG37_05063	0.9777	CDC_B11114	Pakistan
QG37_05063	0.9200	CDC_B11115	Pakistan
QG37_05063	1.0299	CDC_B11116	Pakistan
QG37_05063	0.9865	CDC_B11117	Pakistan
QG37_05063	0.9890	CDC_B11118	Pakistan
QG37_05063	1.0431	CDC_B11119	Pakistan
QG37_05063	0.9554	CDC_B11200	India
QG37_05063	0.9401	CDC_B11201	India
QG37_05063	0.9746	CDC_B11205	India
QG37_05063	0.9447	CDC_B11206	India
QG37_05063	1.0180	CDC_B11207	India
QG37_05063	0.9175	CDC_B11208	India
QG37_05063	0.9428	CDC_B11209	India
QG37_05063	0.9654	CDC_B11210	India
QG37_05063	0.9608	CDC_B11212	India
QG37_05063	0.9723	CDC_B11213	India
QG37_05063	0.9437	CDC_B11214	India
QG37_05063	0.9843	CDC_B11215	India
QG37_05063	0.9285	CDC_B11216	India
QG37_05063	0.9667	CDC_B11217	India
QG37_05063	0.8718	CDC_B11218	India
QG37_05063	0.9874	CDC_B11219	India
QG37_05063	1.0495	CDC_B11220	Japan
QG37_05063	1.0156	CDC_B11221	South Africa
QG37_05063	0.9781	CDC_B11222	South Africa
QG37_05063	0.9504	CDC_B11223	South Africa
QG37_05063	0.8727	CDC_B11224	South Africa
QG37_05063	0.8899	CDC_B11225	South Africa
QG37_05063	0.8848	CDC_B11226	South Africa
QG37_05063	0.8989	CDC_B11227	South Africa
QG37_05063	1.0216	CDC_B11228	South Africa
QG37_05063	0.9494	CDC_B11229	South Africa
QG37_05063	0.9123	CDC_B11230	South Africa
QG37_05063	1.0072	CDC_B11243	Venezuela
QG37_05063	0.9696	CDC_B11244	Venezuela
QG37_05063	0.9919	CDC_B11245	Venezuela
QG37_05063	0.9607	CDC_B11246	Venezuela
QG37_05063	0.9574	CDC_B11247	Venezuela
QG37_05064	1.1325	CDC_B11096	Pakistan
QG37_05064	1.1007	CDC_B11097	Pakistan
QG37_05064	1.1049	CDC_B11098	Pakistan
QG37_05064	1.0724	CDC_B11099	Pakistan
QG37_05064	1.1191	CDC_B11101	Pakistan
QG37_05064	1.0826	CDC_B11102	Pakistan
QG37_05064	1.0794	CDC_B11103	Pakistan
QG37_05064	1.0642	CDC_B11105	Pakistan
QG37_05064	1.0833	CDC_B11112	Pakistan
QG37_05064	1.1083	CDC_B11113	Pakistan
QG37_05064	1.0374	CDC_B11114	Pakistan
QG37_05064	1.0159	CDC_B11115	Pakistan
QG37_05064	1.0270	CDC_B11116	Pakistan
QG37_05064	1.0669	CDC_B11117	Pakistan
QG37_05064	1.0818	CDC_B11118	Pakistan
QG37_05064	1.0210	CDC_B11119	Pakistan
QG37_05064	1.0503	CDC_B11200	India
QG37_05064	1.0557	CDC_B11201	India
QG37_05064	1.0783	CDC_B11205	India
QG37_05064	1.0420	CDC_B11206	India
QG37_05064	1.0725	CDC_B11207	India
QG37_05064	1.0992	CDC_B11208	India
QG37_05064	1.0439	CDC_B11209	India
QG37_05064	0.9918	CDC_B11210	India
QG37_05064	1.0965	CDC_B11212	India
QG37_05064	1.0486	CDC_B11213	India
QG37_05064	1.0966	CDC_B11214	India
QG37_05064	1.0599	CDC_B11215	India
QG37_05064	1.0265	CDC_B11216	India
QG37_05064	1.0200	CDC_B11217	India
QG37_05064	1.0557	CDC_B11218	India
QG37_05064	1.0592	CDC_B11219	India
QG37_05064	1.1560	CDC_B11220	Japan
QG37_05064	1.0958	CDC_B11221	South Africa
QG37_05064	1.0792	CDC_B11222	South Africa
QG37_05064	1.0211	CDC_B11223	South Africa
QG37_05064	1.0847	CDC_B11224	South Africa
QG37_05064	1.0686	CDC_B11225	South Africa
QG37_05064	1.0563	CDC_B11226	South Africa
QG37_05064	1.0783	CDC_B11227	South Africa
QG37_05064	1.0404	CDC_B11228	South Africa
QG37_05064	1.1239	CDC_B11229	South Africa
QG37_05064	1.0208	CDC_B11230	South Africa
QG37_05064	1.0852	CDC_B11243	Venezuela
QG37_05064	1.0834	CDC_B11244	Venezuela
QG37_05064	1.1058	CDC_B11245	Venezuela
QG37_05064	1.1313	CDC_B11246	Venezuela
QG37_05064	1.0499	CDC_B11247	Venezuela
QG37_05065	1.0164	CDC_B11096	Pakistan
QG37_05065	0.8594	CDC_B11097	Pakistan
QG37_05065	0.9585	CDC_B11098	Pakistan
QG37_05065	0.9162	CDC_B11099	Pakistan
QG37_05065	0.8405	CDC_B11101	Pakistan
QG37_05065	0.7495	CDC_B11102	Pakistan
QG37_05065	0.7925	CDC_B11103	Pakistan
QG37_05065	0.9591	CDC_B11105	Pakistan
QG37_05065	0.9988	CDC_B11112	Pakistan
QG37_05065	0.9793	CDC_B11113	Pakistan
QG37_05065	0.7630	CDC_B11114	Pakistan
QG37_05065	0.7769	CDC_B11115	Pakistan
QG37_05065	0.8338	CDC_B11116	Pakistan
QG37_05065	0.8263	CDC_B11117	Pakistan
QG37_05065	0.9569	CDC_B11118	Pakistan
QG37_05065	0.9445	CDC_B11119	Pakistan
QG37_05065	0.8004	CDC_B11200	India
QG37_05065	0.8258	CDC_B11201	India
QG37_05065	0.8572	CDC_B11205	India
QG37_05065	0.9335	CDC_B11206	India
QG37_05065	0.9529	CDC_B11207	India
QG37_05065	0.7663	CDC_B11208	India
QG37_05065	0.9756	CDC_B11209	India
QG37_05065	0.7917	CDC_B11210	India
QG37_05065	0.7444	CDC_B11212	India
QG37_05065	0.7526	CDC_B11213	India
QG37_05065	0.6788	CDC_B11214	India
QG37_05065	0.7490	CDC_B11215	India
QG37_05065	0.8778	CDC_B11216	India
QG37_05065	0.9379	CDC_B11217	India
QG37_05065	0.8957	CDC_B11218	India
QG37_05065	0.8861	CDC_B11219	India
QG37_05065	0.9538	CDC_B11220	Japan
QG37_05065	0.7854	CDC_B11221	South Africa
QG37_05065	0.7769	CDC_B11222	South Africa
QG37_05065	0.7233	CDC_B11223	South Africa
QG37_05065	0.9202	CDC_B11224	South Africa
QG37_05065	0.7466	CDC_B11225	South Africa
QG37_05065	0.9603	CDC_B11226	South Africa
QG37_05065	0.9869	CDC_B11227	South Africa
QG37_05065	0.9407	CDC_B11228	South Africa
QG37_05065	0.8861	CDC_B11229	South Africa
QG37_05065	0.8476	CDC_B11230	South Africa
